ckey,date,priceTypeID,bind_hours,max_sp,sp_sum
CELANEBI:138KV-KLEBERG:138.1KV|DFOWSMG5,2025-09-26,1,1,0.017999999225139618,0.017999999225139618
CELANEBI:138KV-KLEBERG:138.1KV|DHOLROD8,2025-09-16,1,1,0.008999999612569809,0.008999999612569809
CELANEBI:138KV-KLEBERG:138.1KV|DHOLROD8,2025-09-19,1,1,0.004000000189989805,0.004000000189989805
CELANEBI:138KV-KLEBERG:138.1KV|DHOLROD8,2025-09-21,1,1,0.0020000000949949026,0.0020000000949949026
CELANEBI:138KV-KLEBERG:138.1KV|DLOFOAV5,2025-09-22,1,1,0.04699999839067459,0.04699999839067459
CELANEBI:138KV-KLEBERG:138.1KV|DLOFOAV5,2025-09-26,1,2,0.19099999964237213,0.24199999868869781
CELANEBI:138KV-KLEBERG:138.1KV|DLOFOAV5,2025-09-27,1,1,0.054999999701976776,0.054999999701976776
CELANEBI:138KV-KLEBERG:138.1KV|DLOFOAV5,2026-06-02,1,1,0.020999999716877937,0.020999999716877937
CELANEBI:138KV-KLEBERG:138.1KV|MLOFOAV5,2025-09-15,1,1,0.028999999165534973,0.028999999165534973
CELANEBI:138KV-KLEBERG:138.1KV|MRACNED8,2025-09-07,1,1,0.0860000029206276,0.0860000029206276
CELANEBI:138KV-KLEBERG:138.1KV|SAJ2CEB5,2025-06-15,1,1,0.003000000026077032,0.003000000026077032
CELANEBI:138KV-KLEBERG:138.1KV|SAJ2CEB5,2025-06-20,1,4,0.0430000014603138,0.07200000248849392
CELANEBI:138KV-KLEBERG:138.1KV|SAJ2CEB5,2025-06-28,1,1,0.0010000000474974513,0.0010000000474974513
CELANEBI:138KV-KLEBERG:138.1KV|SAJ2CEB5,2025-09-06,1,1,0.013000000268220901,0.013000000268220901
CELANEBI:138KV-KLEBERG:138.1KV|SAJ2CEB5,2025-09-07,1,2,0.09200000017881393,0.17599999904632568
CELANEBI:138KV-KLEBERG:138.1KV|SAJ2CEB5,2025-09-19,1,1,0.1509999930858612,0.1509999930858612
CELANEBI:138KV-KLEBERG:138.1KV|SAJ2CEB5,2025-09-20,1,1,0.01899999938905239,0.01899999938905239
CELANEBI:138KV-KLEBERG:138.1KV|SAJ2CEB5,2025-09-21,1,1,0.1720000058412552,0.1720000058412552
CELANEBI:138KV-KLEBERG:138.1KV|SAJ2CEB5,2025-09-26,1,1,0.07800000160932541,0.07800000160932541
CELANEBI:138KV-KLEBERG:138.1KV|SAJ2CEB5,2026-05-22,1,1,0.0949999988079071,0.0949999988079071
CELANEBI:138KV-KLEBERG:138.1KV|SAJ2CEB5,2026-05-28,1,1,0.0020000000949949026,0.0020000000949949026
CELANEBI:138KV-KLEBERG:138.1KV|SAJ2CEB5,2026-05-30,1,3,0.004000000189989805,0.007000000332482159
CELANEBI:138KV-KLEBERG:138.1KV|SAJ2CEB5,2026-05-31,1,1,0.003000000026077032,0.003000000026077032
CELANEBI:138KV-KLEBERG:138.1KV|SAJ2CEB5,2026-06-01,1,2,0.017999999225139618,0.024999999441206455
CELANEBI:138KV-KLEBERG:138.1KV|SAJ2CEB5,2026-06-14,1,1,0.0010000000474974513,0.0010000000474974513
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-06-05,1,3,1.3839999437332153,3.2049999237060547
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-06-06,1,2,0.09300000220537186,0.1140000019222498
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-06-10,1,3,9.043999671936035,16.65399980545044
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-06-12,1,5,22.200000762939453,89.29400062561035
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-06-13,1,6,16.32699966430664,62.067998707294464
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-06-14,1,8,15.253000259399414,71.93600162863731
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-06-15,1,15,16.785999298095703,67.51699973875657
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-06-20,1,1,0.013000000268220901,0.013000000268220901
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-09-06,1,1,0.023000000044703484,0.023000000044703484
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-09-07,1,1,0.03700000047683716,0.03700000047683716
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-09-08,1,2,0.024000000208616257,0.04700000025331974
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-09-09,1,7,0.0430000014603138,0.23500000219792128
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-09-13,1,2,0.017999999225139618,0.03299999888986349
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-09-19,1,1,0.004999999888241291,0.004999999888241291
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-09-20,1,2,0.017999999225139618,0.02599999960511923
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-09-21,1,1,0.003000000026077032,0.003000000026077032
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-09-26,1,2,0.47999998927116394,0.5259999893605709
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2025-09-30,1,1,0.007000000216066837,0.007000000216066837
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2026-05-06,1,1,1.0520000457763672,1.0520000457763672
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2026-05-24,1,1,0.00800000037997961,0.00800000037997961
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2026-05-25,1,1,0.013000000268220901,0.013000000268220901
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2026-05-30,1,2,0.0020000000949949026,0.004000000189989805
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2026-06-04,1,1,0.004000000189989805,0.004000000189989805
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2026-06-10,1,1,0.028999999165534973,0.028999999165534973
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2026-06-17,1,3,0.00800000037997961,0.016000000527128577
CELANEBI:138KV-KLEBERG:138.1KV|SAJORI25,2026-06-21,1,1,0.0010000000474974513,0.0010000000474974513
CELANEBI:138KV-KLEBERG:138.1KV|SALAN_28,2025-09-14,1,1,0.014999999664723873,0.014999999664723873
CELANEBI:138KV-KLEBERG:138.1KV|SFR2FRO8,2025-09-30,1,2,0.06800000369548798,0.1210000030696392
CELANEBI:138KV-KLEBERG:138.1KV|SFROFRO8,2025-09-29,1,6,0.07800000160932541,0.27900000265799463
CELANEBI:138KV-KLEBERG:138.1KV|SFROFRO8,2025-09-30,1,1,0.04399999976158142,0.04399999976158142
CELANEBI:138KV-KLEBERG:138.1KV|SLAQLOB8,2025-06-20,1,1,0.004000000189989805,0.004000000189989805
CELANEBI:138KV-KLEBERG:138.1KV|SLAQLOB8,2025-09-07,1,1,0.003000000026077032,0.003000000026077032
CELANEBI:138KV-KLEBERG:138.1KV|SLONLON8,2025-06-23,1,1,0.003000000026077032,0.003000000026077032
CELANEBI:138KV-KLEBERG:138.1KV|SN_SAJO5,2025-09-20,1,3,0.020999999716877937,0.05599999986588955
CELANEBI:138KV-KLEBERG:138.1KV|SN_SAJO5,2025-09-21,1,2,0.004999999888241291,0.007999999914318323
CELANEBI:138KV-KLEBERG:138.1KV|SN_SAJO5,2025-09-26,1,5,0.07800000160932541,0.2850000010803342
CELANEBI:138KV-KLEBERG:138.1KV|SN_SAJO5,2025-09-27,1,5,0.010999999940395355,0.032999999821186066
CELANEBI:138KV-KLEBERG:138.1KV|SN_SAJO5,2025-09-28,1,2,0.014999999664723873,0.026999999769032
CELANEBI:138KV-KLEBERG:138.1KV|SN_SAJO5,2025-09-30,1,1,0.05000000074505806,0.05000000074505806
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-04,1,5,7.572999954223633,19.11199977993965
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-05,1,7,10.906999588012695,33.430999249219894
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-06,1,6,8.041999816894531,20.241000175476074
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-10,1,7,6.681000232696533,12.79800035059452
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-11,1,5,16.551000595092773,37.98100018501282
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-12,1,3,19.148000717163086,28.477000772953033
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-13,1,8,13.227999687194824,20.06099957227707
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-14,1,7,4.284999847412109,8.241999860852957
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-15,1,3,5.910999774932861,10.290999710559845
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-17,1,1,0.0020000000949949026,0.0020000000949949026
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-21,1,7,0.17499999701976776,0.1909999973140657
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-22,1,1,0.012000000104308128,0.012000000104308128
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-24,1,5,0.5009999871253967,1.2849999815225601
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-25,1,4,1.0160000324249268,2.6330000460147858
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-26,1,4,0.9850000143051147,2.4860000535845757
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-27,1,6,0.5260000228881836,0.8930000209948048
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-29,1,2,0.03200000151991844,0.034000001614913344
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-06-30,1,6,0.054999999701976776,0.07700000028125942
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-07-01,1,19,0.8259999752044678,2.433999969623983
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-07-02,1,3,0.26600000262260437,0.40800000354647636
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-07-06,1,3,0.597000002861023,0.7020000033080578
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-07-07,1,4,0.5210000276565552,1.3360000252723694
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-07-08,1,8,0.5299999713897705,1.3109999692533165
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-07-09,1,13,0.37599998712539673,1.2559999952791259
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-07-16,1,1,0.796999990940094,0.796999990940094
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-09-06,1,1,0.06599999964237213,0.06599999964237213
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-09-07,1,4,0.1080000028014183,0.4180000051856041
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-09-08,1,2,0.125,0.1339999996125698
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-09-11,1,1,0.12300000339746475,0.12300000339746475
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-09-12,1,1,0.07199999690055847,0.07199999690055847
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-09-14,1,1,0.00800000037997961,0.00800000037997961
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-09-15,1,2,0.008999999612569809,0.01699999999254942
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-09-20,1,1,0.17599999904632568,0.17599999904632568
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-09-29,1,2,0.029999999329447746,0.04499999899417162
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2025-09-30,1,1,0.019999999552965164,0.019999999552965164
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-01,1,9,1.0260000228881836,3.569000031799078
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-02,1,10,0.6729999780654907,3.197999969124794
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-03,1,2,0.004999999888241291,0.009000000078231096
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-04,1,3,0.4729999899864197,0.7849999754689634
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-05,1,8,8.798999786376953,21.527999997138977
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-06,1,6,1.0119999647140503,2.4759999699890614
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-07,1,3,0.07900000363588333,0.0890000038780272
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-08,1,2,0.019999999552965164,0.021999999647960067
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-15,1,3,1.3420000076293945,3.3339999318122864
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-16,1,1,3.759999990463257,3.759999990463257
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-21,1,2,0.004999999888241291,0.006999999983236194
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-22,1,1,0.020999999716877937,0.020999999716877937
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-23,1,1,0.0010000000474974513,0.0010000000474974513
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-24,1,2,0.01600000075995922,0.019000000786036253
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-25,1,1,0.0010000000474974513,0.0010000000474974513
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-28,1,1,0.026000000536441803,0.026000000536441803
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-29,1,1,1.7039999961853027,1.7039999961853027
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-30,1,2,0.0020000000949949026,0.003000000142492354
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-05-31,1,1,0.0010000000474974513,0.0010000000474974513
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-06-01,1,2,0.057999998331069946,0.0589999983785674
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-06-02,1,3,0.09000000357627869,0.09400000364985317
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-06-07,1,3,0.03400000184774399,0.03700000199023634
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-06-08,1,9,0.020999999716877937,0.055999999516643584
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-06-09,1,4,0.03999999910593033,0.07299999985843897
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-06-10,1,1,0.0430000014603138,0.0430000014603138
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-06-11,1,2,3.490000009536743,3.64300000667572
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-06-12,1,2,1.7280000448226929,1.7350000450387597
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-06-17,1,2,0.054999999701976776,0.05699999979697168
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-06-21,1,3,0.003000000026077032,0.007000000216066837
CELANEBI:138KV-KLEBERG:138.1KV|SN_SLON5,2026-06-25,1,2,2.815999984741211,2.818999984767288
CELANEBI:138KV-KLEBERG:138.1KV|SN_SSHA5,2025-06-28,1,1,0.004000000189989805,0.004000000189989805
CELANEBI:138KV-KLEBERG:138.1KV|SRAYRI28,2025-06-15,1,1,0.0020000000949949026,0.0020000000949949026
CELANEBI:138KV-KLEBERG:138.1KV|SRAYRI28,2025-06-20,1,2,0.014000000432133675,0.027000000700354576
CELANEBI:138KV-KLEBERG:138.1KV|SRAYRI28,2025-06-23,1,2,0.007000000216066837,0.01000000024214387
CELANEBI:138KV-KLEBERG:138.1KV|SRAYRI28,2025-06-26,1,2,0.11800000071525574,0.12800000049173832
CELANEBI:138KV-KLEBERG:138.1KV|SRAYRI28,2025-06-27,1,1,0.01899999938905239,0.01899999938905239
CELANEBI:138KV-KLEBERG:138.1KV|SRAYRI28,2025-06-28,1,3,0.01899999938905239,0.027999999467283487
CELANEBI:138KV-KLEBERG:138.1KV|SRAYRI28,2025-09-07,1,1,0.013000000268220901,0.013000000268220901
CELANEBI:138KV-KLEBERG:138.1KV|SRAYRI28,2025-09-22,1,2,0.0020000000949949026,0.004000000189989805
CELANEBI:138KV-KLEBERG:138.1KV|SRAYRI38,2025-09-07,1,1,0.007000000216066837,0.007000000216066837
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-06-24,1,4,0.03200000151991844,0.04400000208988786
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-06-25,1,10,0.10100000351667404,0.3350000026402995
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-06-26,1,1,0.0020000000949949026,0.0020000000949949026
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-06-27,1,1,0.004000000189989805,0.004000000189989805
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-06-28,1,4,0.004000000189989805,0.012000000453554094
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-06-29,1,5,0.006000000052154064,0.013000000384636223
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-07-09,1,2,0.008999999612569809,0.010999999707564712
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-09-05,1,3,0.017000000923871994,0.04500000178813934
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-09-06,1,2,0.08100000023841858,0.159000001847744
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-09-07,1,1,0.07500000298023224,0.07500000298023224
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-09-16,1,5,0.014999999664723873,0.06700000073760748
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-09-19,1,5,0.04899999871850014,0.07399999804329127
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-09-20,1,5,0.25099998712539673,0.49799998197704554
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-09-21,1,3,0.007000000216066837,0.011000000406056643
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-09-27,1,1,0.006000000052154064,0.006000000052154064
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-09-28,1,1,0.0020000000949949026,0.0020000000949949026
CELANEBI:138KV-KLEBERG:138.1KV|SSA2SAN8,2025-09-30,1,2,0.03200000151991844,0.0560000017285347
CELANEBI:138KV-KLEBERG:138.1KV|STANPAW5,2025-09-28,1,1,0.013000000268220901,0.013000000268220901
CELANEBI:138KV-KLEBERG:138.1KV|STANPAW5,2025-09-30,1,2,0.050999999046325684,0.058999999426305294
CELANEBI:138KV-KLEBERG:138.1KV|XDUK88,2025-09-29,1,2,0.010999999940395355,0.01500000013038516
CELANEBI:138KV-KLEBERG:138.1KV|XLO2N58,2025-06-23,1,1,0.003000000026077032,0.003000000026077032
CERRORIC:138KV-PECAN_BY:138KV|BASE,2026-07-11,1,2,2.1630001068115234,4.325000047683716
CG:138KV-CG:138.1KV|BASE,2026-05-05,1,2,0.9150000214576721,1.1490000188350677
CG:138KV-CG:138.1KV|BASE,2026-05-07,1,2,0.27799999713897705,0.2809999971650541
CG:138KV-CG:138.1KV|BASE,2026-05-09,1,1,0.8690000176429749,0.8690000176429749
CG:138KV-CG:138.1KV|BASE,2026-05-13,1,1,6.840000152587891,6.840000152587891
CG:138KV-CG:138.1KV|BASE,2026-05-15,1,1,1.1069999933242798,1.1069999933242798
CG:138KV-CG:138.1KV|BASE,2026-05-17,1,1,0.4650000035762787,0.4650000035762787
CG:138KV-CG:138.1KV|BASE,2026-06-25,1,1,0.5440000295639038,0.5440000295639038
CG:138KV-CG:138.1KV|BASE,2026-07-03,1,1,0.6269999742507935,0.6269999742507935
CG:138KV-CG:138.1KV|BASE,2026-07-09,1,2,0.9990000128746033,1.469999998807907
CG:138KV-CG:138.1KV|BASE,2026-07-10,1,2,1.7569999694824219,2.89300000667572
CG:138KV-CG:138.1KV|BASE,2026-07-11,1,3,0.4180000126361847,0.5290000149980187
CG:138KV-PA:138KV|SCRNJFS8,2025-07-01,1,3,1.2050000429153442,2.49700003862381
CG:138KV-PA:138KV|SCRNJFS8,2025-07-09,1,6,1.9579999446868896,8.043999910354614
CG:138KV-PA:138KV|SPSGJF48,2025-07-15,1,4,1.1349999904632568,3.533999979496002
CG:138KV-PA:138KV|SPSGJF48,2025-07-17,1,2,0.49900001287460327,0.9699999988079071
CG:138KV-PA:138KV|SSCJFS8,2025-07-15,1,4,1.1349999904632568,3.533999979496002
CG:138KV-PA:138KV|SSCJFS8,2025-07-17,1,2,0.49900001287460327,0.9699999988079071
CG:138KV-PA:138KV|SSCJFS8,2025-09-16,1,12,1.50600004196167,9.352000060491264
CG:138KV-PA:138KV|SSCJFS8,2025-09-17,1,12,1.715999960899353,11.66799995303154
CG:138KV-PA:138KV|SSCJFS8,2025-09-18,1,5,0.996999979019165,2.8899999409914017
CG:138KV-PA:138KV|SSCJFS8,2025-09-19,1,14,1.0010000467300415,7.370000086724758
CG:138KV-PA:138KV|SSCJFS8,2025-09-20,1,5,0.5479999780654907,1.278999981470406
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-06-01,1,7,28.093000411987305,103.80500000715256
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-06-07,1,2,7.7829999923706055,12.842999935150146
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-06-10,1,1,1.1419999599456787,1.1419999599456787
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-06-11,1,4,12.532999992370605,25.649000227451324
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-06-12,1,7,6.13700008392334,23.796000264585018
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-06-19,1,1,0.3700000047683716,0.3700000047683716
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-07-01,1,1,0.3370000123977661,0.3370000123977661
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-07-05,1,4,2.677999973297119,6.046000003814697
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-07-06,1,3,1.9010000228881836,2.456000007688999
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-07-07,1,5,2.565999984741211,5.4419999197125435
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-07-08,1,4,3.5399999618530273,7.69599986076355
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-07-09,1,1,0.7390000224113464,0.7390000224113464
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-07-12,1,6,3.5490000247955322,11.256000101566315
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-07-13,1,3,1.371000051498413,2.794000029563904
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-07-14,1,5,4.420000076293945,17.56599998474121
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-07-16,1,1,2.0789999961853027,2.0789999961853027
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-07-24,1,1,0.10000000149011612,0.10000000149011612
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-07-25,1,6,3.1689999103546143,8.305999979376793
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-07-26,1,3,3.7190001010894775,5.6460000872612
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-07-27,1,1,0.7670000195503235,0.7670000195503235
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-07-30,1,1,1.1169999837875366,1.1169999837875366
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-08-10,1,4,4.197000026702881,9.343000173568726
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-08-11,1,4,4.017000198364258,7.606000125408173
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-08-12,1,10,57.84000015258789,163.63200110569596
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-08-13,1,9,68.99600219726562,278.4730033874512
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-08-14,1,8,32.23699951171875,81.77199900150299
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-08-17,1,4,0.859000027179718,2.7630000710487366
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-08-18,1,2,2.061000108718872,2.7040001153945923
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-08-19,1,1,0.7929999828338623,0.7929999828338623
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-08-20,1,2,3.309999942779541,3.608999937772751
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-08-21,1,3,3.6470000743865967,7.487000048160553
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-08-22,1,4,4.459000110626221,12.246000289916992
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-08-23,1,5,4.14900016784668,9.114000245928764
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-08-24,1,1,2.2009999752044678,2.2009999752044678
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-08-25,1,1,0.2939999997615814,0.2939999997615814
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-08-26,1,6,4.197000026702881,12.883999928832054
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-09-03,1,3,5.7820000648498535,12.108000040054321
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-09-04,1,1,3.691999912261963,3.691999912261963
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-09-10,1,3,3.8980000019073486,6.830000042915344
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-09-11,1,1,0.7609999775886536,0.7609999775886536
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-09-14,1,2,1.4390000104904175,2.524999976158142
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-09-15,1,2,1.5950000286102295,2.8200000524520874
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2025-09-27,1,1,2.984999895095825,2.984999895095825
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2026-05-21,1,2,3.88700008392334,7.124000072479248
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2026-05-22,1,4,1.930999994277954,4.921999916434288
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2026-05-24,1,3,2.3329999446868896,4.207999914884567
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2026-05-25,1,2,1.625,3.1549999713897705
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2026-05-28,1,1,1.5959999561309814,1.5959999561309814
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2026-06-12,1,3,2.322000026702881,4.6880000829696655
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2026-06-26,1,1,1.2949999570846558,1.2949999570846558
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2026-07-08,1,1,1.5169999599456787,1.5169999599456787
CGRSW:138.1KV-SNYDR:138KV|SECRDMT8,2026-07-10,1,1,0.2639999985694885,0.2639999985694885
