teid,RdfId,PsseType,NodeType,CircuitIdentifier,Name,BusNumber1,BusName1,Substation1,BusNumber2,BusName2,Substation2,EquipmentName,OpEqName,branch_id,branch_name,b1,b2,ckt,DeviceType,FromName,ToName,OP_EQCODE,EQNAME,match_status,opeq_status
279063,e0c33fa9-58b8-4e96-888a-07e309ccf0b0,Transformer,PowerTransformer,1,FMR3 69kV-138kV,3273,PALESTNE_9,PLSTN,3272,PALESTNE_8,PLSTN,FMR3,PLSTN_FMR3,60110844.0,PLSTN_AXFMR3-L,,,1,Transformer,PALESTNE_8,PALESTNE_9,PLSTN_AXFMR3-L,,duplicate_match,different
279072,71c4d70b-5d22-4c1f-91ef-c0bb9d569b64,Transformer,PowerTransformer,1,MR2L 69kV-1kV,3289,CROCKETT_9,CRKET,24060,CRKET2_1,CRKET,MR2L,CRKET_MR2L,60004128.0,CRKET_AXFMR2L,,,1,Transformer,CROCKETT_9,CRKET2_1,CRKET_AXFMR2L,AXFMR2L,duplicate_match,different
279072,71c4d70b-5d22-4c1f-91ef-c0bb9d569b64,Transformer,PowerTransformer,1,MR2L 69kV-1kV,3289,CROCKETT_9,CRKET,24060,CRKET2_1,CRKET,MR2L,CRKET_MR2L,60009958.0,CRKET_AXFMR2L1,,,1,Transformer,CROCKETT_9,CRKET2_1,CRKET_AXFMR2L1,AXFMR2L1,duplicate_match,different
279073,b44cf1e0-43cc-45e1-86fa-e6555d1bc8e4,Transformer,PowerTransformer,1,MR2H 138kV-1kV,3354,CROCKETT_8,CRKET,24060,CRKET2_1,CRKET,MR2H,CRKET_MR2H,60009959.0,CRKET_AXFMR2H1,,,1,Transformer,CROCKETT_8,CRKET2_1,CRKET_AXFMR2H1,AXFMR2H1,duplicate_match,different
279073,b44cf1e0-43cc-45e1-86fa-e6555d1bc8e4,Transformer,PowerTransformer,1,MR2H 138kV-1kV,3354,CROCKETT_8,CRKET,24060,CRKET2_1,CRKET,MR2H,CRKET_MR2H,60004127.0,CRKET_AXFMR2H,,,1,Transformer,CROCKETT_8,CRKET2_1,CRKET_AXFMR2H,AXFMR2H,duplicate_match,different
279079,25397d19-fd9d-4f83-8b6d-aa585a74719d,Transformer,PowerTransformer,2,FMR2 138kV-19kV,3110,STRYKER_8,SCSES,120142,SCSES_UNIT2,SCSES,FMR2,SCSES_FMR2,60110820.0,SCSES_FMR2,,,2,Transformer,STRYKER_8,SCSES_UNIT2,SCSES_FMR2,,duplicate_match,different
279079,25397d19-fd9d-4f83-8b6d-aa585a74719d,Transformer,PowerTransformer,2,FMR2 138kV-19kV,3110,STRYKER_8,SCSES,120142,SCSES_UNIT2,SCSES,FMR2,SCSES_FMR2,60087203.0,SCSES_UXFMR2,,,2,Transformer,,,SCSES_UXFMR2,UXFMR2,duplicate_match,different
279084,8c0871b9-d681-4957-984f-91500aeb541c,Transformer,PowerTransformer,1,MR1L 138kV-1kV,3120,NACOGDSE_8,NCDSE,24086,NCDSE1_1,NCDSE,MR1L,NCDSE_MR1L,60009957.0,NCDSE_AXFMR1L_1,,,1,Transformer,NACOGDSE_8,NCDSE1_1,NCDSE_AXFMR1L_1,AXFMR1L_1,duplicate_match,different
279084,8c0871b9-d681-4957-984f-91500aeb541c,Transformer,PowerTransformer,1,MR1L 138kV-1kV,3120,NACOGDSE_8,NCDSE,24086,NCDSE1_1,NCDSE,MR1L,NCDSE_MR1L,60006354.0,NCDSE_AXFMR1L,,,1,Transformer,NACOGDSE_8,NCDSE1_1,NCDSE_AXFMR1L,AXFMR1L,duplicate_match,different
279092,6c7680c8-a560-4adb-9c5a-7e19785d09a9,Transformer,PowerTransformer,1,FMR1 345kV-20kV,3100,MARTINLK_5,MLSES,120041,MLSES_UNIT1,MLSES,FMR1,MLSES_FMR1,60006222.0,MLSES_UXFMR1,,,1,Transformer,MLSES_UNIT1,MARTINLK_5,MLSES_UXFMR1,UXFMR1,duplicate_match,different
279092,6c7680c8-a560-4adb-9c5a-7e19785d09a9,Transformer,PowerTransformer,1,FMR1 345kV-20kV,3100,MARTINLK_5,MLSES,120041,MLSES_UNIT1,MLSES,FMR1,MLSES_FMR1,60110817.0,MLSES_FMR1,,,1,Transformer,MARTINLK_5,MLSES_UNIT1,MLSES_FMR1,,duplicate_match,different
279126,6861d694-08bd-4bed-9547-9fa0982b9350,Transformer,PowerTransformer,1,FMR1 138kV-13.8kV,1024,FSCOGEN_8,FLCNS,130001,FLCNS_UNIT1,FLCNS,FMR1,FLCNS_FMR1,60110680.0,FLCNS_FMR1,,,1,Transformer,FSCOGEN_8,FLCNS_UNIT1,FLCNS_FMR1,,duplicate_match,different
279126,6861d694-08bd-4bed-9547-9fa0982b9350,Transformer,PowerTransformer,1,FMR1 138kV-13.8kV,1024,FSCOGEN_8,FLCNS,130001,FLCNS_UNIT1,FLCNS,FMR1,FLCNS_FMR1,60082128.0,FLCNS_UXFMR1,,,1,Transformer,,,FLCNS_UXFMR1,UXFMR1,duplicate_match,different
279131,c892d601-f9fc-42af-be3c-7139e47bc219,Transformer,PowerTransformer,1,1TFA 345kV-18.1kV,130327,OECCS_1_5,OECCS,130321,OECCS_CT11,OECCS,1TFA,OECCS_1TFA,60085318.0,OECCS_CT11,,,1,Transformer,,,OECCS_CT11,CT11,duplicate_match,different
279131,c892d601-f9fc-42af-be3c-7139e47bc219,Transformer,PowerTransformer,1,1TFA 345kV-18.1kV,130327,OECCS_1_5,OECCS,130321,OECCS_CT11,OECCS,1TFA,OECCS_1TFA,60112101.0,OECCS_1TFA,,,1,Transformer,OECCS_CT11,OECCS_1_5,OECCS_1TFA,,duplicate_match,different
279133,4415ddc6-3734-4798-978b-0daaf79ed8a2,Transformer,PowerTransformer,1,T1 345kV-34.5kV,180955,TKWSW_1_5,TKWSW1,180981,ROSCOE2A,TKWSW1,T1,TKWSW1_T1,60007565.0,TKWSW1_ROS_T1,,,1,Transformer,TKWSW_1_5,ROSCOE2A,TKWSW1_ROS_T1,ROS_T1,duplicate_match,different
279133,4415ddc6-3734-4798-978b-0daaf79ed8a2,Transformer,PowerTransformer,1,T1 345kV-34.5kV,180955,TKWSW_1_5,TKWSW1,180981,ROSCOE2A,TKWSW1,T1,TKWSW1_T1,60112786.0,TKWSW1_T1,,,1,Transformer,TKWSW_1_5,ROSCOE2A,TKWSW1_T1,,duplicate_match,different
279158,be392062-4e88-4aa3-a1e8-74e5f7af85ac,Transformer,PowerTransformer,1,T1 34.5kV-345kV,180758,CAPRIDG4_CR4,CAPRIDG4,180759,CAPRIDG4_1_5,CAPRIDG4,T1,CAPRIDG4_T1,60021583.0,CAPRIDG4_T1,,,1,Transformer,CAPRIDG4_CR4,CAPRIDG4_1_5,CAPRIDG4_T1,T1,duplicate_match,different
279158,be392062-4e88-4aa3-a1e8-74e5f7af85ac,Transformer,PowerTransformer,1,T1 34.5kV-345kV,180758,CAPRIDG4_CR4,CAPRIDG4,180759,CAPRIDG4_1_5,CAPRIDG4,T1,CAPRIDG4_T1,60003654.0,CAPRIDG4_WCR4-T1,,,1,Transformer,CAPRIDG4_1_5,CAPRIDG4_CR4,CAPRIDG4_WCR4-T1,WCR4-T1,duplicate_match,different
279161,a42d894d-ca2b-4516-acc4-dfad8db57714,Transformer,PowerTransformer,1,R1T1 138kV-34.5kV,180752,CAPRIDGE_1_8,CAPRIDGE,180751,CAPRIDGE_CR1,CAPRIDGE,R1T1,CAPRIDGE_R1T1,60112779.0,CAPRIDGE_R1T1,,,1,Transformer,CAPRIDGE_CR1,CAPRIDGE_1_8,CAPRIDGE_R1T1,,duplicate_match,different
279161,a42d894d-ca2b-4516-acc4-dfad8db57714,Transformer,PowerTransformer,1,R1T1 138kV-34.5kV,180752,CAPRIDGE_1_8,CAPRIDGE,180751,CAPRIDGE_CR1,CAPRIDGE,R1T1,CAPRIDGE_R1T1,60003656.0,CAPRIDGE_WCR1-T1,,,1,Transformer,CAPRIDGE_CR1,CAPRIDGE_1_8,CAPRIDGE_WCR1-T1,WCR1-T1,duplicate_match,different
279164,352f1404-95fd-436c-bd25-672dc6e61cf4,Transformer,PowerTransformer,1,XF 138kV-34.5kV,130432,WOODWRD1_1_8,WOODWRD1,130431,WOO_WOODWRD1,WOODWRD1,XF,WOODWRD1_XF,60007876.0,WOODWRD1_XF_H,,,1,Transformer,WOO_WOODWRD1,WOODWRD1_1_8,WOODWRD1_XF_H,XF_H,duplicate_match,different
279164,352f1404-95fd-436c-bd25-672dc6e61cf4,Transformer,PowerTransformer,1,XF 138kV-34.5kV,130432,WOODWRD1_1_8,WOODWRD1,130431,WOO_WOODWRD1,WOODWRD1,XF,WOODWRD1_XF,60112106.0,WOODWRD1_XF,,,1,Transformer,WOO_WOODWRD1,WOODWRD1_1_8,WOODWRD1_XF,,duplicate_match,different
279165,47ca3c23-f08e-4d4a-986e-7cbf83989d5b,Transformer,PowerTransformer,A1,AT1H 138kV-1kV,41370,S_CHAN__B138,SC,49127,S_CHAN_A1STR,SC,AT1H,SC_AT1H,60007115.0,SC_AT1_H_OldTeid,,,A1,Transformer,S_CHAN___B69,S_CHAN_A1STR,SC_AT1_H_OldTeid,AT1_H,duplicate_match,different
279165,47ca3c23-f08e-4d4a-986e-7cbf83989d5b,Transformer,PowerTransformer,A1,AT1H 138kV-1kV,41370,S_CHAN__B138,SC,49127,S_CHAN_A1STR,SC,AT1H,SC_AT1H,60111440.0,SC_AT1H_H,,,A1,Transformer,S_CHAN__B138,S_CHAN_A1STR,SC_AT1H_H,,duplicate_match,different
279167,a7d28e0f-f5a2-459f-8d29-d55af87c139c,Transformer,PowerTransformer,A1,AT1 69kV-1kV,41380,S_CHAN___B69,SC,49127,S_CHAN_A1STR,SC,AT1,SC_AT1,60111441.0,SC_AT1_H,,,A1,Transformer,S_CHAN___B69,S_CHAN_A1STR,SC_AT1_H,,duplicate_match,different
279167,a7d28e0f-f5a2-459f-8d29-d55af87c139c,Transformer,PowerTransformer,A1,AT1 69kV-1kV,41380,S_CHAN___B69,SC,49127,S_CHAN_A1STR,SC,AT1,SC_AT1,60007116.0,SC_AT1L_H,,,A1,Transformer,S_CHAN___B69,S_CHAN_A1STR,SC_AT1L_H,AT1L_H,duplicate_match,different
279168,14ebdf12-1305-466f-8b20-c79f28313103,Transformer,PowerTransformer,1,XF32 138kV-34.5kV,180157,SWEETWN3_1_8,SWEETWN3,180156,SWEETWN_WND3,SWEETWN3,XF32,SWEETWN3_XF32,60087683.0,SWEETWN3_XFMRT1,,,1,Transformer,SWEETWN_WND3,SWEETWN3_1_8,SWEETWN3_XFMRT1,XFMRT1,duplicate_match,different
279168,14ebdf12-1305-466f-8b20-c79f28313103,Transformer,PowerTransformer,1,XF32 138kV-34.5kV,180157,SWEETWN3_1_8,SWEETWN3,180156,SWEETWN_WND3,SWEETWN3,XF32,SWEETWN3_XF32,60112756.0,SWEETWN3_XF32,,,1,Transformer,SWEETWN3_1_8,SWEETWN_WND3,SWEETWN3_XF32,,duplicate_match,different
279169,8d624762-4036-4315-beb1-76eed4ffef36,Transformer,PowerTransformer,1,XFMR 138kV-34.5kV,130632,KING_SW_1_8,KING_SW,130631,KING__KINGSW,KING_SW,XFMR,KING_SW_XFMR,60005632.0,KING_SW_XFMR_H,,,1,Transformer,KING__KINGSW,KING_SW_1_8,KING_SW_XFMR_H,XFMR_H,duplicate_match,different
279169,8d624762-4036-4315-beb1-76eed4ffef36,Transformer,PowerTransformer,1,XFMR 138kV-34.5kV,130632,KING_SW_1_8,KING_SW,130631,KING__KINGSW,KING_SW,XFMR,KING_SW_XFMR,60112108.0,KING_SW_XFMR,,,1,Transformer,KING__KINGSW,KING_SW_1_8,KING_SW_XFMR,,duplicate_match,different
279176,b12ca308-c9f4-4e90-87b8-db70a1bd6fab,Transformer,PowerTransformer,1,PS1 138kV-138kV,6390,FIREROCK4A,FIREROCK,6359,FIREROCK4B,FIREROCK,PS1,FIREROCK_PS1,60110988.0,FIREROCK_138_PS_H,,,1,Transformer,FIREROCK4B,FIREROCK4A,FIREROCK_138_PS_H,,duplicate_match,different
279176,b12ca308-c9f4-4e90-87b8-db70a1bd6fab,Transformer,PowerTransformer,1,PS1 138kV-138kV,6390,FIREROCK4A,FIREROCK,6359,FIREROCK4B,FIREROCK,PS1,FIREROCK_PS1,60032144.0,FIREROCK_138_PS_L,,,1,Transformer,FIREROCK4A,FIREROCK4B,FIREROCK_138_PS_L,138_PS_L,duplicate_match,different
279189,d5c462e1-892b-43a2-a58e-e10002823da5,Transformer,PowerTransformer,1,FMR1 138kV-69kV,1163,LAMESA_8,LMESA,1164,LAMESA_9,LMESA,FMR1,LMESA_FMR1,60005868.0,LMESA_AXFMR1,,,1,Transformer,LAMESA_8,LAMESA_9,LMESA_AXFMR1,AXFMR1,duplicate_match,different
279189,d5c462e1-892b-43a2-a58e-e10002823da5,Transformer,PowerTransformer,1,FMR1 138kV-69kV,1163,LAMESA_8,LMESA,1164,LAMESA_9,LMESA,FMR1,LMESA_FMR1,60011734.0,LMESA_AXFMR1_L,,,1,Transformer,LAMESA_9,LAMESA_8,LMESA_AXFMR1_L,AXFMR1_L,duplicate_match,different
279192,d450f81c-7533-468a-9694-6200ea524e2e,Transformer,PowerTransformer,G1,FMR1 345kV-18kV,120095,FTR_1_5,FTR,120091,FTR_FTR_G1,FTR,FMR1,FTR_FMR1,60082420.0,FTR_UXFMR1,,,G1,Transformer,,,FTR_UXFMR1,UXFMR1,duplicate_match,different
279192,d450f81c-7533-468a-9694-6200ea524e2e,Transformer,PowerTransformer,G1,FMR1 345kV-18kV,120095,FTR_1_5,FTR,120091,FTR_FTR_G1,FTR,FMR1,FTR_FMR1,60112055.0,FTR_FMR1,,,G1,Transformer,FTR_FTR_G1,FTR_1_5,FTR_FMR1,,duplicate_match,different
279193,2b457ead-37b4-489a-b404-7cd3834954b3,Transformer,PowerTransformer,G1,FMR2 345kV-18kV,120095,FTR_1_5,FTR,120092,FTR_FTR_G2,FTR,FMR2,FTR_FMR2,60082421.0,FTR_UXFMR2,,,G1,Transformer,,,FTR_UXFMR2,UXFMR2,duplicate_match,different
279193,2b457ead-37b4-489a-b404-7cd3834954b3,Transformer,PowerTransformer,G1,FMR2 345kV-18kV,120095,FTR_1_5,FTR,120092,FTR_FTR_G2,FTR,FMR2,FTR_FMR2,60112057.0,FTR_FMR2,,,G1,Transformer,FTR_FTR_G2,FTR_1_5,FTR_FMR2,,duplicate_match,different
279196,ea1cd9b8-aff0-499e-84d1-ecfaa9e3ebf2,Transformer,PowerTransformer,G1,FMR3 345kV-18kV,120095,FTR_1_5,FTR,120093,FTR_FTR_G3,FTR,FMR3,FTR_FMR3,60082422.0,FTR_UXFMR3,,,G1,Transformer,,,FTR_UXFMR3,UXFMR3,duplicate_match,different
279196,ea1cd9b8-aff0-499e-84d1-ecfaa9e3ebf2,Transformer,PowerTransformer,G1,FMR3 345kV-18kV,120095,FTR_1_5,FTR,120093,FTR_FTR_G3,FTR,FMR3,FTR_FMR3,60112056.0,FTR_FMR3,,,G1,Transformer,FTR_FTR_G3,FTR_1_5,FTR_FMR3,,duplicate_match,different
279197,56d7b20e-6601-4a4d-ba65-d8f99bc9de56,Transformer,PowerTransformer,1,GSU3 345kV-28kV,7055,L_FPPYD25_1Y,FPPYD2,170103,FPPYD_FPP_G3,FPPYD2,GSU3,FPPYD2_GSU3,60111015.0,FPPYD2_GSU3,,,1,Transformer,L_FPPYD25_1Y,FPPYD_FPP_G3,FPPYD2_GSU3,,duplicate_match,different
279197,56d7b20e-6601-4a4d-ba65-d8f99bc9de56,Transformer,PowerTransformer,1,GSU3 345kV-28kV,7055,L_FPPYD25_1Y,FPPYD2,170103,FPPYD_FPP_G3,FPPYD2,GSU3,FPPYD2_GSU3,60004783.0,FPPYD2_T_406,,,1,Transformer,L_FPPYD25_1Y,FPPYD_FPP_G3,FPPYD2_T_406,T_406,duplicate_match,different
279198,5448e158-e5ea-4d15-9678-c617e0c20eef,Transformer,PowerTransformer,A1,AT1H 345kV-1kV,47300,JENETA__B345,JN,49124,JENETA_A1STR,JN,AT1H,JN_AT1H,60005541.0,JN_AT1_H_OldTeid,,,A1,Transformer,JENETA__B345,JENETA_A1STR,JN_AT1_H_OldTeid,AT1_H,duplicate_match,different
279198,5448e158-e5ea-4d15-9678-c617e0c20eef,Transformer,PowerTransformer,A1,AT1H 345kV-1kV,47300,JENETA__B345,JN,49124,JENETA_A1STR,JN,AT1H,JN_AT1H,60111525.0,JN_AT1H_H,,,A1,Transformer,JENETA__B345,JENETA_A1STR,JN_AT1H_H,,duplicate_match,different
279199,a6391c83-2bd7-45c6-8173-a2dc92e1dc8a,Transformer,PowerTransformer,A1,AT1 138kV-1kV,47310,JENETA__B138,JN,49124,JENETA_A1STR,JN,AT1,JN_AT1,60111527.0,JN_AT1_H,,,A1,Transformer,JENETA__B138,JENETA_A1STR,JN_AT1_H,,duplicate_match,different
279199,a6391c83-2bd7-45c6-8173-a2dc92e1dc8a,Transformer,PowerTransformer,A1,AT1 138kV-1kV,47310,JENETA__B138,JN,49124,JENETA_A1STR,JN,AT1,JN_AT1,60005542.0,JN_AT1L_H,,,A1,Transformer,JENETA__B138,JENETA_A1STR,JN_AT1L_H,AT1L_H,duplicate_match,different
279200,456e2523-bd0e-4508-812a-23a2fbf9eddf,Transformer,PowerTransformer,1,FMR1 138kV-13.8kV,331,RWMILLER,MIL,150131,MIL_MILLERG1,MIL,FMR1,MIL_FMR1,60110607.0,MIL_FMR1,,,1,Transformer,RWMILLER,MIL_MILLERG1,MIL_FMR1,,duplicate_match,different
279200,456e2523-bd0e-4508-812a-23a2fbf9eddf,Transformer,PowerTransformer,1,FMR1 138kV-13.8kV,331,RWMILLER,MIL,150131,MIL_MILLERG1,MIL,FMR1,MIL_FMR1,60084568.0,MIL_UNIT1_XFMR,,,1,Transformer,,,MIL_UNIT1_XFMR,UNIT1_XFMR,duplicate_match,different
279204,2cc8b738-50fc-4b98-9c21-6d51279af455,Transformer,PowerTransformer,1,AMR1 69kV-13.8kV,816,OLINGER_9,OLINGR,150081,OLIN_OLING_1,OLINGR,AMR1,OLINGR_AMR1,60085351.0,OLINGR_GSUXFMR1,,,1,Transformer,,,OLINGR_GSUXFMR1,GSUXFMR1,duplicate_match,different
279204,2cc8b738-50fc-4b98-9c21-6d51279af455,Transformer,PowerTransformer,1,AMR1 69kV-13.8kV,816,OLINGER_9,OLINGR,150081,OLIN_OLING_1,OLINGR,AMR1,OLINGR_AMR1,60011377.0,OLINGR_AMR1,,,1,Transformer,OLINGER_9,OLIN_OLING_1,OLINGR_AMR1,AMR1,duplicate_match,different
279205,62cb0982-187b-43e2-85ed-1d19a7a5ce76,Transformer,PowerTransformer,A3,AT3H 345kV-1kV,47300,JENETA__B345,JN,49182,JENETA_A3STR,JN,AT3H,JN_AT3H,60005544.0,JN_AT3_H_OldTeid,,,A3,Transformer,JENETA__B138,JENETA_A3STR,JN_AT3_H_OldTeid,AT3_H,duplicate_match,different
279205,62cb0982-187b-43e2-85ed-1d19a7a5ce76,Transformer,PowerTransformer,A3,AT3H 345kV-1kV,47300,JENETA__B345,JN,49182,JENETA_A3STR,JN,AT3H,JN_AT3H,60111524.0,JN_AT3H_H,,,A3,Transformer,JENETA__B345,JENETA_A3STR,JN_AT3H_H,,duplicate_match,different
279206,e4ec7fca-f75f-4cf8-9b84-019636114e9b,Transformer,PowerTransformer,A3,AT3 138kV-1kV,47310,JENETA__B138,JN,49182,JENETA_A3STR,JN,AT3,JN_AT3,60005545.0,JN_AT3L_H,,,A3,Transformer,JENETA__B138,JENETA_A3STR,JN_AT3L_H,AT3L_H,duplicate_match,different
279206,e4ec7fca-f75f-4cf8-9b84-019636114e9b,Transformer,PowerTransformer,A3,AT3 138kV-1kV,47310,JENETA__B138,JN,49182,JENETA_A3STR,JN,AT3,JN_AT3,60111526.0,JN_AT3_H,,,A3,Transformer,JENETA__B138,JENETA_A3STR,JN_AT3_H,,duplicate_match,different
279207,67e9f50b-2d3c-4a2e-8b62-6c240154bdce,Transformer,PowerTransformer,1,FMR2 138kV-13.8kV,1032,MRGNCRK_8,MGSES,180032,MGSES_CT2,MGSES,FMR2,MGSES_FMR2,60084505.0,MGSES_UCXFMR2,,,1,Transformer,MRGNCRK_8,MGSES_CT2,MGSES_UCXFMR2,UCXFMR2,duplicate_match,different
279207,67e9f50b-2d3c-4a2e-8b62-6c240154bdce,Transformer,PowerTransformer,1,FMR2 138kV-13.8kV,1032,MRGNCRK_8,MGSES,180032,MGSES_CT2,MGSES,FMR2,MGSES_FMR2,60110683.0,MGSES_FMR2,,,1,Transformer,MRGNCRK_8,MGSES_CT2,MGSES_FMR2,,duplicate_match,different
279208,6639cf0f-7cb0-4afa-952e-d73fb8be2b55,Transformer,PowerTransformer,5,FMR4 138kV-13.8kV,1032,MRGNCRK_8,MGSES,180034,MGSES_CT4,MGSES,FMR4,MGSES_FMR4,60084507.0,MGSES_UCXFMR4,,,5,Transformer,MRGNCRK_8,MGSES_CT4,MGSES_UCXFMR4,UCXFMR4,duplicate_match,different
279208,6639cf0f-7cb0-4afa-952e-d73fb8be2b55,Transformer,PowerTransformer,5,FMR4 138kV-13.8kV,1032,MRGNCRK_8,MGSES,180034,MGSES_CT4,MGSES,FMR4,MGSES_FMR4,60110682.0,MGSES_FMR4,,,5,Transformer,MRGNCRK_8,MGSES_CT4,MGSES_FMR4,,duplicate_match,different
279209,b81b9bf7-a412-4a2e-babf-5c712e649b1a,Transformer,PowerTransformer,2,FMR6 138kV-13.8kV,1032,MRGNCRK_8,MGSES,180036,MGSES_CT6,MGSES,FMR6,MGSES_FMR6,60084509.0,MGSES_UCXFMR6,,,2,Transformer,MRGNCRK_8,MGSES_CT6,MGSES_UCXFMR6,UCXFMR6,duplicate_match,different
279209,b81b9bf7-a412-4a2e-babf-5c712e649b1a,Transformer,PowerTransformer,2,FMR6 138kV-13.8kV,1032,MRGNCRK_8,MGSES,180036,MGSES_CT6,MGSES,FMR6,MGSES_FMR6,60110686.0,MGSES_FMR6,,,2,Transformer,MRGNCRK_8,MGSES_CT6,MGSES_FMR6,,duplicate_match,different
279210,da16e6a3-9b10-461c-8eb7-82bbc529d6ac,Transformer,PowerTransformer,1,MR1A 345kV-22kV,1900,COMCHPKW_5,CPSES,150111,CPSES_UNIT1,CPSES,MR1A,CPSES_MR1A,60081120.0,CPSES_UXFMR1A,,,1,Transformer,,,CPSES_UXFMR1A,UXFMR1A,duplicate_match,different
279210,da16e6a3-9b10-461c-8eb7-82bbc529d6ac,Transformer,PowerTransformer,1,MR1A 345kV-22kV,1900,COMCHPKW_5,CPSES,150111,CPSES_UNIT1,CPSES,MR1A,CPSES_MR1A,60110756.0,CPSES_MR1A,,,1,Transformer,COMCHPKW_5,CPSES_UNIT1,CPSES_MR1A,,duplicate_match,different
279211,ab02c8a9-4c53-4f31-9bcc-2e02449bbfb7,Transformer,PowerTransformer,6,FMR5 138kV-13.8kV,1032,MRGNCRK_8,MGSES,180035,MGSES_CT5,MGSES,FMR5,MGSES_FMR5,60084508.0,MGSES_UCXFMR5,,,6,Transformer,MRGNCRK_8,MGSES_CT5,MGSES_UCXFMR5,UCXFMR5,duplicate_match,different
279211,ab02c8a9-4c53-4f31-9bcc-2e02449bbfb7,Transformer,PowerTransformer,6,FMR5 138kV-13.8kV,1032,MRGNCRK_8,MGSES,180035,MGSES_CT5,MGSES,FMR5,MGSES_FMR5,60110687.0,MGSES_FMR5,,,6,Transformer,MRGNCRK_8,MGSES_CT5,MGSES_FMR5,,duplicate_match,different
279212,20776b91-49fc-4e24-8f2d-c0c59be16c68,Transformer,PowerTransformer,3,FMR1 138kV-13.8kV,1032,MRGNCRK_8,MGSES,180031,MGSES_CT1,MGSES,FMR1,MGSES_FMR1,60110685.0,MGSES_FMR1,,,3,Transformer,MRGNCRK_8,MGSES_CT1,MGSES_FMR1,,duplicate_match,different
279212,20776b91-49fc-4e24-8f2d-c0c59be16c68,Transformer,PowerTransformer,3,FMR1 138kV-13.8kV,1032,MRGNCRK_8,MGSES,180031,MGSES_CT1,MGSES,FMR1,MGSES_FMR1,60084504.0,MGSES_UCXFMR1,,,3,Transformer,MRGNCRK_8,MGSES_CT1,MGSES_UCXFMR1,UCXFMR1,duplicate_match,different
279215,07d21d55-79a0-4bf8-9fdd-ac5f6cffbbea,Transformer,PowerTransformer,6,FMR6 138kV-13.8kV,12416,MTCK_6T8,MCSES,150021,MCSES_UNIT6,MCSES,FMR6,MCSES_FMR6,60084393.0,MCSES_UXFMR6,,,6,Transformer,,,MCSES_UXFMR6,UXFMR6,duplicate_match,different
279215,07d21d55-79a0-4bf8-9fdd-ac5f6cffbbea,Transformer,PowerTransformer,6,FMR6 138kV-13.8kV,12416,MTCK_6T8,MCSES,150021,MCSES_UNIT6,MCSES,FMR6,MCSES_FMR6,60111251.0,MCSES_FMR6,,,6,Transformer,MTCK_6T8,MCSES_UNIT6,MCSES_FMR6,,duplicate_match,different
279217,5a291fc9-52df-46e2-8f62-910d717dc2df,Transformer,PowerTransformer,4,FMR3 138kV-13.8kV,1032,MRGNCRK_8,MGSES,180033,MGSES_CT3,MGSES,FMR3,MGSES_FMR3,60084506.0,MGSES_UCXFMR3,,,4,Transformer,MRGNCRK_8,MGSES_CT3,MGSES_UCXFMR3,UCXFMR3,duplicate_match,different
279217,5a291fc9-52df-46e2-8f62-910d717dc2df,Transformer,PowerTransformer,4,FMR3 138kV-13.8kV,1032,MRGNCRK_8,MGSES,180033,MGSES_CT3,MGSES,FMR3,MGSES_FMR3,60110684.0,MGSES_FMR3,,,4,Transformer,MRGNCRK_8,MGSES_CT3,MGSES_FMR3,,duplicate_match,different
279222,92df99c5-6810-49fe-952d-a91c2aa7299e,Transformer,PowerTransformer,1,XF2H 345kV-1kV,2373,ANNASW_5,ANASW,24051,ANASW2_1,ANASW,XF2H,ANASW_XF2H,60003051.0,ANASW_AXFMR2H,,,1,Transformer,ANNASW_5,ANASW2_1,ANASW_AXFMR2H,AXFMR2H,duplicate_match,different
279222,92df99c5-6810-49fe-952d-a91c2aa7299e,Transformer,PowerTransformer,1,XF2H 345kV-1kV,2373,ANNASW_5,ANASW,24051,ANASW2_1,ANASW,XF2H,ANASW_XF2H,60097083.0,ANASW_AXFMR2H-H,,,1,Transformer,ANNASW_5,ANASW2_1,ANASW_AXFMR2H-H,AXFMR2H-H,duplicate_match,different
279225,3ca45412-c343-4750-ab16-d105d2b76e08,Transformer,PowerTransformer,1,XF2L 138kV-1kV,2374,ANNASW_8,ANASW,24051,ANASW2_1,ANASW,XF2L,ANASW_XF2L,60003052.0,ANASW_AXFMR2L,,,1,Transformer,ANNASW_8,ANASW2_1,ANASW_AXFMR2L,AXFMR2L,duplicate_match,different
279225,3ca45412-c343-4750-ab16-d105d2b76e08,Transformer,PowerTransformer,1,XF2L 138kV-1kV,2374,ANNASW_8,ANASW,24051,ANASW2_1,ANASW,XF2L,ANASW_XF2L,60097084.0,ANASW_AXFMR2L-H,,,1,Transformer,ANNASW_8,ANASW2_1,ANASW_AXFMR2L-H,AXFMR2L-H,duplicate_match,different
279237,dee69650-66ce-4759-8647-b598a00260d6,Transformer,PowerTransformer,1,MR1L 138kV-1kV,2948,SARGT_S8,SARRD,24103,SARRD1_1,SARRD,MR1L,SARRD_MR1L,60007107.0,SARRD_AXFMR1L,,,1,Transformer,SARGT_S8,SARRD1_1,SARRD_AXFMR1L,AXFMR1L,duplicate_match,different
