teid,n_hours,n_inservice,dampsse_ids,pct_inservice,dampsse_default_status,branch_id,implied_default_status,pct_closed,from_bus,to_bus,DeviceType,ercotDampsseId,dampsse_name_raw,dampsse_from_station,dampsse_to_station
108,17520,17416,1,0.9941,Closed,60005846.0,Closed,1.0,LILLIAN8,VALLYBRNCH,Line,4151,LIL_VLYB_1,VLYBRNCH,LIL
109,17520,17520,1,1.0,Closed,60005856.0,Closed,1.0,LAKEBELTON,MOFFAT,Line,4025,LKBLT_MOFF_1,MOFFAT,LKBLT
110,17520,17520,1,1.0,Closed,60005857.0,Closed,1.0,LAKEKEMPSW,LAKEKEMP,Line,4170,LKK_LAKE_1,LAKEKEMP,LKKEMPSW
111,17520,17520,1,1.0,Closed,60005858.0,Closed,1.0,LAKEKEMPSW,WESTOVER,Line,4120,LKK_WEST_1,WESTOVER,LKKEMPSW
112,17520,17520,1,1.0,Closed,60005860.0,Closed,1.0,STOCKTNBND,LAKEWOOD,Line,4026,LKW_STKTNBND_1,LKW,STCKTNBD
113,17520,17520,1,1.0,Closed,60005975.0,Closed,1.0,LEWISVLSW8_2,LEWISVILLE,Line,4221,LWSVL_LWSSW_1,LWSSW,LWSVL
115,17520,8939,1,0.5102,Closed,60104026.0,Closed,0.857,NAVYKSS1_9,BLACKWEL_T9,Line,1975,6850__A,NVKSW,BKWTP
116,17520,17462,1,0.9967,Closed,60006100.0,Closed,1.0,MCGREGOR,WINDSORSW,Line,5658,MCG_WIND_1,MCGREGOR,WINDSRSW
117,17520,17520,1,1.0,Closed,60006225.0,Closed,1.0,COPPELL,MOUND,Line,5668,MND_CPL_1,MOUND,CPL
118,17520,17520,1,1.0,Closed,60006226.0,Closed,1.0,LEWISVILLE,MOUND,Line,5871,MND_LWS_1,MOUND,LWSVL
119,17520,17520,1,1.0,Closed,60006234.0,Closed,1.0,MUENSTER,WOLFRIDGE,Line,5669,MNSTR_WLFRDG_1,MUENSTER,WOLFRIDG
123,17520,17512,1,0.9995,Closed,60009428.0,Closed,1.0,PARVIN_TAP2,PNTHRCREEK,Line,8849,PRVNTP_PNTHR_1,PNTHRCRK,PARVNTAP
124,17520,17520,1,1.0,Closed,60006449.0,Closed,1.0,WTHFORDW1_8,NRTHWTHFRD,Line,5864,NWTHFRD_WWTHFR_1,WTHRW,NWTHRFRD
125,17520,17520,1,1.0,Closed,60002409.0,Closed,1.0,LONGWRTH2A,ESKOTA_9,Line,2100,6780__A,ESKSW,LONGWRTH
126,17520,17520,1,1.0,Closed,60003557.0,Closed,1.0,BRAZOS_S09_8,FLEWLN__B138,Line,8538,BV_FL_09_A,FL,BV
127,17520,17049,1,0.9731,Closed,60002906.0,Closed,1.0,ADICKS_C09_8,CAMBEL09TP_8,Line,3810,ADKCB_09_A,CB,ADK
128,17520,17520,1,1.0,Closed,60007381.0,Closed,1.0,STAFRD09T6_8,W_A_P__POI8B,Line,10607,STFWAP09_A,STF,WAP
129,17520,17510,1,0.9994,Closed,60002904.0,Closed,1.0,BRITMR__B138,ADICKS__B138,Line,5247,ADKBM_09_A,ADK,BM
130,17520,17520,1,1.0,Closed,60003323.0,Closed,1.0,SANFLP__09B8,BELAIR09T3_8,Line,6872,BI_SF_09_A,BI,SF
131,17520,16713,1,0.9539,Closed,60004117.0,Closed,0.95,CRABB__S09_8,W_A_P__POI8B,Line,10117,CRBWAP09_A,CRB,WAP
132,17520,17049,1,0.9731,Closed,60003681.0,Closed,1.0,TODD__09TP_8,CAMBEL09TP_8,Line,8558,CB_TO_09_A,CB,TO
133,17520,17164,1,0.9797,Closed,60004622.0,Closed,1.0,SANFLP_T09_8,EUREKA09TP_8,Line,11111,EU_SF_09_A,SF,EU
134,17520,17504,1,0.9991,Closed,60004694.0,Closed,1.0,READNG_S09_8,FTBEND__B138,Line,11121,FB_RE_09_A,FB,RE
135,17520,17404,1,0.9934,Closed,60003458.0,Closed,1.0,H_O_C___B138,BRAYS__S09_8,Line,7009,BR_HOC09_A,BR,HOC
136,17520,17520,1,1.0,Closed,60002921.0,Closed,1.0,STAFRD09T6_8,ALIEF__S09_8,Line,5109,AF_STF09_A,STF,AF
138,17520,17520,1,1.0,Closed,60004116.0,Closed,1.0,CRABB_09T1_8,READNG_S09_8,Line,10285,CRBRE_09_A,CRB,RE
139,17520,17507,1,0.9993,Closed,60003294.0,Closed,1.0,BLOGET37T2_8,TECO___POI_8,Line,6949,BG_TC_37_A,TC,BG
144,17520,17060,1,0.9737,Closed,60000976.0,Closed,1.0,WAX_9,WAX_OCF_9,Line,6430,2450__A,WXHCH,WXOCF
145,17520,17500,1,0.9989,Closed,60002357.0,Closed,1.0,CHINAGRV_9,AMOCOTAP_9,Line,1904,6695__A,AMOTP,CGRSW
146,17520,17500,1,0.9989,Closed,60002358.0,Closed,1.0,SNYDER_9,AMOCOTAP_9,Line,2090,6695__B,AMOTP,SNYDR
148,17520,17241,1,0.9841,Closed,60003290.0,Closed,1.0,BLOGET_S37_8,GARROT__B138,Line,6784,BG_GT_37_A,BG,GT
149,17520,17507,1,0.9993,Closed,60005074.0,Closed,1.0,TECO___POI_8,GRANT___B138,Line,642,GN_TC_37_A,GN,TC
150,17520,17486,1,0.9981,Closed,60003324.0,Closed,1.0,SANFLP_R37_8,BELAIR_C37_8,Line,7016,BI_SF_37_A,BI,SF
153,17520,15003,1,0.8563,Closed,60004331.0,Closed,0.9,DUNLVY___B69,H_O_C___B69A,Line,10809,DN_HOC40_A,HOC,DN
157,17520,17399,1,0.9931,Closed,60002698.0,Closed,1.0,PL_COIT1_8,PL_CUSTR2_8,Line,3729,853__B,PCOIT,PCUST
158,17520,17520,1,1.0,Closed,60002685.0,Closed,1.0,COLLIN2_8,CUSTER2_P8,Line,3685,849__G,CNSES,CUSTR
159,17520,17520,1,1.0,Closed,60002700.0,Closed,1.0,PLHWY1901_8,PL_WEST_8,Line,3631,855__A,PLHWY,PWEST
160,17520,17511,1,0.9995,Closed,60004758.0,Closed,1.0,OWF_1_8,DRUMRIGT_8,Line,11092,FORSAN_TAP_LN_1,OWF,DRMSW
161,17520,16981,1,0.9692,Closed,60002717.0,Closed,1.0,BONHMSS1_8,BONHAM_8,Line,3816,890__A,BNMSW,BONHM
162,17520,17520,1,1.0,Closed,60011504.0,Closed,1.0,WOLFECTY_8,WOLFCTY_P8,Line,3779,895_C,WCITY,WFPOI
163,17520,17466,1,0.9969,Closed,60002719.0,Closed,1.0,VALLYSES1_8,ECTOR_P8,Line,3691,890__C,ECTPD,VLSES
164,17520,17520,1,1.0,Closed,60002721.0,Closed,1.0,ECTOR_P8,BONHMNW1_8,Line,3778,890__F,BNMNW,ECTPD
167,17520,16993,1,0.9699,Closed,60002396.0,Closed,1.0,HOLLIDAY_9,KMA_T9,Line,2003,6755__B,KMATP,HOLDY
168,17520,17520,1,1.0,Closed,60002397.0,Closed,1.0,KMA_T9,KMA_9,Line,2096,6755__C,KMASB,KMATP
171,17520,17517,1,0.9998,Closed,60002446.0,Closed,1.0,BAYLR_9,SEYMOUR_T8,Line,2050,6855__B,BAYSW,SMRTP
172,17520,17520,1,1.0,Closed,60002447.0,Closed,1.0,BAYLR_9,SEYMRBAS_9,Line,2075,6855__C,BAYSW,SMBSN
173,17520,16630,1,0.9492,Closed,60002449.0,Closed,1.0,SEYMOUR_9,BOMARTON_9,Line,2076,6856__B,SMOUR,BMRTN
175,17520,17215,1,0.9826,Closed,60000034.0,Closed,1.0,EULESS_8,DFW_DW1_8,Line,1536,1040__A,DFWDW,EULES
176,17520,17520,1,1.0,Closed,60000035.0,Closed,0.947,LIGGETT_S8,IRVVALVW_8,Line,1407,1040__B,IRVVV,LIGSW
177,17520,17215,1,0.9826,Closed,60000036.0,Closed,1.0,DFW_SE1_8,DFW_DW1_8,Line,1295,1040__C,DFWSE,DFWDW
178,17520,17435,1,0.9951,Closed,60000037.0,Closed,1.0,DFW_EE1_8,DFW_SE1_8,Line,1370,1040__D,DFWSE,DFWEE
179,17520,17435,1,0.9951,Closed,60000038.0,Closed,1.0,IRVVALVW_8,DFW_EE1_8,Line,1408,1040__E,IRVVV,DFWEE
182,17520,174,1,0.0099,Open,60011492.0,Open,0.0,SNYDER_9,PLAINVTA_9,Line,1907,6765__D,PLVWT,SNYDR
184,17520,17520,1,1.0,Closed,60002404.0,Closed,1.0,ESKOTA_9,OAKCREEK_9,Line,2047,6770__A,OAKCK,ESKSW
185,17520,17520,1,1.0,Closed,60002451.0,Closed,1.0,ODESBASN_9,GOLDGFTAP_9,Line,3421,6860__B,GGFTP,ODBSN
187,17520,17520,1,1.0,Closed,60002453.0,Closed,1.0,ECTRSHLT_9,GOLDGFTAP_9,Line,1943,6860__D,ECTTP,GGFTP
188,17520,17520,1,1.0,Closed,60002405.0,Closed,1.0,MARYNLTP_9,LONESTAR_9,Line,2072,6770__B,SKPOI,LNSTC
189,17520,17520,1,1.0,Closed,60002406.0,Closed,1.0,NOLANWTY_9,NOLANWTA_9,Line,2098,6770__C,NLNWT,NOLNW
190,17520,17520,1,1.0,Closed,60002407.0,Closed,1.0,OAKCREEK_9,NOLANWTA_9,Line,2099,6770__D,OAKCK,NLNWT
191,17520,17520,1,1.0,Closed,60002408.0,Closed,1.0,MARYNLTP_9,NOLANWTA_9,Line,2073,6770__E,NLNWT,LNSTC
193,17520,11878,1,0.678,Closed,60005283.0,Closed,0.95,HHOLLOW2_1_8,PONY_7_8,Line,2340,HH2P_1,PONY,HHOLLOW2
194,17520,17520,1,1.0,Closed,60002411.0,Closed,1.0,ESKOTA_9,FLINTST_9,Line,1967,6785__A,FLNST,ESKSW
196,17520,17520,1,1.0,Closed,60002361.0,Closed,1.0,BRNWD_S_8,BRNWD1_8,Line,1905,670__A,BRNWD,BRNSO
201,17520,17510,1,0.9994,Closed,60002413.0,Closed,1.0,USGYPSTA_9,FLINTST_9,Line,2101,6785__C,FLNST,USGTP
202,17520,17505,1,0.9991,Closed,60002414.0,Closed,1.0,USGYPSTA_9,USGYPTAP_9,Line,1935,6785__D,USGTP,USGYP
203,17520,17520,1,1.0,Closed,60002304.0,Closed,1.0,MIDLGULF_9,MIDBASIN_9,Line,1992,6620__C,MDBSN,MDGLF
204,17520,17480,1,0.9977,Closed,60002307.0,Closed,1.0,MIDBASIN_9,SPRABERY_9,Line,1860,6620__F,MDBSN,SBYSW
210,17520,17481,1,0.9978,Closed,60002465.0,Closed,1.0,RANGULF_9,RANGER_9,Line,2108,6880__B,RANGR,RNGLF
211,17520,11956,1,0.6824,Closed,60002466.0,Open,0.0,MORTNVAL_9,RANGULF_9,Line,2079,6880__D,MRVLY,RNGLF
214,17520,16191,1,0.9241,Closed,60003391.0,Closed,1.0,BRITMR__B138,HAYES_24TP_8,Line,6925,BM_HY_24_A,HY,BM
215,17520,16191,1,0.9241,Closed,60005425.0,Closed,1.0,HILCRF24TP_8,ULRICH24TP_8,Line,2231,HT_UL_24_A,HT,UL
216,17520,17520,1,1.0,Closed,60007034.0,Closed,1.0,SATSUM_T24_8,T_H_W__POI_8,Line,9175,SA_THW24_A,THW,SA
217,17520,16191,1,0.9241,Closed,60004468.0,Closed,1.0,DUNVAL24TP_8,WCHASE24TP_8,Line,10920,DV_WZ_24_A,WZ,DV
219,17520,16191,1,0.9241,Closed,60004464.0,Closed,1.0,DUNVAL24TP_8,HILCRF24TP_8,Line,10918,DV_HT_24_A,HT,DV
220,17520,16191,1,0.9241,Closed,60005444.0,Closed,1.0,HAYES_24TP_8,WCHASE24TP_8,Line,2325,HY_WZ_24_A,HY,WZ
221,17520,17520,1,1.0,Closed,60002339.0,Closed,1.0,CRYOVACE_9,CRYOVAC_T9,Line,2036,6651__G,CRYVE,IOWPK
222,17520,17419,1,0.9942,Closed,60002334.0,Closed,1.0,WFALLS_N_9,SHPFIELD2_9,Line,2035,6651__B,WFNTH,SHPTP
223,17520,17509,1,0.9994,Closed,60002336.0,Closed,1.0,PLEASVAL1_9,IOWAPARK_9,Line,1954,6651__D,PLVSW,IOWPK
224,17520,17520,1,1.0,Closed,60002340.0,Closed,1.0,IOWAPARK_T9,CRYOVAC_T9,Line,2037,6651__H,IOWPK,IOWTP
225,17520,17520,1,1.0,Closed,60002415.0,Closed,1.0,SWEETWTR_9,USGYPSTA_9,Line,2128,6785__E,SWTWR,USGTP
229,17520,15615,1,0.8913,Closed,60000019.0,Closed,1.0,WACO_NE1_8,WACO_N1_8,Line,1291,1010__D,WNRTH,WNETP
230,17520,15854,1,0.9049,Closed,60003800.0,Closed,1.0,CHE_1_8,LYDELL_POI_8,Line,8682,CHELYDZ1_A,LYD,CHE
232,17520,10026,1,0.5723,Closed,60002342.0,Closed,0.9,CALMONT1_9,WHTSTLMNT2_9,Line,1996,6665__A,WSMSW,CMTSW
233,17520,17244,1,0.9842,Closed,60002343.0,Closed,1.0,GEN_DYN1_9,WHTSTLMNT2_9,Line,1900,6665__B,WSMSW,BMPOI
234,17520,17520,1,1.0,Closed,60002349.0,Closed,1.0,CHINAGRV_9,COLBASIN_9,Line,2038,6680__C,CGRSW,CLBSN
235,17520,17520,1,1.0,Closed,60002350.0,Closed,1.0,CHINAGRV_9,COLOCITY_9,Line,2089,6685__A,CLCTY,CGRSW
236,17520,17088,1,0.9753,Closed,60002351.0,Closed,1.0,CHINAGRV_9,IRA_9,Line,1926,6690__A,IRASB,CGRSW
237,17520,17496,1,0.9986,Closed,60002352.0,Closed,1.0,IRA_9,SCURRY_9,Line,1927,6690__B,IRASB,SCURY
245,17520,17520,1,1.0,Closed,60002324.0,Closed,1.0,WAYLND,BRECK_9,Line,1839,6635__A,WAYLAND,BRKRG
248,17520,17474,1,0.9974,Closed,60002499.0,Closed,1.0,NORTHWRD_9,WICKETAP_9,Line,2017,6917__A,WICKT,DOLEY
249,17520,17520,1,1.0,Closed,60002500.0,Closed,1.0,WINKSS_9,NORTHWRD_9,Line,3401,6917__B,DOLEY,WINKS
251,17520,17520,1,1.0,Closed,60002502.0,Closed,1.0,OBRIEN_9,WICKETT_9,Line,2084,6917__D,OBRIN,WICKT
254,17520,16683,1,0.9522,Closed,60002417.0,Closed,1.0,ESKOTA_9,FLINTTAP_T9,Line,1968,6795__A,ESKSW,FLTNT
255,17520,16683,1,0.9522,Closed,60002418.0,Closed,1.0,FLINTTAP_T9,FLINTKOT_9,Line,1969,6795__B,FLTNT,FLNTK
257,17520,17510,1,0.9994,Closed,60002505.0,Closed,1.0,WFALLS_N_9,WFLSNBYP_T9,Line,2018,6927__A,WFNTP,WFNTH
259,17520,17498,1,0.9987,Closed,60006609.0,Closed,1.0,PELICAN4A,PAP1_1_8,Line,7338,PAP1LINE_1,PAP1,PELICAN
260,17520,17520,1,1.0,Closed,60000284.0,Closed,1.0,HANDLEYD_8,WHITE1_T8,Line,3047,1320__D,HLSES,WHTT2
264,17520,17520,1,1.0,Closed,60002561.0,Closed,1.0,DIALVILL_9,RUSK_9,Line,3411,7100__A,DIALV,RSKMN
266,17520,17520,1,1.0,Closed,60000139.0,Closed,1.0,WHTBORSE_8,WHTBORSE_P8,Line,1457,1130__G,WHTBR,WBOSE
267,17520,17384,1,0.9922,Closed,60011027.0,Closed,1.0,KING_NW_1_8,KING_NW_8,Line,3951,KINGNW_KNGWTAP_1,KNGWTAP,KING_NW
268,17520,17289,1,0.9868,Closed,60000133.0,Closed,1.0,GAINVL_E_T8,GAINVLDX1_8,Line,1487,1130__A,GNSVL,GET38
269,17520,17509,1,0.9994,Closed,60000281.0,Closed,1.0,DAVIS_T8,DAVIS2_8,Line,1528,1320__A,DAVIS,DAVTP
270,17520,17494,1,0.9985,Closed,60000361.0,Closed,1.0,RCKWL_AL_T8,DALRCKRD1_8,Line,3229,1391__B,FATES,DALRK
271,17520,17498,1,0.9987,Closed,60000407.0,Closed,1.0,CORS_MAG1_8,CORS_GL_T_8,Line,3375,1430__C,CORGT,CRMPM
272,17520,17384,1,0.9922,Closed,60004739.0,Closed,1.0,LOLITA4A,FORMOSA4A,Line,534,FORMOS_LOLITA1_1,LOLITA,FORMOSA
274,17520,17420,1,0.9943,Closed,60000480.0,Closed,1.0,PARIS_E_8,PARIS_N_8,Line,3227,1560__G,PRNTH,PREST
275,17520,17520,1,1.0,Closed,60000526.0,Closed,1.0,GARLW1_8,GARL1_8,Line,3390,1630__C,GRLWS,GRLND
278,17520,17005,1,0.9706,Closed,60002603.0,Closed,1.0,RNRTPL_E8,N_PARK3_8,Line,3448,750__E,NPKWY,RENSW
279,17520,17520,1,1.0,Closed,60002602.0,Closed,1.0,CRLTNRMD1_8,N_PARK3_8,Line,3546,750__D,NPKWY,HRSMD
280,17520,16143,1,0.9214,Closed,60002612.0,Closed,1.0,WATMLL_E8,LNCST1_8,Line,3652,760__D,WTRML,RNDER
281,17520,17515,1,0.9997,Closed,60002770.0,Closed,1.0,DESSW1_8,GLNHGHTS_P8,Line,3700,945__A,GLNHT,DESSW
282,17520,17510,1,0.9994,Closed,60004458.0,Closed,1.0,DUPV1_2_8,STONERSY_1,Line,10917,DUP3_1,STONERSY,DUPV1
283,17520,17513,1,0.9996,Closed,60004460.0,Closed,1.0,STONERSY_2,INV_TAP_2,Line,10973,DUP5_1,INV_TAP,STONERSY
284,17520,17510,1,0.9994,Closed,60004461.0,Closed,1.0,STONERSY_2,DUPV1_3_8,Line,10949,DUP6_1,STONERSY,DUPV1
285,17520,17520,1,1.0,Closed,60000011.0,Closed,1.0,WHITNEYDM,WHITNEYSW,Line,1367,100027_D_1,WND,WHTNY
286,17520,17508,1,0.9993,Closed,60000716.0,Closed,1.0,WHITNEY8,CAYOTE,Line,5027,190005_1,CAYOTE,WHTNY
287,17520,17520,1,1.0,Closed,60002870.0,Closed,1.0,AUBREY2,KRUGRVL1_8,Line,5245,ABR_KRGRV_1,ABR,KRGRV
288,17520,16314,1,0.9312,Closed,60002871.0,Closed,1.0,AUBREY,RECTORROAD,Line,5190,ABR_RECT_1,RECTOR,ABR
291,17520,17520,1,1.0,Closed,60002924.0,Closed,1.0,AGNES,AGNESSWTCH,Line,5221,AGN_AGNE_1,AGNESSW,AGNES
292,17520,17512,1,0.9995,Closed,60002978.0,Closed,1.0,ALEDO,ALEDOSW,Line,5136,ALD_ALED_1,ALEDO,ALEDOSW
293,17520,17520,1,1.0,Closed,60005823.0,Closed,1.0,LGVESS,DICEY,Line,4166,LGVESS_DICE_1,DICEY,LGVESS
294,17520,17520,1,1.0,Closed,60003129.0,Closed,1.0,RHOME,AURORA,Line,5339,AUR_RHM_1,AURORA,RHM
295,17520,17520,1,1.0,Closed,60003195.0,Closed,1.0,BARCLAY,SEATON9,Line,5492,BAR_SEA_1,BARCLAY,SEA
296,17520,17385,1,0.9923,Closed,60003248.0,Closed,1.0,NORTHZULCH,BEDIAS,Line,6886,BED_NZL_1,NZL,BED
297,17520,17520,1,1.0,Closed,60003256.0,Closed,1.0,BARTLETTSW,BELLCNTY9,Line,6837,BEL_BART_1,BARTLTSW,BELCNTY
298,17520,17520,1,1.0,Closed,60008875.0,Closed,1.0,BARDWELL_9,BETHEL2,Line,6891,BETHL_BRDSW_1,BRDSW,BETHEL
299,17520,17520,1,1.0,Closed,60003306.0,Closed,1.0,GROESBECK,BENHUR,Line,6788,BHR_GRO_1,BHR,GRO
300,17520,17520,1,1.0,Closed,60003307.0,Closed,1.0,BENHUR,PRAIRIEHIL,Line,6893,BHR_PRA_1,BHR,PRA
301,17520,17520,1,1.0,Closed,60003346.0,Closed,1.0,BISSETT,ASPERMONT,Line,6992,BIS_ASPE_1,ASPERM9,BIS
304,17520,17296,1,0.9872,Closed,60003410.0,Closed,1.0,BUNKER,LONG,Line,6961,BNK_MIL_1,BNK,LONG
305,17520,17520,1,1.0,Closed,60003411.0,Closed,1.0,PORTROYAL,BUNKER,Line,7003,BNK_PTR_1,BNK,PTR
306,17520,17520,1,1.0,Closed,60003432.0,Closed,1.0,CONCORD8,BONO,Line,7066,BON_CRD_1,BON,CRD
307,17520,17520,1,1.0,Closed,60003442.0,Closed,1.0,CAYOTE,BOSQUE,Line,6971,BOS_CAYO_1,BOSQUE,CAYOTE
308,17520,17510,1,0.9994,Closed,60003443.0,Closed,1.0,WHITNEY8,BOSQUESW8,Line,7068,BOS_WHI_1,BOSQUESW,WHTNY
309,17520,17520,1,1.0,Closed,60003445.0,Closed,1.0,WHITNEY5,BOSQUESW5,Line,7070,BOSQSW_WHTNY_1,WHTNY,BOSQUESW
310,17520,17389,1,0.9925,Closed,60003453.0,Closed,1.0,CRAFTON,BOWIE8,Line,7112,BOW_CRA_1,CRAFTON,BOW
311,17520,17520,1,1.0,Closed,60003455.0,Closed,1.0,BOWIE9,JOHNSONSW,Line,7071,BOW_JOHN_1,JOHNSNSW,BOW
312,17520,17512,1,0.9995,Closed,60003456.0,Closed,1.0,BRIAR,BOYD,Line,7008,BOY_BRIAR_1,BOYD,BRIAR
313,17520,17520,1,1.0,Closed,60003457.0,Closed,1.0,NEWARK,BOYD,Line,7113,BOY_NEWA_1,NEWARK,BOYD
314,17520,17520,1,1.0,Closed,60002179.0,Closed,1.0,WESTOVER_8,AMOSFOST_8,Line,1811,6475__B,WOVER,SFAMO
315,17520,17520,1,1.0,Closed,60002181.0,Closed,1.0,MOSS2_8,WESTOVER_8,Line,1812,6475__E,WOVER,MOSSW
316,17520,17520,1,1.0,Closed,60011481.0,Closed,1.0,ODESSA2_8,ODESSANO_8,Line,1794,6513__A,ODNTH,ODESA
318,17520,16693,1,0.9528,Closed,60003801.0,Closed,1.0,LYDELL_POI_8,CHE_2_8,Line,8823,CHELYDZ2_A,LYD,CHE
319,17520,17475,1,0.9974,Closed,60006811.0,Closed,1.0,KIO_SWYD_3_5,PYRON_1_5,Line,8851,PYR_LINE_1,PYR,KIO_SWYD
320,17520,17360,1,0.9909,Closed,60003496.0,Closed,1.0,LAPALMA2B,BROWNSVL2A,Line,7011,BROWNS_LA_PAL1_1,BROWNSVL,LA_PALMA
321,17520,17520,1,1.0,Closed,60004087.0,Closed,1.0,OLNEY9,CWDRDSW1_9,Line,10163,COTWD_OLN_1,OLN,CRDSW
322,17520,17520,1,1.0,Closed,60003615.0,Closed,1.0,CALVERT,CALVERTSW,Line,7138,CAL_CALV_1,CALVRTSW,CALVERT
323,17520,17506,1,0.9992,Closed,60003668.0,Closed,1.0,CARLOSSW,CSST,Line,8551,CARLOSSW_CSSWC_1,CARLOSSW,CSSWCS
328,17520,17462,1,0.9967,Closed,60002908.0,Closed,1.0,ADICKS__B345,OBRIEN_B345A,Line,5220,ADKOB_39_A,ADK,OB
329,17520,17486,1,0.9981,Closed,60004469.0,Closed,1.0,DYANN__POI_8,S_LANE__B138,Line,10975,DYNLC_60_A,DYN,LC
331,17520,17520,1,1.0,Closed,60005770.0,Closed,1.0,S_LANE__B138,NEWGLF60TP_8,Line,4146,LC_NEW60_A,LC,NEW
334,17520,17520,1,1.0,Closed,60007143.0,Closed,1.0,RDCANYON_1_8,SCURRYSWCH,Line,9189,SCRYSW_RDCNY_1,RDCANYON,SCURRYSW
335,17520,17520,1,1.0,Closed,60002600.0,Closed,1.0,CRLTNTAR2_8,CRLTNE_8,Line,3606,750__B,CRLTR,CRLES
338,17520,17520,1,1.0,Closed,60000837.0,Closed,1.0,ELM_MOTT__9,TOURS_T_9,Line,6405,2170__A,ELMOT,TTPTP
339,17520,17520,1,1.0,Closed,60000838.0,Closed,1.0,ROSSSIN_T_9,ROSSSINC1_9,Line,5006,2170__B,ROSTP,ROSSN
340,17520,17496,1,0.9986,Closed,60000839.0,Closed,1.0,ROSSSIN_T_9,WEST_NO_9,Line,5090,2170__C,ROSTP,WESTS
341,17520,17496,1,0.9986,Closed,60000847.0,Closed,1.0,ROSSSIN_T_9,WEST_NO_9,Line,5008,2180__C,ROSTP,WESTS
342,17520,17480,1,0.9977,Closed,60000848.0,Closed,1.0,ABBOTT1_9,WEST1_9,Line,6407,2180__D,ABBOT,WESTS
343,17520,17520,1,1.0,Closed,60000849.0,Closed,1.0,ROSSSIN_T_9,TOURS_T_9,Line,6373,2180__E,ROSTP,TTPTP
344,17520,17520,1,1.0,Closed,60001709.0,Closed,1.0,ELMONT_P8,VAN_AL_8,Line,9699,562__E,ELPOI,VANAL
347,17520,17485,1,0.998,Closed,60002201.0,Closed,1.0,MOSS2_8,ODESASW1_8,Line,1723,6500__D,MOSSW,ODESW
348,17520,14121,1,0.806,Closed,60002203.0,Closed,1.0,NYLONTAP_8,NYLON_8,Line,370,6505__A,NYLSW,NYLNT
349,17520,17295,1,0.9872,Closed,60003597.0,Closed,1.0,DYANN__POI_8,CANEY_60TP8A,Line,8570,CACDYN60_A,DYN,CAC
350,17520,17293,1,0.987,Closed,60005749.0,Closed,1.0,LOBO4A,LARDVNTH4A,Line,4045,LARDVN_LOBO2_1,LOBO,LARDVNTH
351,17520,17515,1,0.9997,Closed,60002220.0,Closed,1.0,MIDLNDE_8,WINDWOOD_8,Line,402,6511__A,MDLNE,WNDWD
352,17520,17507,1,0.9993,Closed,60002221.0,Closed,1.0,MIDESSA_8,MIDLANDW_8,Line,1792,6511__B,MDLNW,MDESA
353,17520,17386,1,0.9924,Closed,60002198.0,Closed,1.0,NYLON_8,BIG3ODTA_8,Line,1721,6500__A,NYLSW,BTHOT
354,17520,17516,1,0.9998,Closed,60002222.0,Closed,1.0,WINDWOOD_8,MIDLANDW_8,Line,1730,6511__C,MDLNW,WNDWD
355,17520,17373,1,0.9916,Closed,60002207.0,Closed,1.0,COMCHESS1_8,COMANCHE_T8,Line,1879,651__B,CMNSW,CMNTP
357,17520,17435,1,0.9951,Closed,60002212.0,Closed,1.0,CRMWD8TA_8,GLENHAVN_8,Line,1729,6510__A,CRM8T,GLNHV
358,17520,17520,1,1.0,Closed,60002213.0,Closed,1.0,GLENHAVN_8,ODESSA1_8,Line,374,6510__B,ODESA,GLNHV
361,17520,17490,1,0.9983,Closed,60011482.0,Closed,1.0,ODESSA2_8,LIQAIRTP_8,Line,378,6512__A,ODESA,TROTP
362,17520,17412,1,0.9938,Closed,60011187.0,Closed,1.0,CHAMPNCRK_5,LONEWOLF_1_5,Line,4212,LONEWOLF_TLINE_1,LONEWOLF,CCRSW
363,17520,17503,1,0.999,Closed,60000719.0,Closed,1.0,JAXVL2SS_9,FRANKSTN_9,Line,4989,1910__B,JKSVL,FRNKS
364,17520,17421,1,0.9943,Closed,60001287.0,Closed,1.0,SEGOVTP2A,P_SEGOVI9_1_,Line,8060,348T374_1,SEGOV_T,SEGOVI
365,17520,16841,1,0.9612,Closed,60006671.0,Closed,1.0,PELICAN4A,WHITEPT4A,Line,7394,PELICA_WHITE_1_1,WHITE_PT,PELICAN
366,17520,17520,1,1.0,Closed,60002371.0,Closed,1.0,CRANE_9,CRANEHUM_9,Line,1931,6715__A,CRANE,CRNHU
367,17520,17264,1,0.9854,Closed,60002760.0,Closed,1.0,WAX_PMP2_8,WAX_N_8,Line,3827,940__E,WXPM2,WXNTH
369,17520,17520,1,1.0,Closed,60002675.0,Closed,1.0,AUSRNCH1_8,PL_COMM2_8,Line,3724,842__F,ATNRN,PCOMM
370,17520,17508,1,0.9993,Closed,60000804.0,Closed,1.0,L_YORKCR8_1Y,L_SEGUIN8_1Y,Line,4966,209T203_1,YORKCR,SEGUIN
371,17520,17520,1,1.0,Closed,60005825.0,Closed,1.0,LGVWSS,HILLTOP8,Line,3990,LGVWSS_HIL_1,LGVWSS,HIL
373,17520,16956,1,0.9678,Closed,60001072.0,Closed,1.0,BIGBRNE_5,RICHLND2_5,Line,6369,30__A,BBSES,RCHBR
374,17520,17142,1,0.9784,Closed,60001153.0,Closed,1.0,WEBB1_5,CENTURY1_5,Line,6611,320__A,WEBBS,CNTRY
