teid,branch_id,ercotDampsseId,from_bus,to_bus,ckt,default_status,default_status_source,in_service_date,retirement_date,DeviceType,match_status,in_service_date_source,retirement_date_source,dates_review_flag,status_review_flag,dampsse_default_status,dampsse_pct_inservice,implied_default_status,pct_closed
590,60006074.0,5713.0,STAFRD_S05_8,MOCITY05TPC8,05,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9745,Closed,1.0
1581,60009062.0,8508.0,SOUTHABI4A,CANYONRO4A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,0.9995,Closed,1.0
2291,60007120.0,9005.0,TITAN,SCARBIDE4A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9995,Closed,1.0
834502,60101533.0,13059.0,ROGERS1A_8,SHALLION_8,1,Closed,dampsse_inservice,2025-12-23 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9144,Closed,0.833
873333,60113958.0,13279.0,CST2_SLR_5,OPEN_SKY,2,Closed,dampsse_inservice,2026-04-08 20:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,energization_planned_not_actualized,clear_majority,Closed,0.8946,Closed,1.0
921,60000820.0,4969.0,DELEON_9,CMYNHM_T9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9856,Closed,1.0
3368,60005929.0,5503.0,LOUISESUB9,HILLJESUB9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
741237,60097009.0,12440.0,LOOP9_8,LOOP9_1_P8,29,Closed,dampsse_inservice,2025-05-30 18:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.8193,Closed,1.0
1547,60005005.0,571.0,GRNBYU__B138,UVALDE03TP_8,03,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9994,Closed,1.0
417149,60010292.0,9826.0,WHEATPOD_8,QUARRYFLD_8,2,Closed,dampsse_inservice,2019-10-03 19:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.946,Closed,0.95
3369,60004212.0,10355.0,BRAUNIG_E,ELMENDRF,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9999,Closed,1.0
1342,60000625.0,4823.0,TYLERE_8,DELEKTAP2_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
80857,60007285.0,10386.0,ROANSPRARE,SANDYSW,1,Closed,dampsse_inservice,2015-04-06 15:55:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
2394,60002663.0,3624.0,L_STARCK8_1Y,L_PALEFA8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,mixed,Closed,0.5931,Closed,0.6
1556,60002894.0,5246.0,ALDINE_S86_8,GREENS86TP_8,86,Closed,dampsse_inservice,2023-05-15 09:55:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
3370,60007879.0,843.0,WATERPRT,LOMAALTA,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9909,Closed,1.0
3371,60004559.0,11101.0,ELDO2A,LVOK2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
2375,60001215.0,6596.0,DENDR_E8,EPCNT1T_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9853,Closed,1.0
500473,60007981.0,1750.0,GARDCITYE_8,MCDONALD_8,2,Closed,dampsse_inservice,2021-03-23 23:33:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
699788,60093136.0,11942.0,TULETA4A,BASIL4A,1,Closed,dampsse_inservice,2024-10-15 13:35:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.8619,Closed,1.0
489149,60011690.0,5506.0,LP_COOP2,LP_MCCULLGH2,1,Closed,dampsse_inservice,2021-05-29 15:34:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
863178,60104899.0,13286.0,JCHRSTL,CORE_SOUTH,1,Closed,dampsse_inservice,2026-04-19 21:39:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.6212,Closed,1.0
331507,60009259.0,4049.0,OYSCRK_POI_8,LEVEE_8,11,Closed,dampsse_inservice,2018-01-29 13:55:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,multiple_confirmed_energization_events,clear_majority,Closed,0.9989,Closed,1.0
30371,60003916.0,10094.0,SUMMITN,WILIAMSN,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
524048,60012349.0,10766.0,VICTPORT_8,VICTPRT2_8,1,Closed,dampsse_inservice,2021-11-30 23:59:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,energization_planned_not_actualized,clear_majority,Closed,1.0,Closed,1.0
1299,60001446.0,8253.0,ELMFK1T_8,NLKPMP1T_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9773,Closed,0.95
3373,60006964.0,8843.0,ROUNDMOTSW9,HILLJESUB9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
3374,60006966.0,8968.0,RANGULF_9,TNTHURBER_0,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9992,Closed,1.0
429236,60010990.0,5335.0,LAKHOU_66B8,ATASCO_S66_8,66,Closed,dampsse_inservice,2020-03-06 19:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9997,Closed,1.0
330993,60009018.0,9139.0,SMOKYHIL7A,SALVTION_5,1,Closed,dampsse_inservice,2017-10-09 12:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,energization_planned_not_actualized,clear_majority,Closed,0.9996,Closed,1.0
338341,60009120.0,7510.0,FTST4A,RIGGINS_8,1,Closed,dampsse_inservice,2018-02-17 11:38:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
3446,60110567.0,5212.0,TYLERGND_8,TYLERS_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_exact_duplicate,default,default,ok,clear_majority,Closed,0.9994,Closed,1.0
493749,,,,,,,,1990-01-01,2099-12-31,,unmatched,default,default,,,,,,
3447,60006027.0,5547.0,N_VICT2A,MAGRUDER2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
369584,60009427.0,4089.0,LEGACY1,STNBRK,1,Closed,dampsse_inservice,2019-03-27 08:41:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
23359,60002694.0,3594.0,PL_CUSTR1_8,PRSTMDWS2_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9809,Closed,1.0
532020,60011876.0,4994.0,BRNWD1_9,LKBRNWD_9,1,Closed,dampsse_inservice,2021-12-16 06:58:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9211,Closed,0.9
1046,60000547.0,4751.0,LAVONSW_8,WYLIE_P8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
2339,60000528.0,3399.0,RICH_E_8,RICH_WH_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
1137,60007187.0,9191.0,STRETER2,SHLO2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9986,Closed,1.0
330698,60009253.0,10274.0,CORTEZ_X48B8,JONCRK84TP_8,48,Closed,dampsse_inservice,2018-02-07 15:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9686,Closed,1.0
3450,60011913.0,7288.0,NW_TERRL_T8,NWTER_RC,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9989,Closed,1.0
774129,60101283.0,12772.0,PRNGMOSS_5,ROCKHOUND_5,1,Closed,dampsse_inservice,2025-12-20 19:16:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,mixed,Closed,0.6609,Closed,0.778
3451,60005899.0,4062.0,LONHILL7A,N_SHARPE7A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9991,Closed,1.0
828123,60100796.0,191.0,SOUTH_BN_8,POSKINGDOM_8,1,Closed,dampsse_inservice,2025-11-11 19:44:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.8612,Closed,1.0
613812,60012873.0,5485.0,ALVIN_05TP_8,43280,05,Closed,dampsse_inservice,2023-02-01 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9948,Closed,1.0
611,60000101.0,1454.0,BD_WDSN1_T8,BD_WDSN2_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
3211,60008425.0,10893.0,EASTMUND4B,PAINTCRE4A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,0.9699,Closed,0.95
339713,60008954.0,1840.0,EASTLAND_9,MORTNVAL_9,3,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9872,Closed,1.0
521144,60011940.0,5593.0,MCCOOKNO1SB9,REDGATESW9,1,Closed,dampsse_inservice,2022-07-09 02:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
655464,60077613.0,11509.0,INGLE8,BURROW_T8,1,Closed,dampsse_inservice,2023-12-16 10:35:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9998,Closed,1.0
3453,60005022.0,761.0,ORANGEGRVSW8,GEWST4A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9749,Closed,1.0
3454,60005671.0,3864.0,KNIPPA2A,SABINAL2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9195,Closed,1.0
1368,60000665.0,4892.0,WACOWOOD1_8,WACOATCO1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9495,Closed,1.0
549757,60012345.0,10798.0,VANCOPOI4A,VANCOURT_8,1,Closed,dampsse_inservice,2022-07-27 15:45:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.996,Closed,1.0
4988,60006783.0,7559.0,MIDWAY,PERRY9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9024,Closed,0.889
1798,60002081.0,229.0,MURRAY,GRHAMSES1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9134,Closed,0.9
3344,60003943.0,10099.0,SLAUGHTR,HICRSMB2,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9892,Closed,1.0
2024,60002173.0,1747.0,DRUMRIGT_8,FORSAN_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
753270,60001623.0,8363.0,L_LIMMER5_1Y,L_GILLCR5_1Y,1,Closed,dampsse_inservice,2025-05-08 11:55:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.8589,Closed,0.895
412687,60010212.0,8897.0,SO_TEX__345A,REFUGE_POI_5,27,Closed,dampsse_inservice,2019-10-04 14:45:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9885,Closed,1.0
86434,60006077.0,5617.0,MCADAMS,MCADAMST2A,1,Closed,dampsse_inservice,2015-04-01 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9986,Closed,1.0
4096,60006320.0,7240.0,DAWSON,NAVAROMILS,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9995,Closed,1.0
3456,60007436.0,10452.0,BUCKEYE,FRED_RD,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9991,Closed,1.0
3457,60007455.0,10486.0,HOLLYWD,HILLCTY4_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9994,Closed,1.0
418134,60010499.0,10198.0,CRNLLPOI7A,CRANEL_5,1,Closed,dampsse_inservice,2020-05-11 17:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
310004,60007442.0,10583.0,FARADAY,SCURCNTYS_5,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9973,Closed,1.0
3460,60005495.0,2437.0,QUINTANA,SOUTHSAN,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9998,Closed,1.0
272,60004739.0,534.0,LOLITA4A,FORMOSA4A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9922,Closed,1.0
3462,60005029.0,726.0,KEITHSW,GIBN_CREK_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
3669,60006424.0,5891.0,W_A_P__POI8A,NASH___S02_8,02,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9728,Closed,1.0
3463,60005606.0,2506.0,KENEDY2A,KENEDYSW2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
67,60005114.0,713.0,BUNKER,FRIENDSHIP,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
701948,60091708.0,11865.0,NEDIN7A,PALMITO345,1,Closed,dampsse_inservice,2024-05-15 18:24:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9611,Closed,0.95
3634,60003886.0,9988.0,DESSAU,MCNEIL_DB1,2,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.8947,Closed,0.85
3880,60003857.0,10056.0,PATTON_MB2,VEGA,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
61889,60003849.0,8734.0,SPRNKL_MB2,DESSAU,2,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9922,Closed,1.0
681914,60091711.0,11769.0,RAPTOR7A,PERE_SLR_5,1,Closed,dampsse_inservice,2024-11-19 11:53:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.8199,Closed,0.95
2868,60000321.0,2989.0,LUFPRSTA_8,LUFPRSHG_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9994,Closed,1.0
383620,60009561.0,4680.0,RNDRCKSE1_8,PFLGRVILS_8,1,Closed,dampsse_inservice,2019-04-10 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9967,Closed,1.0
433583,60010993.0,10213.0,NEEDVL__B138,DAMON__S89_8,89,Closed,dampsse_inservice,2020-10-09 14:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9994,Closed,1.0
3719,60003889.0,8705.0,KINGSMB1,WALNUTCK,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9845,Closed,0.95
651183,60078154.0,11439.0,L_BAKERS5_1Y,L_CEDACA5_1Y,2,Closed,dampsse_inservice,2024-09-12 11:56:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.8944,Closed,1.0
3464,60006983.0,7516.0,ESPENCT2A,ROBL2A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
407780,60010191.0,4931.0,TRINIDAD_8,NIPAKTAP_8,1,Closed,dampsse_inservice,2019-09-25 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9591,Closed,1.0
39803,,,,,,,,1990-01-01,2099-12-31,,unmatched,default,default,,,,,,
445217,60011319.0,1624.0,TNMONMNTDT1,TNAAPIPLNT1,1,Closed,dampsse_inservice,2020-09-24 16:40:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
3466,60001489.0,8175.0,GUADG_1_5,L_MARION5_1Y,2,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
839946,60103484.0,12836.0,BADGER_5,SYBR_SLR_5,1,Closed,dampsse_inservice,2025-12-15 05:02:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.7383,Closed,1.0
4537,60004723.0,532.0,FLATROCK,FLATROCKSW,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
1328,60000860.0,5041.0,SGVLSW1_5,FRNY1_5,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
611688,60012699.0,7151.0,THRM2A,BUSHKNOB2A,1,Closed,dampsse_inservice,2023-05-17 16:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
620282,60012683.0,11214.0,WACO_WE_8,PEPPERVINE_8,1,Closed,dampsse_inservice,2023-10-15 17:58:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9998,Closed,1.0
1735,60001131.0,6645.0,POLK1T_8,SOKCF1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9975,Closed,1.0
1658,60003917.0,8811.0,UTBALC,STECK,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9941,Closed,1.0
3931,60006254.0,5837.0,UNIVER70TP_8,MAG_PK__B138,70,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.8992,Closed,1.0
3533,60007698.0,10671.0,VANDERBLTSB9,VANDERBLTSW9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
828683,60099745.0,12845.0,BASECAMP1_8,MORRIS_D1_8,1,Closed,dampsse_inservice,2025-10-21 22:44:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.93,Closed,1.0
2130,60001864.0,9761.0,SCOTWHIT_T_8,TEMP_SE1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9998,Closed,1.0
4315,60088853.0,11543.0,TOMCAT,WILDCAT,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_by_opeqcode,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
626790,60012825.0,11274.0,BARBER_LK1_8,FRONTIER_P8,1,Closed,dampsse_inservice,2023-12-20 15:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9979,Closed,1.0
333408,60009222.0,1670.0,TNGRISHAMC1,TNGRISHAM_1,1,Closed,dampsse_inservice,2017-09-29 11:35:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
867916,60104592.0,13266.0,ASPHALT4A,L_BLEWET8_1Y,2,Closed,dampsse_inservice,2026-04-01 00:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.8996,Closed,1.0
326653,60009228.0,2992.0,TNARROWHD_1,TNARROWHCP1,1,Closed,dampsse_inservice,2017-05-05 17:13:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.999,Closed,1.0
361575,60009505.0,1343.0,SHER_L_M_8,STONCRK_8,2,Closed,dampsse_inservice,2018-07-18 08:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9998,Closed,1.0
829472,60099755.0,12857.0,CRLTN_NW_W8,CYPRESS_8,3,Closed,dampsse_inservice,2025-12-05 20:00:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.7702,Closed,1.0
3537,60001648.0,9657.0,LYTTON13,L_MENDOZ8_1Y,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9986,Closed,1.0
330254,60009210.0,3196.0,TNWORSHAM_1,TNQUITODC_1,1,Closed,dampsse_inservice,2017-12-13 21:21:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
3538,60004223.0,10280.0,DANEVANGSW8,BLESSING4A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
3539,60007564.0,10658.0,PALACIOSSUB9,TINTOPSUB9,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.8421,Closed,0.85
724168,60093279.0,12180.0,ROSEN1_T8,BOATCLUB1_8,1,Closed,dampsse_inservice,2025-02-15 10:17:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.8274,Closed,0.846
754785,60097413.0,12633.0,LITHIUMJ4A,PRIMAVERA4A,4,Closed,dampsse_inservice,2025-05-19 11:20:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9008,Closed,1.0
68207,60001300.0,8098.0,VENUS_N5,NAVARRO,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9579,Closed,1.0
1761,60001143.0,8080.0,CCRST_1T8,BUNTIN2_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
3119,60000303.0,3049.0,STRYKER_8,DOUGLAS_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9977,Closed,1.0
3540,60110577.0,5599.0,MILITARY4D,OLMITO4A,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,duplicate_resolved_exact_duplicate,default,default,ok,mixed,Closed,0.9927,Closed,0.75
3925,60004413.0,10852.0,DEPWTR_POI_5,GRNBYU__B345,69,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9981,Closed,1.0
380363,60009621.0,6955.0,STRS2A,BISON2A,1,Closed,dampsse_inservice,2019-07-19 13:57:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9995,Closed,1.0
349,60003597.0,8570.0,DYANN__POI_8,CANEY_60TP8A,60,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9872,Closed,1.0
5636,60002919.0,5126.0,SIGMOR4A,AEPCHKCNSUB8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9977,Closed,1.0
314942,60008668.0,2401.0,HORSECRK_5,SMOKYHIL7A,1,Closed,dampsse_inservice,2016-09-20 19:01:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9928,Closed,1.0
735179,60095334.0,12398.0,LEANCLAY_8,COALSNDR_8,7,Closed,dampsse_inservice,2025-02-14 16:35:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,0.9832,Closed,1.0
1640,60001787.0,9839.0,BURWICK_5,JACKSBRO_5,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,0.9566,Closed,0.9
320160,60008714.0,5815.0,N_MCALLN4A,PHARR4A,1,Closed,dampsse_inservice,2017-10-24 17:37:00,2099-12-31 00:00:00,Line,matched,energization_outage,default,ok,clear_majority,Closed,1.0,Closed,1.0
2258,60002028.0,91.0,BELTON1_8,BELTONSW1_8,1,Closed,dampsse_inservice,1990-01-01 00:00:00,2099-12-31 00:00:00,Line,matched,default,default,ok,clear_majority,Closed,1.0,Closed,1.0
