teid,in_service_date,n_energization_events,n_energization_actual_events,n_energization_chains,energization_device_name,retirement_date,n_retirement_events,n_retirement_actual_events,n_retirement_chains,retirement_device_name,default_status_majority,pct_closed,n_status_rows,status_review_flag,in_service_date_source,retirement_date_source,retirement_status_uncertain,had_dropped_evidence,review_flag
457572,2020-12-30 10:45:00,1,1,1,6427A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
458029,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,default,default,False,False,ok
458165,2020-10-07 10:46:00,1,1,1,TENYS1TENYE1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
458244,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,True,evidence_dropped_wrong_device
458245,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,True,evidence_dropped_wrong_device
458763,2020-11-16 14:00:00,1,1,1,FALCNSREVILL11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
458764,2020-11-16 14:00:00,1,1,1,LOPENOREVILL11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
458846,2020-12-01 16:00:00,1,1,1,REVILLSERDEV11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
458849,2020-11-27 16:00:00,1,1,1,VENADOTLINE1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
459074,2020-11-18 11:13:00,1,1,1,T1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
459075,2020-11-18 11:13:00,1,1,1,T2,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
459076,2020-11-18 11:14:00,1,1,1,T3,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
459153,2020-08-05 00:01:00,1,1,1,BTRCKDKR51,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
459260,2020-10-24 13:15:00,1,1,1,GBYBR11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
459962,2020-12-20 15:47:00,1,1,1,T1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
459973,2020-12-12 14:04:00,2,2,1,T2,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
459999,2020-10-28 11:17:00,1,1,1,BWKELLAMRC1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
460017,2021-12-02 15:31:00,6,6,2,PST1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,multiple_confirmed_energization_events
460021,2021-01-04 16:00:00,1,1,1,DUSTDELOBO11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
460030,2021-01-04 16:00:00,1,1,1,DUSTDELARDVN11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
460089,2020-10-31 06:08:00,1,1,1,LATEXOMSTNGA,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
460090,2020-10-31 06:19:00,1,1,1,MSTNGWELDNB,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
460091,2020-10-31 06:08:00,1,1,1,FBPOILATXEOBB,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
460235,2020-10-31 10:03:00,1,1,1,JEPOIBEREA1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
460371,2020-10-07 00:01:00,1,1,1,1500D,2099-12-31 00:00:00,0,0,0,,Closed,1.0,3,clear_majority,energization_outage,default,False,False,ok
460386,2020-10-07 00:01:00,1,1,1,1500B,2099-12-31 00:00:00,0,0,0,,Closed,1.0,3,clear_majority,energization_outage,default,False,False,ok
460834,2020-11-09 10:00:00,2,2,1,T1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
461164,2020-12-28 15:22:00,3,2,1,T1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
461314,2020-10-28 12:01:00,1,1,1,T1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
461739,2020-12-08 12:34:00,2,2,2,T1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,multiple_confirmed_energization_events
462215,2020-10-29 09:38:00,1,1,1,T1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
462216,2020-10-29 10:30:00,1,1,1,T2,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
463151,2020-11-10 11:00:00,1,1,1,T1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
463152,2020-11-10 11:00:00,1,1,1,T2,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
463173,2020-11-17 12:14:00,1,1,1,TISOLARTIE1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
463392,2020-11-17 12:14:00,1,1,1,T1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
463393,2021-02-11 15:13:00,2,2,1,T2,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
464196,2020-12-16 15:00:00,1,1,1,T1,2099-12-31 00:00:00,0,0,0,,Closed,0.882,17,clear_majority,energization_outage,default,False,False,ok
464197,2020-12-16 15:00:00,1,1,1,T2,2099-12-31 00:00:00,0,0,0,,Closed,0.882,17,clear_majority,energization_outage,default,False,False,ok
464459,2020-11-19 14:36:00,1,1,1,K5R41,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
464539,2020-11-20 23:59:00,1,1,1,15080A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
464565,2020-11-14 18:00:00,1,1,1,3430D,2099-12-31 00:00:00,0,0,0,,Closed,0.95,20,clear_majority,energization_outage,default,False,False,ok
465131,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,,,0,no_pto_data,default,default,False,True,evidence_dropped_wrong_device
465278,2021-01-08 16:00:00,4,4,1,ET2,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
465298,2020-11-07 18:00:00,1,1,1,MR1H,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
465299,2020-11-07 18:00:00,1,1,1,MR1L,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
465308,2020-12-21 17:25:00,4,2,1,RELOJTLINE1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
465336,2020-10-30 17:06:00,1,1,1,T1021,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
466187,2020-12-20 19:00:00,1,1,1,915E,2099-12-31 00:00:00,0,0,0,,,,0,no_pto_data,energization_outage,default,False,False,ok
466212,2020-12-14 16:57:00,1,1,1,6253B,2099-12-31 00:00:00,0,0,0,,,,0,no_pto_data,energization_outage,default,False,False,ok
466226,2020-11-07 18:00:00,1,1,1,800E,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
466267,2020-12-20 10:30:00,1,1,1,6017B,2099-12-31 00:00:00,0,0,0,,,,0,no_pto_data,energization_outage,default,False,False,ok
466567,2021-11-01 17:28:00,3,3,2,14065A,2099-12-31 00:00:00,0,0,0,,,,0,no_pto_data,energization_outage,default,False,False,multiple_confirmed_energization_events
466580,2020-11-10 11:00:00,1,1,1,EUNICETLINE1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
466602,2020-11-24 18:30:00,1,1,1,150B,2099-12-31 00:00:00,0,0,0,,,,0,no_pto_data,energization_outage,default,False,False,ok
466603,2021-02-20 17:37:00,1,1,1,805A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
466604,2020-12-15 16:10:00,1,1,1,807A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
466660,2020-12-16 14:17:00,1,1,1,SLKSWSOLSTI11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
466671,2020-12-16 15:41:00,1,1,1,SLKSWSOLSTI21,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
466789,2020-12-09 15:45:00,2,2,1,138SPTLX11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
466790,2020-11-19 12:55:00,1,1,1,138SPTLX21,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
467299,2020-11-17 18:00:00,1,1,1,6150A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
467365,2020-12-02 00:01:00,1,1,1,CENIZOSERDEV11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
467366,2020-11-13 23:54:00,1,1,1,579A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
467378,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,9,clear_majority,default,default,False,True,evidence_dropped_wrong_device
467379,2020-10-20 16:00:00,1,1,1,PRAIRIETLINE1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
467380,2020-12-29 12:24:00,5,4,1,WILDWINDTLINE1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,19,clear_majority,energization_outage,default,False,False,ok
467419,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
467788,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,True,evidence_dropped_wrong_device
467888,2021-02-08 18:48:00,1,1,1,G13861,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
467889,2020-12-31 13:14:00,1,1,1,G13831,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
467913,2021-02-08 18:48:00,1,1,1,G13851,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
467914,2021-02-01 16:25:00,1,1,1,G13821,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
468055,2021-02-25 16:35:00,1,1,1,TIELINE81,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
468071,2020-09-02 01:01:00,1,1,1,TR3H,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
468141,2020-12-02 13:45:00,1,1,1,FMR1,2026-06-29 09:54:00,1,1,1,FMR1,,,0,no_pto_data,energization_outage,retirement_outage,False,False,ok
468600,2020-12-02 13:45:00,1,1,1,700G,2026-06-08 16:52:00,1,1,1,700G,Closed,0.632,19,mixed,energization_outage,retirement_outage,True,False,retirement_status_uncertain
468626,2020-12-02 13:45:00,1,1,1,705A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
468636,2020-12-03 08:46:00,1,1,1,1930E,2099-12-31 00:00:00,1,1,1,1930E,Closed,0.947,19,clear_majority,energization_outage,default,False,False,ok
468678,2020-12-01 23:38:00,1,1,1,705B,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
470028,2020-12-16 00:01:00,1,1,1,SWIMERZHILL1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
470029,2020-12-16 00:01:00,1,1,1,WILOWSWIMER1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
470030,2021-06-25 13:51:00,1,1,1,SWIMERPOOL11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,3,clear_majority,energization_outage,default,False,False,ok
470031,2021-06-25 13:51:00,1,1,1,SWIMERPOOL21,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
470261,2020-12-17 11:55:00,2,2,1,683T6831,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
470270,2020-12-12 13:04:00,2,2,1,718T7181,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
470279,2020-12-17 12:13:00,1,1,1,572T5721,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
470280,2020-12-17 12:13:00,1,1,1,647T6471,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
470433,2021-03-06 02:33:00,1,1,1,70040A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
470470,2021-03-15 19:06:00,1,1,1,70020A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
470628,2020-10-30 08:02:00,1,1,1,1551T5511,2099-12-31 00:00:00,0,0,0,,Closed,0.95,20,clear_majority,energization_outage,default,False,False,ok
470629,2020-10-30 08:02:00,1,1,1,710T7101,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
470761,2020-12-08 17:00:00,1,1,1,138IH2PCM1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
471196,2021-03-02 15:59:00,1,1,1,MCKOR60A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
471202,2021-03-02 15:59:00,1,1,1,MCKRS60A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
471385,2021-12-04 18:00:00,2,2,2,1062A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,multiple_confirmed_energization_events
471386,2021-11-21 09:44:00,2,2,2,1063A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,multiple_confirmed_energization_events
472141,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,default,default,False,False,ok
472151,2021-01-06 00:01:00,1,1,1,CEBOLLSERDEV11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
472379,2020-11-11 00:01:00,1,1,1,1710E,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
476559,2020-10-07 00:01:00,1,1,1,2310I,2099-12-31 00:00:00,0,0,0,,Closed,1.0,3,clear_majority,energization_outage,default,False,False,ok
478746,2021-11-04 12:28:00,1,1,1,G0P21,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
478769,2021-02-11 10:56:00,1,1,1,P2U21,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
479363,2021-03-17 12:10:00,2,2,2,TR1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,multiple_confirmed_energization_events
479712,2021-05-24 15:40:00,1,1,1,GALLOWAYTLINE1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
480220,2020-12-09 22:59:00,1,1,1,896A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
480325,1990-01-01 00:00:00,0,0,0,,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,default,default,False,False,ok
480776,2021-06-23 14:25:00,2,2,1,138ATTTPZ1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
481638,2021-03-02 07:29:00,1,1,1,SANTARWOLFCA11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
481777,2021-02-06 18:00:00,1,1,1,891A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
481786,2021-05-20 12:00:00,1,1,1,NEDINSTEWAR11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
481787,2021-05-20 12:00:00,1,1,1,PALMITSTEWAR11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
482534,2021-04-19 10:58:00,1,1,1,WOLFMARTIN11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
482943,2021-02-12 20:00:00,1,1,1,GOODLEKIRKLA11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
483022,2021-01-06 00:01:00,1,1,1,BONILLSERDEV11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
483113,2021-05-14 10:27:00,1,1,1,BAYCIBLACKC11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
483114,2021-05-14 10:26:00,1,1,1,BLACKCCONOCO11,2099-12-31 00:00:00,0,0,0,,Closed,1.0,19,clear_majority,energization_outage,default,False,False,ok
483168,2021-01-26 13:54:00,1,1,1,ANGSTRWHITE11,2099-12-31 00:00:00,0,0,0,,Closed,0.95,20,clear_majority,energization_outage,default,False,False,ok
483206,2020-11-18 13:13:00,1,1,1,713T7131,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
483482,2020-12-16 00:01:00,1,1,1,3415F,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
485035,2021-06-23 18:15:00,1,1,1,XT1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485036,2021-06-23 18:15:00,1,1,1,XT2,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485037,2021-06-23 18:15:00,1,1,1,XT3,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485038,2021-06-23 18:15:00,1,1,1,XT4,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485039,2021-06-23 18:15:00,1,1,1,XT5,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485040,2021-06-23 18:15:00,1,1,1,XT6,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485041,2021-06-23 18:15:00,1,1,1,XT7,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485042,2021-08-06 10:00:00,3,3,1,XT8,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485043,2021-09-27 17:00:00,2,2,1,XT9,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485044,2021-08-13 12:00:00,2,2,1,XT10,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485157,2021-05-29 09:53:00,1,1,1,T3P,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485158,2021-05-29 09:53:00,1,1,1,T3S,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485827,2021-05-29 18:37:00,1,1,1,T3P,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485828,2021-05-29 18:37:00,1,1,1,T3S,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485855,2021-05-29 12:54:00,1,1,1,T3P,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485856,2021-05-29 12:54:00,1,1,1,T3S,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
485967,2021-04-16 08:00:00,1,1,1,EBLTL1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
486066,2021-04-16 08:00:00,1,1,1,T1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
486259,2021-01-26 09:00:00,2,2,1,MPT,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
486620,2021-05-24 17:33:00,1,1,1,T3P,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
486621,2021-05-24 17:33:00,1,1,1,T3S,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
486654,2021-05-24 17:33:00,1,1,1,T4P,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
486655,2021-05-24 17:33:00,1,1,1,T4S,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
486703,2021-05-24 16:05:00,1,1,1,T1P,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
486704,2021-05-24 16:05:00,1,1,1,T1S,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
486706,2021-05-24 16:05:00,1,1,1,T2P,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
486707,2021-05-24 16:05:00,1,1,1,T2S,2099-12-31 00:00:00,0,0,0,,Closed,1.0,17,clear_majority,energization_outage,default,False,False,ok
486907,2020-11-11 00:01:00,1,1,1,WMFMS138KV1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
486971,2021-05-03 19:30:00,2,2,2,T1P,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,multiple_confirmed_energization_events
486972,2021-05-03 19:30:00,2,2,2,T1S,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,multiple_confirmed_energization_events
486974,2021-05-03 19:30:00,2,2,2,T2P,2099-12-31 00:00:00,0,0,0,,Open,0.176,17,clear_majority,energization_outage,default,False,False,multiple_confirmed_energization_events
486975,2021-05-03 19:30:00,2,2,2,T2S,2099-12-31 00:00:00,0,0,0,,Open,0.176,17,clear_majority,energization_outage,default,False,False,multiple_confirmed_energization_events
486990,2022-12-27 11:24:00,3,3,1,JAMESRNMCAL11,2099-12-31 00:00:00,0,0,0,,Closed,0.824,17,clear_majority,energization_outage,default,False,False,ok
486991,2022-12-27 11:24:00,3,3,1,JAMESRWMCAL11,2099-12-31 00:00:00,0,0,0,,Closed,0.85,20,clear_majority,energization_outage,default,False,False,ok
487184,2021-05-30 10:39:00,1,1,1,T2P,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
487185,2021-05-30 10:39:00,1,1,1,T2S,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
487499,2022-10-18 19:00:00,3,3,2,BOGPIR88A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,multiple_confirmed_energization_events
487520,2021-10-08 16:47:00,2,2,2,BOGDER85A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,multiple_confirmed_energization_events
487530,2021-10-08 16:47:00,2,2,2,BOGSL85A,2022-11-05 17:01:00,1,1,1,BOGSL85A,Open,0.3,20,mixed,energization_outage,retirement_outage,False,False,multiple_confirmed_energization_events
487543,2022-10-18 19:00:00,3,3,2,BOGEAB88A,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,multiple_confirmed_energization_events
488222,2021-01-22 09:36:00,1,1,1,427T4271,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
489014,2021-05-11 12:33:00,1,1,1,ONCBWONCDM1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
489023,2021-05-29 14:01:00,1,1,1,LPLMKLPLCO1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
489024,2021-05-29 08:41:00,1,1,1,LPLMKLPLNE1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
489025,2021-05-29 08:39:00,1,1,1,LPLMKLPLYH1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
489050,2021-05-29 14:11:00,1,1,1,LPLNELPLDB1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
489051,2021-05-29 17:17:00,1,1,1,LPLNWLPLYH1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
489052,2021-05-29 18:10:00,1,1,1,LPLNWLPLMD1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
489077,2021-05-29 18:37:00,1,1,1,LPLMDLPLVK1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
489086,2021-05-29 16:29:00,2,1,1,LPLVKLPLMC1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
489113,2021-05-29 16:36:00,1,1,1,LPLVKLPLRR1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
489114,2021-05-30 06:21:00,1,1,1,LPLVKLPLTH1,2099-12-31 00:00:00,0,0,0,,Closed,1.0,20,clear_majority,energization_outage,default,False,False,ok
