teid,RdfId,PsseType,NodeType,CircuitIdentifier,Name,BusNumber1,BusName1,Substation1,BusNumber2,BusName2,Substation2,EquipmentName,OpEqName,branch_id,branch_name,b1,b2,ckt,DeviceType,FromName,ToName,OP_EQCODE,EQNAME,match_status,unmatched_reason
312846,a7b8914e-a57a-4903-b9cf-da352ab60893,Transformer,PowerTransformer,2,AT1T 13.2kV-1kV,77340,L_GILLCR1_1Y,GILLCR,777340,L_GILLCR1_1Z,GILLCR,AT1T,GILLCR_AT1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279731,a8e9e69c-9227-4a5a-af37-e9bd277eb31a,Transformer,PowerTransformer,2,AX2T 13.8kV-1kV,11866,EAGLEMNT2_3,EMSES,24066,EMSES2_1,EMSES,AX2T,EMSES_AX2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279603,a946ba66-8060-4d30-a583-da3bd2243723,Transformer,PowerTransformer,1,T1T 13.2kV-1kV,6295,SRC1TERT,REDCREEK,6294,SRC1DUM,REDCREEK,T1T,REDCREEK_T1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
665379,aa065cc8-b7d1-49d3-a32a-a4c852d0530f,Transformer,PowerTransformer,2,MR2T 13.8kV-1kV,24984,NORS3,TESSW,24148,NORS2,TESSW,MR2T,TESSW_MR2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
609337,ab06b1ec-13c6-43c8-8a64-f8099952d16e,Transformer,PowerTransformer,1,T1_L 36kV-1kV,846,LOOKOUT3,LOOKOUT,858,858,LOOKOUT,T1_L,LOOKOUT_T1_L,,,,,,,,,,,unmatched,transformer_tertiary_stub
95600,ab3a2efb-3dd9-4a8f-b8fa-2f2060bb5873,Transformer,PowerTransformer,1,AT2T 13.2kV-1kV,7822,L_MARION1_2Y,MARION,77178,L_MARION_1Y,MARION,AT2T,MARION_AT2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
718555,abf03473-c524-410e-a7f4-2004cec0e134,Transformer,PowerTransformer,1,MR1T 13.8kV-1kV,12078,EX_AUTO1,EXCSW,24155,EXCHANGE1_T,EXCSW,MR1T,EXCSW_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
503204,ac6acaec-fba5-489b-89aa-c5eca16203f1,Transformer,PowerTransformer,1,AX1T 13.8kV-1kV,11194,QUARRYFLD1_3,QRYSW,24137,QUARRY_1,QRYSW,AX1T,QRYSW_AX1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
280433,acf15084-d6d3-40c2-8d45-ef904c83c943,Transformer,PowerTransformer,4,MR4T 13.8kV-1kV,5375,SKYAUTO4,SKYLINE,5367,SKYSTAR4,SKYLINE,MR4T,SKYLINE_MR4T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279254,ad84dc86-f318-4897-a879-237152247a44,Transformer,PowerTransformer,1,MR1T 13.8kV-1kV,12431,DESSW1_3,DESSW,24062,DESSW1_1,DESSW,MR1T,DESSW_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279856,ad8a85bd-9c75-458a-8823-2f2b6f867693,Transformer,PowerTransformer,G1,XT5I 13.8kV-1kV,110057,THW_N6,THW,49173,49173_STAR,THW,XT5I,THW_XT5I,,,,,,,,,,,unmatched,transformer_tertiary_stub
27505,ae3641e1-19c7-455c-9a18-2544370499d8,Transformer,PowerTransformer,A1,AT1T 23kV-1kV,49046,MEADOW_A1TER,MDO,49131,MEADOW_A1STR,MDO,AT1T,MDO_AT1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
60365,aec5f43a-9499-47a7-9925-07e22c07b194,Transformer,PowerTransformer,1,MR1T 13.8kV-1kV,17016,FISHRDSS1_3,FSHSW,24024,FSHSW1_1,FSHSW,MR1T,FSHSW_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
510441,af3c01c4-5b2a-47b7-b14b-f410f365eb63,Transformer,PowerTransformer,T1,T1-Y 34.5kV-1kV,143312,AZURE_S2,AZURE,143314,AZURE_T1,AZURE,T1-Y,AZURE_T1-Y,,,,,,,,,,,unmatched,transformer_tertiary_stub
346073,af4eda3f-a653-4db0-85ad-bef2abb6a74d,Transformer,PowerTransformer,1,MR2T 13.8kV-1kV,24994,HCKSW1_3,HCKSW,24014,HCKSW2_1,HCKSW,MR2T,HCKSW_MR2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
534354,af71c96c-0024-4622-909e-aa217225d4c7,Transformer,PowerTransformer,T3,XT1Y 13.8kV-1kV,112412,RABBS_N2,RAB,112420,112420,RAB,XT1Y,RAB_XT1Y,,,,,,,,,,,unmatched,transformer_tertiary_stub
61787,afa0a8e1-b276-4e03-af61-8b6d04abc9b9,Transformer,PowerTransformer,2,MR2T 13.8kV-1kV,11909,VENUS1_3,VENSW,24042,VENSW2_1,VENSW,MR2T,VENSW_MR2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279097,b00a9830-d049-479d-af66-de393d9cbbd3,Transformer,PowerTransformer,G1,XT8E 13.8kV-1kV,110094,GBY_GBYGT81,GBY,49117,49117_STAR,GBY,XT8E,GBY_XT8E,,,,,,,,,,,unmatched,transformer_tertiary_stub
5760702,b0106323-ddfd-489b-9540-72e14334ae14,Transformer,PowerTransformer,3,AT2T 13.2kV-1kV,7853,L_FAYETT1_2Y,FAYETT,77815,1000,FAYETT,AT2T,FAYETT_AT2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279406,b30fdb8b-00d7-4a15-9add-edb7e1ca22e6,Transformer,PowerTransformer,2,GABT 12.5kV-1kV,994,BENDAVIS_T2,BNDVS,953,BENDAVIS_1_1,BNDVS,GABT,BNDVS_GABT,,,,,,,,,,,unmatched,transformer_tertiary_stub
443802,b36edc62-7482-4d42-ac18-280983967168,Transformer,PowerTransformer,1,AT1T 13.2kV-1kV,77308,L_WINCHE1_1Y,WINCHES,777308,L_WINCHE2_1Y,WINCHES,AT1T,WINCHES_AT1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279711,b3ae0a8c-e1b8-4166-8a2c-0a68d01835ba,Transformer,PowerTransformer,2,MR2T 13.8kV-1kV,5213,HCAUTO2,HILLCTRY,5207,HC_STAR2,HILLCTRY,MR2T,HILLCTRY_MR2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
583211,b4190afe-e468-4c62-83c1-ac0031d78225,Transformer,PowerTransformer,1,XF2T 13.8kV-1kV,89612,WHITEPT0B,WHITE_PT,89611,WHTPTDMY0B,WHITE_PT,XF2T,WHITE_PT_XF2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
485829,b48d5708-2819-40ad-9bcd-06e76d817b2f,Transformer,PowerTransformer,1,T3T 13.5kV-1kV,59130,LP_VCKSBRG_T,LPLVK,59131,VKT3STAR,LPLVK,T3T,LPLVK_T3T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279573,b5b5bec5-f1b3-4d1f-ac96-c78e5652fd3f,Transformer,PowerTransformer,1,MR2T 13.2kV-1kV,3193,EDGEWOOD_3,EDGWD,24063,EDGWD2_1,EDGWD,MR2T,EDGWD_MR2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279082,b97162a2-c556-4ef3-9a6a-f2544f081923,Transformer,PowerTransformer,1,MR1T 13.8kV-1kV,3135,NACOGDSE_3,NCDSE,24086,NCDSE1_1,NCDSE,MR1T,NCDSE_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279611,ba2da533-cc44-4cea-ba7e-38e8814219c5,Transformer,PowerTransformer,1,AT1T 13.2kV-1kV,9329,AUSTROT1,AUSTRO,9397,AUSTRO1_1KV,AUSTRO,AT1T,AUSTRO_AT1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
505446,ba389db7-6cbb-439c-8b2e-59a61410c3cd,Transformer,PowerTransformer,1,T1SC 34.5kV-1kV,134508,HILO_1_5,HI_LONE,134515,HILO_1KV,HI_LONE,T1SC,HI_LONE_T1SC,,,,,,,,,,,unmatched,transformer_tertiary_stub
280445,bbc2dcc5-922a-469c-9d87-c127d38001ca,Transformer,PowerTransformer,4,AT4T 13.2kV-1kV,77152,L_KENDAL1_4Y,KENDAL,77153,L_KENDAL1_1,KENDAL,AT4T,KENDAL_AT4T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279513,bbcea9a5-557e-4bb5-a0e5-0aed41d312c4,Transformer,PowerTransformer,1,AT1T 13.8kV-1kV,8336,RH1TERT,RIOHONDO,8324,RH1DUM,RIOHONDO,AT1T,RIOHONDO_AT1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
326256,bc05ed4f-ade4-42ce-97c4-dec2abaf1981,Transformer,PowerTransformer,S1,STG1 12.47kV-0.47999999kV,111202,NA_GT2,,111203,NA_ST1,,STG1,NA_STG1,,,,,,,,,,,unmatched,transformer_tertiary_stub
582375,bc49b98f-fabc-4c16-aa6f-b13b65a9f538,Transformer,PowerTransformer,1,MR1T 13.8kV-1kV,24989,MDLNE_13,MDLNE,24141,MDLNE1_2,MDLNE,MR1T,MDLNE_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279330,bd5bd002-14c3-46d5-aab9-37f5da987394,Transformer,PowerTransformer,2,2T 13.8kV-1kV,8181,CC2TERT,COLETO,8165,CC2DUM0A,COLETO,2T,COLETO_2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
842701,bd9336f2-c3d1-4506-8834-f6582ea895cb,Transformer,PowerTransformer,T2,SU3X 13.8kV-1kV,171101,TIMPP_N5,TIMPP,171107,TIMPP_0_T3,TIMPP,SU3X,TIMPP_SU3X,,,,,,,,,,,unmatched,transformer_tertiary_stub
40888,bdcb9df3-ab7f-472e-be0e-e76d2d74832d,Transformer,PowerTransformer,1,XF9S 18kV-1kV,110146,DOW_DOW_GT96,DOWGEN,110148,DOWGEN_STAR,DOWGEN,XF9S,DOWGEN_XF9S,,,,,,,,,,,unmatched,transformer_tertiary_stub
320414,be0bb7f9-7010-4bed-918d-0607a3877c41,Transformer,PowerTransformer,3,MR1T 13.2kV-1kV,187557,YUCCADR_3,YUCSW,24008,YUCSW1_1,YUCSW,MR1T,YUCSW_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
95475,be1d50f0-9db0-4dbc-9d07-ca101b4ee651,Transformer,PowerTransformer,T6,XT6T 13.8kV-1kV,111137,BAC_CTG6,BAC,111140,111140_STAR,BAC,XT6T,BAC_XT6T,,,,,,,,,,,unmatched,transformer_tertiary_stub
308393,beb4405b-b711-411f-954d-a5f2b6d31c61,Transformer,PowerTransformer,A2,AT2T 23kV-1kV,49083,ADICKS_A2TER,ADK,49183,ADICKS_A2STR,ADK,AT2T,ADK_AT2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
718826,bf5fc26f-88a8-4455-ac53-1ff41acbeb59,Transformer,PowerTransformer,2,MR2T 13.8kV-1kV,12079,EX_AUTO2,EXCSW,24156,EXCHANGE2_T,EXCSW,MR2T,EXCSW_MR2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
280090,bfce74dc-cd4e-4a1d-afbf-b3fd77fc74ea,Transformer,PowerTransformer,A5,AT5T 13kV-1kV,49017,GRNBYU_A5TER,GBY,49129,GRNBYU_A5STR,GBY,AT5T,GBY_AT5T,,,,,,,,,,,unmatched,transformer_tertiary_stub
131918,c0348167-2e3b-4718-a2c1-917862f65c5a,Transformer,PowerTransformer,1,MR1T 13.8kV-1kV,12479,WLEVEE_1T3,WLVEE,24002,WLVEE1_1,WLVEE,MR1T,WLVEE_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279896,c03559c8-4495-4718-b7f9-4c6bfaab6366,Transformer,PowerTransformer,G1,XT5H 13.8kV-1kV,110056,THW_N5,THW,49173,49173_STAR,THW,XT5H,THW_XT5H,,,,,,,,,,,unmatched,transformer_tertiary_stub
41079,c0753d60-c662-4588-af4a-b61264a29611,Transformer,PowerTransformer,1,A4T 14.4kV-1kV,110150,DOW_A3_1,DOW,49194,DOW____A4STR,DOW,A4T,DOW_A4T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279312,c1225af7-9b12-4445-a7ba-0f923dcd9e7a,Transformer,PowerTransformer,1,MR1T 13.8kV-1kV,11861,EAGLEMNT1_3,EMSES,24067,EMSES1_1,EMSES,MR1T,EMSES_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
155603,c12aeb11-3662-4511-8667-36dce885cd97,Transformer,PowerTransformer,1,MR1T 13.8kV-1kV,11891,DECRDOVA_3,DCSES,24023,DCSES1_1,DCSES,MR1T,DCSES_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279902,c16316af-8cd1-47f3-a438-e799e4cbd31a,Transformer,PowerTransformer,1,WT1T 12.4kV-1kV,965,GIBN_CREK_T1,GIBCRK,980,GIBN_CRK_1_2,GIBCRK,WT1T,GIBCRK_WT1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
493690,c2672b71-f09e-46af-8918-65f6a7cc718a,Transformer,PowerTransformer,2,T2T 12.47kV-1kV,110960,BOG_T2T,BOG,110967,BOG_T2,BOG,T2T,BOG_T2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
717099,c3cc935d-8140-48ac-94d0-f6ffaacd857e,Transformer,PowerTransformer,1,MR1T 13.8kV-1kV,10051,RANGER1_3,RGRSW,24152,RANGER1_T,RGRSW,MR1T,RGRSW_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
603094,c3dcd6e9-86ad-419f-adfd-9bd95d91d812,Transformer,PowerTransformer,1,MR2T 13.8kV-1kV,11389,CONSAVVY2_3,CONSW,24144,CONSW_AUTO2,CONSW,MR2T,CONSW_MR2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
874775,c3ec4158-9f4b-47a1-bcb8-bb9e975fb5ae,Transformer,PowerTransformer,1,XF1T 12.5kV-1kV,8513,STRATTN0A,STRATTON,8525,STRATTN1A,STRATTON,XF1T,STRATTON_XF1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279061,c47a0799-42da-4b8d-89ad-7275c0a93a2d,Transformer,PowerTransformer,1,MR6T 22kV-1kV,120151,TRSES_UNIT6,TRSES,24112,TRSES6_1,TRSES,MR6T,TRSES_MR6T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279706,c47f0782-dbe0-4e6f-9d2f-8c70bb389359,Transformer,PowerTransformer,3,MR3T 13.8kV-1kV,5059,CAGAUTO3,CAGNON,5063,CAGSTAR3,CAGNON,MR3T,CAGNON_MR3T,,,,,,,,,,,unmatched,transformer_tertiary_stub
230499,c4d5f0bb-2346-4d34-abc0-0291050f3b57,Transformer,PowerTransformer,1,MR1T 13.8kV-1kV,4000,MDSSW1_3,MDSSW,24011,MDSSW1_1,MDSSW,MR1T,MDSSW_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
486973,c5091b9f-e3eb-4b0c-8aef-fae1d656cd9a,Transformer,PowerTransformer,1,T1T 13.8kV-1kV,59189,LP_POSEY_T1,LPLPY,59187,PYT1STAR,LPLPY,T1T,LPLPY_T1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
664631,c52c78a1-5739-4150-bad6-e1264724f476,Transformer,PowerTransformer,T3,KT3A 34.5kV-1kV,112876,GSTAR_B2,PHO,112882,112882,PHO,KT3A,PHO_KT3A,,,,,,,,,,,unmatched,transformer_tertiary_stub
124531,c6b4e5c1-346f-4448-a689-7520a9937dbf,Transformer,PowerTransformer,1,MR1T 13.8kV-1kV,18535,SCURCNTY1_3,SCOSW,19750,SCURCNTY1_1,SCOSW,MR1T,SCOSW_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
379057,c6f8ed73-860a-4362-9c97-02b9d9619a69,Transformer,PowerTransformer,2,MR2T 13.8kV-1kV,24996,MOSS2_3,MOSSW,24125,MOSS2_1,MOSSW,MR2T,MOSSW_MR2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
98584,c75022cf-d8c6-4cd9-84ec-6a9aa37049c1,Transformer,PowerTransformer,1,AX1T 13.8kV-1kV,1162,ANDRCOSO_3,ACSSW,24005,ANDRCOSO_1,ACSSW,AX1T,ACSSW_AX1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
66870,c77d7977-f0cc-4e80-9ade-b598b9a38e9d,Transformer,PowerTransformer,3,AT3T 13.2kV-1kV,77150,L_KENDAL1_3Y,KENDAL,77800,L_KENDAL1_2,KENDAL,AT3T,KENDAL_AT3T,,,,,,,,,,,unmatched,transformer_tertiary_stub
301044,c806d921-3c12-42d3-a6e6-76d16e81604f,Transformer,PowerTransformer,1,MR1T 13.8kV-1kV,12404,NORWD_1T3,NORSW,24087,NORSW1_1,NORSW,MR1T,NORSW_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
534359,c82dff3c-e330-4d62-8077-c7410589fb77,Transformer,PowerTransformer,T8,XT3X 13.8kV-1kV,112415,RABBS_N5,RAB,112423,112423,RAB,XT3X,RAB_XT3X,,,,,,,,,,,unmatched,transformer_tertiary_stub
279922,ca1c51bf-4466-4120-88cd-166d5390942e,Transformer,PowerTransformer,2,T2T 13.2kV-1kV,60769,SRC2TERT,REDCREEK,6768,SRC2DUM,REDCREEK,T2T,REDCREEK_T2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
334275,ca429b44-0e78-4d66-9578-96bb6d45a947,Transformer,PowerTransformer,2,1TR2 12.47kV-1kV,23904,ALIBATE3,ALIBATES,79524,ALIBSTR,ALIBATES,1TR2,ALIBATES_1TR2,,,,,,,,,,,unmatched,transformer_tertiary_stub
279405,cb02e636-8a2c-47b6-8bc2-3a5b241931eb,Transformer,PowerTransformer,3,MR3T 13.8kV-1kV,11908,VENUS3_3,VENSW,24117,VENSW3_1,VENSW,MR3T,VENSW_MR3T,,,,,,,,,,,unmatched,transformer_tertiary_stub
441597,cb52f361-5ed9-48d5-a654-52fdc8fc699d,Transformer,PowerTransformer,2,AX2T 13.8kV-1kV,11109,SANDLAKE2_3,SLKSW,24134,SANDLK_A_2,SLKSW,AX2T,SLKSW_AX2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279203,cbe76147-b4d3-40d6-a3fd-ee864a2f412e,Transformer,PowerTransformer,A1,AT1T 23kV-1kV,49024,JENETA_A1TER,JN,49124,JENETA_A1STR,JN,AT1T,JN_AT1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
363679,cc5205a3-d964-440d-bef4-953821b98913,Transformer,PowerTransformer,A2,AT2T 23kV-1kV,49064,OBRIEN_2ATER,OB,49163,OBRIEN_2ASTR,OB,AT2T,OB_AT2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
77965,ccb66635-75ea-4973-a750-df262fbc0705,Transformer,PowerTransformer,1,16X 13.8kV-1kV,131246,QALSW_STG2,QALSW,131250,QALSW_16_1KV,QALSW,16X,QALSW_16X,,,,,,,,,,,unmatched,transformer_tertiary_stub
280027,ccf30ac1-4bda-4ae2-b0f2-c1cde7f42886,Transformer,PowerTransformer,1,ATAT 24.9kV-1kV,5909,SMIGLT2,SANMIGL,5905,NOTMODMIDPT2,SANMIGL,ATAT,SANMIGL_ATAT,,,,,,,,,,,unmatched,transformer_tertiary_stub
833435,cd850f9d-cd77-4da8-bdd5-7586bca40964,Transformer,PowerTransformer,1,MR2T 13.8kV-1kV,24963,24966,WILSW,24172,24172,WILSW,MR2T,WILSW_MR2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
423286,cead0de4-5c5d-48a3-802d-26933b531683,Transformer,PowerTransformer,1,XT1X 18kV-1kV,110821,CVC_CVC_G1,CVC,110828,CVC_TERT,CVC,XT1X,CVC_XT1X,,,,,,,,,,,unmatched,transformer_tertiary_stub
279525,cf37e05c-6efd-47b8-93c8-c3127da7dffe,Transformer,PowerTransformer,1,MR2T 12kV-1kV,1014,MIDLNDE_3,MDLNE,24082,MDLNE1_1,MDLNE,MR2T,MDLNE_MR2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
860281,cf401e3e-cad9-4b11-a9cb-07f3c387a3f6,Transformer,PowerTransformer,1A,XF1T 13.09kV-1kV,80340,CANGREJO0A,CANGREJO,80344,CANGREJO1A,CANGREJO,XF1T,CANGREJO_XF1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
505447,cf71624f-45f9-4308-9dab-e3c7e37e4d6d,Transformer,PowerTransformer,1,T1TC 34.5kV-1kV,134509,HILO_2_5,HI_LONE,134515,HILO_1KV,HI_LONE,T1TC,HI_LONE_T1TC,,,,,,,,,,,unmatched,transformer_tertiary_stub
279232,cf81999d-bb4b-480d-9141-f6c4eeeb334d,Transformer,PowerTransformer,1,MR2T 13.8kV-1kV,12354,RNRTPL1_3,RENSW,24098,RENSW2_1,RENSW,MR2T,RENSW_MR2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
368387,cfc6f2a6-99b8-412f-ad3b-cd64303f039e,Transformer,PowerTransformer,1,AX1T 13.2kV-1kV,11760,STNSW1_3,STNSW,24019,STONE_1,STNSW,AX1T,STNSW_AX1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
301043,d039b48a-b3b0-45c4-bad0-fc32c102dc89,Transformer,PowerTransformer,1,MR1T 4kV-1kV,16416,MTCK1_3,MCSES,24081,MCSES1_1,MCSES,MR1T,MCSES_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
280039,d070ef84-ec42-449a-ba03-f58bde475e67,Transformer,PowerTransformer,2,MR2T 13.8kV-1kV,3129,MARTINLK2_3,MLSES,24084,MLSES2_1,MLSES,MR2T,MLSES_MR2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
664625,d0aeaa01-66c4-4124-b90b-1f310596d29a,Transformer,PowerTransformer,T1,KT1A 34.5kV-1kV,112871,GSTAR_S1,PHO,112880,112880,PHO,KT1A,PHO_KT1A,,,,,,,,,,,unmatched,transformer_tertiary_stub
279040,d13c41a3-417e-433c-83be-77ff6f95be1e,Transformer,PowerTransformer,1,MR2T 13.2kV-1kV,13436,WACO_W1A_3,WWEST,24119,WWEST2_1,WWEST,MR2T,WWEST_MR2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
429034,d1b510e6-085f-4982-8fce-faa00867bc3c,Transformer,PowerTransformer,2,AX2T 13.8kV-1kV,11007,WOLFSS2_3,WLFSW,24128,WLFSW_2A,WLFSW,AX2T,WLFSW_AX2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279436,d3626f47-3b0a-43cc-91c6-ee407d85c537,Transformer,PowerTransformer,1,MR1T 13.8kV-1kV,29872,CNVIL1_3,CNRSW,24057,CNRSW1_1,CNRSW,MR1T,CNRSW_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279280,d3a75532-7609-479b-a8aa-f9193cde9ea4,Transformer,PowerTransformer,1,MR3T 13.8kV-1kV,12438,FRNY1_3,FORSW,24072,FORSW3_1,FORSW,MR3T,FORSW_MR3T,,,,,,,,,,,unmatched,transformer_tertiary_stub
493692,d3eae56e-8d43-434e-a5ed-387b423410a2,Transformer,PowerTransformer,5,T5S 12.47kV-1kV,110963,BOG_T5S,BOG,110969,BOG_T5,BOG,T5S,BOG_T5S,,,,,,,,,,,unmatched,transformer_tertiary_stub
279080,d4a67bd3-08a1-42fb-ab38-e7b9ca1cebdf,Transformer,PowerTransformer,1,MR1T 13.2kV-1kV,3115,STRYKER_3,SCSES,24104,SCSES1_1,SCSES,MR1T,SCSES_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
830860,d4f59e2c-ab02-404e-87b5-96e458dbb2aa,Transformer,PowerTransformer,3,MR1T 13.8kV-1kV,18551,PRAIRILND2_3,PRLSW,900656,PRAIRILND__4,PRLSW,MR1T,PRLSW_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279441,d5b71601-6bcb-4851-9a54-f3ffcf942647,Transformer,PowerTransformer,1,MR1T 13.8kV-1kV,12511,ALLENSW1_3,ALNSW,24050,ALNSW1_1,ALNSW,MR1T,ALNSW_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
579072,d5b7f387-375c-4ddf-980a-be03e885c5d6,Transformer,PowerTransformer,1,138T 13.8kV-1kV,88197,POESTA0A,POESTA,88199,POESTA0B,POESTA,138T,POESTA_138T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279496,d63ebbdc-99b5-422a-94f8-1cc3135c2f8a,Transformer,PowerTransformer,2B,A2BT 23kV-1kV,49007,CEDARP_2BTER,CBY,49105,CEDARP_2ASTR,CBY,A2BT,CBY_A2BT,,,,,,,,,,,unmatched,transformer_tertiary_stub
279820,d7656cc4-dba8-4a5b-b101-229adcf93958,Transformer,PowerTransformer,1,MR2T 13.8kV-1kV,36997,WHNTY132,WHTNY,244,WHITNYSTR,WHTNY,MR2T,WHTNY_MR2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
345061,d77739af-9d78-4431-9ea8-412206c06d5f,Transformer,PowerTransformer,01,T1L 13.8kV-1kV,170443,CACTSFLT_T2,CFLATS,170447,CACTSFLT_3Y,CFLATS,T1L,CFLATS_T1L,,,,,,,,,,,unmatched,transformer_tertiary_stub
45021,d9d22cf3-024d-4981-ae17-be563b8acc63,Transformer,PowerTransformer,2,15Y 13.8kV-1kV,131243,QALSW_STG1,QALSW,131249,QALSW_15_1KV,QALSW,15Y,QALSW_15Y,,,,,,,,,,,unmatched,transformer_tertiary_stub
313692,da72065b-4656-45a8-a4f3-4201ba954873,Transformer,PowerTransformer,2,AT2T 13.2kV-1kV,76999,L_NORTMC1_2Y,NORTMC,776998,LNORSTR2,NORTMC,AT2T,NORTMC_AT2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
664627,da974dde-4d33-4ee0-b331-de7bbf5d583b,Transformer,PowerTransformer,T2,KT2B 34.5kV-1kV,112874,GSTAR_B1,PHO,112881,112881,PHO,KT2B,PHO_KT2B,,,,,,,,,,,unmatched,transformer_tertiary_stub
4112,db070835-92aa-4d07-a8eb-7f598c012df2,Transformer,PowerTransformer,1,XF1T 13.8kV-1kV,12374,ANNASW2_3,ANASW,24043,ANASW1_1,ANASW,XF1T,ANASW_XF1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
232237,db08e4bd-fdda-48bf-a392-2c49c74b21aa,Transformer,PowerTransformer,A3,AT3T 23kV-1kV,49063,OBRIEN_A3TER,OB,49165,OBRIEN_A3STR,OB,AT3T,OB_AT3T,,,,,,,,,,,unmatched,transformer_tertiary_stub
279093,db116db9-313c-4754-8488-62f902c8696e,Transformer,PowerTransformer,1,MR1T 13.8kV-1kV,3113,MARTINLK1_3,MLSES,24083,MLSES1_1,MLSES,MR1T,MLSES_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
751195,db73eb44-78b8-4087-9d68-7cc22ec5d9af,Transformer,PowerTransformer,1,MR1T 13.2kV-1kV,24162,NST2,MRLSW,24975,NST1,MRLSW,MR1T,MRLSW_MR1T,,,,,,,,,,,unmatched,transformer_tertiary_stub
748708,dc5b3e45-9db8-4e12-abe4-6937034353ac,Transformer,PowerTransformer,2,MR2T 13.8kV-1kV,10056,CATTLEMAN2_3,CATSW,20056,CATTLEMAN4_3,CATSW,MR2T,CATSW_MR2T,,,,,,,,,,,unmatched,transformer_tertiary_stub
20329,dd2d170f-2959-4de7-8705-594f5914bdad,Transformer,PowerTransformer,1,11X 13.8kV-1kV,131241,QALSW_GT1,QALSW,131253,QALSW_11_1KV,QALSW,11X,QALSW_11X,,,,,,,,,,,unmatched,transformer_tertiary_stub
510440,df142bec-04c7-4d5e-a90d-4bc7a74fb104,Transformer,PowerTransformer,T1,T1-X 34.5kV-1kV,143311,AZURE_S1,AZURE,143314,AZURE_T1,AZURE,T1-X,AZURE_T1-X,,,,,,,,,,,unmatched,transformer_tertiary_stub
