teid,branch_id,n_snapshots,n_status_rows,n_closed,n_open,pct_closed,default_status_majority,review_flag
712,60002137,20,20,20,0,1.0,Closed,clear_majority
713,60002138,20,20,20,0,1.0,Closed,clear_majority
714,60000950,20,20,20,0,1.0,Closed,clear_majority
716,60000952,20,20,20,0,1.0,Closed,clear_majority
717,60000949,20,20,20,0,1.0,Closed,clear_majority
719,60000954,20,20,20,0,1.0,Closed,clear_majority
721,60000966,20,20,20,0,1.0,Closed,clear_majority
725,60000992,20,20,8,12,0.4,Open,mixed
733,60001487,20,20,20,0,1.0,Closed,clear_majority
750,60000026,20,20,20,0,1.0,Closed,clear_majority
751,60000027,20,20,20,0,1.0,Closed,clear_majority
752,60000031,20,20,20,0,1.0,Closed,clear_majority
754,60000043,3,3,3,0,1.0,Closed,clear_majority
755,60000044,20,20,20,0,1.0,Closed,clear_majority
756,60000045,20,20,20,0,1.0,Closed,clear_majority
757,60000047,20,20,20,0,1.0,Closed,clear_majority
762,60000051,20,20,20,0,1.0,Closed,clear_majority
763,60000052,20,20,20,0,1.0,Closed,clear_majority
764,60000053,20,20,20,0,1.0,Closed,clear_majority
765,60000054,20,20,20,0,1.0,Closed,clear_majority
767,60092053,20,20,20,0,1.0,Closed,clear_majority
768,60000058,20,20,20,0,1.0,Closed,clear_majority
769,60000059,20,20,20,0,1.0,Closed,clear_majority
770,60092055,20,20,20,0,1.0,Closed,clear_majority
771,60092056,20,20,20,0,1.0,Closed,clear_majority
774,60000072,20,20,20,0,1.0,Closed,clear_majority
775,60092054,20,20,20,0,1.0,Closed,clear_majority
777,60092057,20,20,20,0,1.0,Closed,clear_majority
778,60092059,20,20,20,0,1.0,Closed,clear_majority
779,60092058,20,20,20,0,1.0,Closed,clear_majority
781,60001140,20,20,20,0,1.0,Closed,clear_majority
782,60001394,20,20,20,0,1.0,Closed,clear_majority
783,60001395,20,20,20,0,1.0,Closed,clear_majority
784,60001397,20,20,20,0,1.0,Closed,clear_majority
785,60001412,20,20,20,0,1.0,Closed,clear_majority
786,60001413,20,20,20,0,1.0,Closed,clear_majority
787,60001414,20,20,20,0,1.0,Closed,clear_majority
788,60001430,20,20,20,0,1.0,Closed,clear_majority
790,60090501,20,20,20,0,1.0,Closed,clear_majority
791,60002229,20,20,20,0,1.0,Closed,clear_majority
795,60002233,20,20,20,0,1.0,Closed,clear_majority
797,60002234,20,20,20,0,1.0,Closed,clear_majority
798,60002235,20,20,20,0,1.0,Closed,clear_majority
799,60002236,20,20,20,0,1.0,Closed,clear_majority
802,60002243,20,20,19,1,0.95,Closed,clear_majority
803,60009490,20,20,20,0,1.0,Closed,clear_majority
804,60002242,20,20,20,0,1.0,Closed,clear_majority
805,60002246,20,20,20,0,1.0,Closed,clear_majority
806,60001019,20,20,18,2,0.9,Closed,clear_majority
808,60002241,20,20,20,0,1.0,Closed,clear_majority
809,60002480,20,20,19,1,0.95,Closed,clear_majority
810,60002481,20,20,20,0,1.0,Closed,clear_majority
811,60002482,20,20,20,0,1.0,Closed,clear_majority
812,60002483,20,20,20,0,1.0,Closed,clear_majority
813,60002484,20,20,20,0,1.0,Closed,clear_majority
814,60002485,20,20,20,0,1.0,Closed,clear_majority
815,60002486,20,20,20,0,1.0,Closed,clear_majority
816,60002487,20,20,20,0,1.0,Closed,clear_majority
817,60002488,20,20,20,0,1.0,Closed,clear_majority
818,60002489,20,20,20,0,1.0,Closed,clear_majority
819,60002143,20,20,20,0,1.0,Closed,clear_majority
821,60007983,20,20,20,0,1.0,Closed,clear_majority
823,60002146,20,20,20,0,1.0,Closed,clear_majority
825,60002661,20,20,20,0,1.0,Closed,clear_majority
826,60002664,20,20,20,0,1.0,Closed,clear_majority
827,60007933,20,20,20,0,1.0,Closed,clear_majority
828,60002671,20,20,20,0,1.0,Closed,clear_majority
829,60002657,20,20,20,0,1.0,Closed,clear_majority
830,60002679,20,20,20,0,1.0,Closed,clear_majority
833,60002290,20,20,20,0,1.0,Closed,clear_majority
835,60002292,20,20,20,0,1.0,Closed,clear_majority
836,60002291,20,20,20,0,1.0,Closed,clear_majority
840,60002314,20,20,18,2,0.9,Closed,clear_majority
841,60002322,18,18,18,0,1.0,Closed,clear_majority
843,60002332,20,20,20,0,1.0,Closed,clear_majority
845,60002338,3,3,3,0,1.0,Closed,clear_majority
847,60002341,20,20,20,0,1.0,Closed,clear_majority
848,60002353,20,20,20,0,1.0,Closed,clear_majority
849,60002354,20,20,20,0,1.0,Closed,clear_majority
851,60002369,20,20,20,0,1.0,Closed,clear_majority
852,60007848,20,20,20,0,1.0,Closed,clear_majority
853,60001444,20,20,20,0,1.0,Closed,clear_majority
854,60001464,20,20,20,0,1.0,Closed,clear_majority
855,60001739,20,20,20,0,1.0,Closed,clear_majority
856,60001747,20,20,20,0,1.0,Closed,clear_majority
857,60002105,20,20,20,0,1.0,Closed,clear_majority
858,60002107,20,20,20,0,1.0,Closed,clear_majority
859,60002108,20,20,20,0,1.0,Closed,clear_majority
861,60002110,20,20,20,0,1.0,Closed,clear_majority
862,60002111,20,20,20,0,1.0,Closed,clear_majority
864,60002119,20,20,19,1,0.95,Closed,clear_majority
865,60002120,20,20,19,1,0.95,Closed,clear_majority
869,60002112,20,20,20,0,1.0,Closed,clear_majority
870,60002113,20,20,20,0,1.0,Closed,clear_majority
872,60002115,20,20,20,0,1.0,Closed,clear_majority
873,60002116,20,20,20,0,1.0,Closed,clear_majority
874,60002244,20,20,20,0,1.0,Closed,clear_majority
875,60002251,20,20,20,0,1.0,Closed,clear_majority
876,60002253,20,20,20,0,1.0,Closed,clear_majority
877,60002761,20,20,20,0,1.0,Closed,clear_majority
878,60005457,20,20,20,0,1.0,Closed,clear_majority
880,60009098,20,20,20,0,1.0,Closed,clear_majority
882,60007618,20,20,18,2,0.9,Closed,clear_majority
884,60006592,20,20,20,0,1.0,Closed,clear_majority
885,60003226,20,20,20,0,1.0,Closed,clear_majority
886,60006677,20,20,20,0,1.0,Closed,clear_majority
887,60009083,20,20,20,0,1.0,Closed,clear_majority
888,60005221,20,20,20,0,1.0,Closed,clear_majority
890,60009019,20,20,20,0,1.0,Closed,clear_majority
891,60000615,20,20,20,0,1.0,Closed,clear_majority
893,60000626,5,5,5,0,1.0,Closed,clear_majority
894,60004122,20,20,20,0,1.0,Closed,clear_majority
895,60004159,20,20,20,0,1.0,Closed,clear_majority
896,60004233,20,20,20,0,1.0,Closed,clear_majority
897,60004237,20,20,20,0,1.0,Closed,clear_majority
898,60004294,20,20,20,0,1.0,Closed,clear_majority
899,60004535,20,20,20,0,1.0,Closed,clear_majority
900,60004555,20,20,20,0,1.0,Closed,clear_majority
901,60004556,20,20,20,0,1.0,Closed,clear_majority
902,60004571,20,20,20,0,1.0,Closed,clear_majority
903,60004951,20,20,20,0,1.0,Closed,clear_majority
904,60005248,20,20,20,0,1.0,Closed,clear_majority
906,60006187,20,20,20,0,1.0,Closed,clear_majority
907,60001596,20,20,14,6,0.7,Closed,mixed
908,60004789,20,20,20,0,1.0,Closed,clear_majority
909,60004950,20,20,20,0,1.0,Closed,clear_majority
910,60005966,20,20,20,0,1.0,Closed,clear_majority
911,60005282,20,20,20,0,1.0,Closed,clear_majority
912,60009131,20,20,20,0,1.0,Closed,clear_majority
913,60007296,20,20,20,0,1.0,Closed,clear_majority
915,60001476,20,20,20,0,1.0,Closed,clear_majority
916,60003451,20,20,20,0,1.0,Closed,clear_majority
920,60000819,20,20,20,0,1.0,Closed,clear_majority
921,60000820,20,20,20,0,1.0,Closed,clear_majority
922,60000821,20,20,20,0,1.0,Closed,clear_majority
923,60000822,20,20,20,0,1.0,Closed,clear_majority
924,60000823,20,20,20,0,1.0,Closed,clear_majority
925,60000824,20,20,20,0,1.0,Closed,clear_majority
926,60000825,20,20,20,0,1.0,Closed,clear_majority
927,60000828,20,20,20,0,1.0,Closed,clear_majority
929,60000830,20,20,20,0,1.0,Closed,clear_majority
932,60000833,20,20,20,0,1.0,Closed,clear_majority
933,60000834,20,20,20,0,1.0,Closed,clear_majority
934,60000840,20,20,20,0,1.0,Closed,clear_majority
935,60000841,20,20,20,0,1.0,Closed,clear_majority
936,60000842,20,20,20,0,1.0,Closed,clear_majority
937,60000845,20,20,20,0,1.0,Closed,clear_majority
938,60000846,20,20,20,0,1.0,Closed,clear_majority
939,60000850,20,20,20,0,1.0,Closed,clear_majority
944,60000760,20,20,20,0,1.0,Closed,clear_majority
945,60000761,20,20,20,0,1.0,Closed,clear_majority
953,60000796,20,20,20,0,1.0,Closed,clear_majority
954,60000797,20,20,18,2,0.9,Closed,clear_majority
955,60000798,20,20,20,0,1.0,Closed,clear_majority
956,60000799,20,20,20,0,1.0,Closed,clear_majority
957,60004470,20,20,20,0,1.0,Closed,clear_majority
960,60001731,20,20,20,0,1.0,Closed,clear_majority
961,60001092,20,20,20,0,1.0,Closed,clear_majority
964,60005717,19,19,19,0,1.0,Closed,clear_majority
966,60008106,20,20,20,0,1.0,Closed,clear_majority
967,60001671,20,20,20,0,1.0,Closed,clear_majority
969,60003280,20,20,20,0,1.0,Closed,clear_majority
972,60001679,20,20,20,0,1.0,Closed,clear_majority
975,60005763,20,20,20,0,1.0,Closed,clear_majority
977,60003218,20,20,20,0,1.0,Closed,clear_majority
978,60001071,20,20,20,0,1.0,Closed,clear_majority
979,60001522,20,20,20,0,1.0,Closed,clear_majority
981,60002356,20,20,20,0,1.0,Closed,clear_majority
982,60002359,20,20,20,0,1.0,Closed,clear_majority
984,60000800,20,20,20,0,1.0,Closed,clear_majority
985,60000801,20,20,15,5,0.75,Closed,mixed
986,60000863,20,20,20,0,1.0,Closed,clear_majority
987,60000865,20,20,20,0,1.0,Closed,clear_majority
989,60000869,20,20,20,0,1.0,Closed,clear_majority
991,60000871,20,20,20,0,1.0,Closed,clear_majority
992,60000873,20,20,2,18,0.1,Open,clear_majority
997,60000875,20,20,20,0,1.0,Closed,clear_majority
998,60000876,3,3,3,0,1.0,Closed,clear_majority
999,60000879,20,20,20,0,1.0,Closed,clear_majority
1001,60000883,20,20,20,0,1.0,Closed,clear_majority
1002,60000886,20,20,20,0,1.0,Closed,clear_majority
1003,60000887,20,20,19,1,0.95,Closed,clear_majority
1005,60000892,20,20,20,0,1.0,Closed,clear_majority
1006,60000893,20,20,20,0,1.0,Closed,clear_majority
1007,60000894,20,20,20,0,1.0,Closed,clear_majority
1008,60000895,20,20,20,0,1.0,Closed,clear_majority
1009,60000896,20,20,20,0,1.0,Closed,clear_majority
1010,60000897,20,20,20,0,1.0,Closed,clear_majority
1011,60000899,20,20,20,0,1.0,Closed,clear_majority
1012,60000905,20,20,20,0,1.0,Closed,clear_majority
1013,60000909,20,20,17,3,0.85,Closed,clear_majority
1014,60000910,20,20,19,1,0.95,Closed,clear_majority
1016,60000912,20,20,19,1,0.95,Closed,clear_majority
1017,60000913,18,18,15,3,0.833,Closed,clear_majority
1019,60001232,20,20,20,0,1.0,Closed,clear_majority
1020,60003624,20,20,17,3,0.85,Closed,clear_majority
1022,60002152,20,20,20,0,1.0,Closed,clear_majority
1024,60005449,20,20,20,0,1.0,Closed,clear_majority
1026,60005747,20,20,20,0,1.0,Closed,clear_majority
1028,60001774,20,20,20,0,1.0,Closed,clear_majority
1029,60005480,20,20,20,0,1.0,Closed,clear_majority
1030,60006933,20,20,20,0,1.0,Closed,clear_majority
1031,60005456,20,20,20,0,1.0,Closed,clear_majority
1032,60004484,20,20,20,0,1.0,Closed,clear_majority
1033,60000538,20,20,20,0,1.0,Closed,clear_majority
1035,60005746,20,20,20,0,1.0,Closed,clear_majority
1036,60005450,20,20,20,0,1.0,Closed,clear_majority
1037,60005448,20,20,20,0,1.0,Closed,clear_majority
1039,60006437,20,20,20,0,1.0,Closed,clear_majority
1040,60004655,20,20,20,0,1.0,Closed,clear_majority
1044,60000541,20,20,20,0,1.0,Closed,clear_majority
1045,60000542,20,20,20,0,1.0,Closed,clear_majority
1046,60000547,20,20,20,0,1.0,Closed,clear_majority
1047,60005679,20,20,20,0,1.0,Closed,clear_majority
1048,60005455,20,20,20,0,1.0,Closed,clear_majority
1051,60005637,20,20,20,0,1.0,Closed,clear_majority
1052,60005905,20,20,20,0,1.0,Closed,clear_majority
1054,60001582,20,20,20,0,1.0,Closed,clear_majority
1055,60006246,20,20,20,0,1.0,Closed,clear_majority
1056,60009723,20,20,20,0,1.0,Closed,clear_majority
1057,60009095,20,20,20,0,1.0,Closed,clear_majority
1059,60003103,20,20,20,0,1.0,Closed,clear_majority
1060,60003125,20,20,20,0,1.0,Closed,clear_majority
1061,60003952,20,20,20,0,1.0,Closed,clear_majority
1062,60009114,20,20,20,0,1.0,Closed,clear_majority
1063,60001193,20,20,16,4,0.8,Closed,mixed
1067,60004405,20,20,20,0,1.0,Closed,clear_majority
1072,60000934,16,16,16,0,1.0,Closed,clear_majority
1075,60004615,20,20,20,0,1.0,Closed,clear_majority
1081,60005160,20,20,20,0,1.0,Closed,clear_majority
1085,60002917,20,20,20,0,1.0,Closed,clear_majority
1087,60006839,20,20,20,0,1.0,Closed,clear_majority
1090,60004764,20,20,20,0,1.0,Closed,clear_majority
1092,60001045,20,20,20,0,1.0,Closed,clear_majority
1093,60000745,18,18,18,0,1.0,Closed,clear_majority
1094,60000699,19,19,19,0,1.0,Closed,clear_majority
1095,60004478,20,20,20,0,1.0,Closed,clear_majority
1096,60006300,20,20,20,0,1.0,Closed,clear_majority
1097,60001209,20,20,20,0,1.0,Closed,clear_majority
1098,60006775,20,20,20,0,1.0,Closed,clear_majority
1099,60006301,20,20,20,0,1.0,Closed,clear_majority
1100,60006455,20,20,20,0,1.0,Closed,clear_majority
1101,60007032,20,20,20,0,1.0,Closed,clear_majority
1102,60006909,20,20,20,0,1.0,Closed,clear_majority
1103,60002692,20,20,20,0,1.0,Closed,clear_majority
1104,60004861,20,20,20,0,1.0,Closed,clear_majority
1105,60001765,20,20,20,0,1.0,Closed,clear_majority
1107,60009654,20,20,20,0,1.0,Closed,clear_majority
1108,60010222,20,20,20,0,1.0,Closed,clear_majority
1109,60009123,20,20,20,0,1.0,Closed,clear_majority
1111,60009610,20,20,20,0,1.0,Closed,clear_majority
1112,60003780,20,20,20,0,1.0,Closed,clear_majority
1113,60000561,20,20,20,0,1.0,Closed,clear_majority
1114,60004153,20,20,20,0,1.0,Closed,clear_majority
1116,60006104,20,20,20,0,1.0,Closed,clear_majority
1117,60112582,17,17,17,0,1.0,Closed,clear_majority
1118,60009040,20,20,20,0,1.0,Closed,clear_majority
1119,60004517,20,20,20,0,1.0,Closed,clear_majority
1120,60009094,20,20,20,0,1.0,Closed,clear_majority
1121,60007110,20,20,20,0,1.0,Closed,clear_majority
1123,60006081,20,20,20,0,1.0,Closed,clear_majority
1124,60010907,20,20,20,0,1.0,Closed,clear_majority
1126,60007364,20,20,20,0,1.0,Closed,clear_majority
1130,60009639,20,20,20,0,1.0,Closed,clear_majority
1131,60003022,20,20,20,0,1.0,Closed,clear_majority
1133,60008072,3,3,3,0,1.0,Closed,clear_majority
1136,60004052,20,20,20,0,1.0,Closed,clear_majority
1137,60007187,20,20,20,0,1.0,Closed,clear_majority
1141,60006194,20,20,17,3,0.85,Closed,clear_majority
1143,60000562,20,20,20,0,1.0,Closed,clear_majority
1148,60009069,20,20,20,0,1.0,Closed,clear_majority
1149,60009066,20,20,20,0,1.0,Closed,clear_majority
1153,60005513,20,20,20,0,1.0,Closed,clear_majority
1154,60007359,20,20,20,0,1.0,Closed,clear_majority
1155,60009172,20,20,20,0,1.0,Closed,clear_majority
1156,60007685,20,20,20,0,1.0,Closed,clear_majority
1157,60005680,20,20,20,0,1.0,Closed,clear_majority
1159,60007794,20,20,20,0,1.0,Closed,clear_majority
1160,60003363,20,20,20,0,1.0,Closed,clear_majority
1161,60006208,20,20,20,0,1.0,Closed,clear_majority
1162,60003087,20,20,20,0,1.0,Closed,clear_majority
1163,60007800,20,20,20,0,1.0,Closed,clear_majority
1166,60008132,20,20,20,0,1.0,Closed,clear_majority
1167,60005735,20,20,20,0,1.0,Closed,clear_majority
1168,60005751,20,20,0,20,0.0,Open,clear_majority
1169,60003758,20,20,20,0,1.0,Closed,clear_majority
1170,60006103,20,20,19,1,0.95,Closed,clear_majority
1171,60009705,20,20,20,0,1.0,Closed,clear_majority
1172,60005398,20,20,20,0,1.0,Closed,clear_majority
1173,60005644,20,20,20,0,1.0,Closed,clear_majority
1175,60008139,20,20,20,0,1.0,Closed,clear_majority
1177,60007026,20,20,20,0,1.0,Closed,clear_majority
1178,60003359,20,20,20,0,1.0,Closed,clear_majority
1181,60006857,20,20,20,0,1.0,Closed,clear_majority
1182,60005894,20,20,20,0,1.0,Closed,clear_majority
1184,60007126,20,20,20,0,1.0,Closed,clear_majority
1186,60005341,20,20,20,0,1.0,Closed,clear_majority
1188,60003759,20,20,20,0,1.0,Closed,clear_majority
1189,60006935,20,20,20,0,1.0,Closed,clear_majority
1191,60001583,20,20,20,0,1.0,Closed,clear_majority
1192,60001682,20,20,20,0,1.0,Closed,clear_majority
1193,60002640,20,20,20,0,1.0,Closed,clear_majority
1194,60000174,20,20,20,0,1.0,Closed,clear_majority
1195,60005277,20,20,20,0,1.0,Closed,clear_majority
1196,60006140,20,20,20,0,1.0,Closed,clear_majority
1197,60000357,20,20,18,2,0.9,Closed,clear_majority
1198,60002614,20,20,20,0,1.0,Closed,clear_majority
1199,60000278,20,20,20,0,1.0,Closed,clear_majority
1200,60002615,20,20,20,0,1.0,Closed,clear_majority
1201,60002617,18,18,17,1,0.944,Closed,clear_majority
1202,60000371,20,20,20,0,1.0,Closed,clear_majority
1203,60000452,20,20,19,1,0.95,Closed,clear_majority
1205,60002618,20,20,20,0,1.0,Closed,clear_majority
1206,60002619,19,19,19,0,1.0,Closed,clear_majority
1207,60002620,20,20,20,0,1.0,Closed,clear_majority
1208,60002734,20,20,20,0,1.0,Closed,clear_majority
1211,60002747,20,20,20,0,1.0,Closed,clear_majority
1212,60002750,20,20,20,0,1.0,Closed,clear_majority
1213,60002738,20,20,19,1,0.95,Closed,clear_majority
1214,60002755,20,20,20,0,1.0,Closed,clear_majority
1215,60002733,20,20,20,0,1.0,Closed,clear_majority
1216,60012122,20,20,20,0,1.0,Closed,clear_majority
1219,60002751,20,20,20,0,1.0,Closed,clear_majority
1220,60002601,20,20,20,0,1.0,Closed,clear_majority
1221,60002609,20,20,20,0,1.0,Closed,clear_majority
1222,60002764,19,19,19,0,1.0,Closed,clear_majority
1224,60002766,20,20,20,0,1.0,Closed,clear_majority
1225,60002767,20,20,20,0,1.0,Closed,clear_majority
1226,60002774,20,20,20,0,1.0,Closed,clear_majority
1228,60000004,20,20,20,0,1.0,Closed,clear_majority
1229,60000005,20,20,20,0,1.0,Closed,clear_majority
1230,60000006,20,20,20,0,1.0,Closed,clear_majority
1231,60000015,20,20,20,0,1.0,Closed,clear_majority
1233,60000063,20,20,1,19,0.05,Open,clear_majority
1234,60004719,20,20,20,0,1.0,Closed,clear_majority
1236,60004721,20,20,20,0,1.0,Closed,clear_majority
1237,60004720,20,20,20,0,1.0,Closed,clear_majority
1238,60004722,20,20,20,0,1.0,Closed,clear_majority
1239,60004607,20,20,20,0,1.0,Closed,clear_majority
1240,60009059,20,20,20,0,1.0,Closed,clear_majority
1241,60004638,20,20,20,0,1.0,Closed,clear_majority
1242,60004516,20,20,17,3,0.85,Closed,clear_majority
1243,60004608,20,20,20,0,1.0,Closed,clear_majority
1244,60003556,20,20,20,0,1.0,Closed,clear_majority
1245,60000573,17,17,17,0,1.0,Closed,clear_majority
1247,60003012,20,20,20,0,1.0,Closed,clear_majority
1250,60006689,20,20,20,0,1.0,Closed,clear_majority
1254,60005243,20,20,20,0,1.0,Closed,clear_majority
1255,60005430,20,20,20,0,1.0,Closed,clear_majority
1256,60003058,20,20,20,0,1.0,Closed,clear_majority
1257,60000580,20,20,20,0,1.0,Closed,clear_majority
1258,60000576,20,20,20,0,1.0,Closed,clear_majority
1259,60000611,20,20,17,3,0.85,Closed,clear_majority
1260,60003830,12,12,12,0,1.0,Closed,clear_majority
1261,60003831,20,20,20,0,1.0,Closed,clear_majority
1263,60000603,20,20,20,0,1.0,Closed,clear_majority
1264,60003534,20,20,20,0,1.0,Closed,clear_majority
1265,60000613,20,20,20,0,1.0,Closed,clear_majority
1267,60000617,20,20,19,1,0.95,Closed,clear_majority
1268,60000608,20,20,20,0,1.0,Closed,clear_majority
1270,60000619,20,20,19,1,0.95,Closed,clear_majority
1273,60006068,20,20,20,0,1.0,Closed,clear_majority
1274,60001400,20,20,20,0,1.0,Closed,clear_majority
1275,60001399,20,20,20,0,1.0,Closed,clear_majority
1276,60001401,20,20,20,0,1.0,Closed,clear_majority
1277,60001402,20,20,14,6,0.7,Closed,mixed
1278,60007263,20,20,20,0,1.0,Closed,clear_majority
1279,60006294,20,20,20,0,1.0,Closed,clear_majority
1284,60001404,20,20,20,0,1.0,Closed,clear_majority
1285,60001405,20,20,20,0,1.0,Closed,clear_majority
1286,60001406,20,20,20,0,1.0,Closed,clear_majority
1287,60001407,20,20,14,6,0.7,Closed,mixed
1288,60001411,20,20,20,0,1.0,Closed,clear_majority
1289,60001415,20,20,20,0,1.0,Closed,clear_majority
1290,60001423,20,20,20,0,1.0,Closed,clear_majority
1291,60001426,20,20,20,0,1.0,Closed,clear_majority
1292,60001429,20,20,20,0,1.0,Closed,clear_majority
1293,60001431,20,20,20,0,1.0,Closed,clear_majority
1294,60001434,9,9,9,0,1.0,Closed,clear_majority
1295,60001439,19,19,10,9,0.526,Closed,mixed
1296,60001425,20,20,20,0,1.0,Closed,clear_majority
1297,60001443,20,20,20,0,1.0,Closed,clear_majority
1298,60001445,20,20,20,0,1.0,Closed,clear_majority
1299,60001446,20,20,19,1,0.95,Closed,clear_majority
1300,60001433,20,20,20,0,1.0,Closed,clear_majority
1301,60001447,20,20,10,10,0.5,Closed,mixed
1302,60001448,20,20,19,1,0.95,Closed,clear_majority
1303,60001449,20,20,20,0,1.0,Closed,clear_majority
1304,60001450,20,20,20,0,1.0,Closed,clear_majority
1305,60001451,3,3,3,0,1.0,Closed,clear_majority
1306,60001452,3,3,3,0,1.0,Closed,clear_majority
1307,60001462,20,20,20,0,1.0,Closed,clear_majority
1308,60001463,20,20,20,0,1.0,Closed,clear_majority
1309,60001465,20,20,20,0,1.0,Closed,clear_majority
1310,60000370,20,20,20,0,1.0,Closed,clear_majority
1311,60000397,20,20,20,0,1.0,Closed,clear_majority
1312,60000451,20,20,20,0,1.0,Closed,clear_majority
1317,60000734,20,20,19,1,0.95,Closed,clear_majority
1318,60000498,20,20,20,0,1.0,Closed,clear_majority
1319,60000499,20,20,20,0,1.0,Closed,clear_majority
1320,60000114,20,20,20,0,1.0,Closed,clear_majority
1321,60000757,19,19,19,0,1.0,Closed,clear_majority
1322,60009534,15,15,15,0,1.0,Closed,clear_majority
1323,60110566,4,4,4,0,1.0,Closed,clear_majority
1324,60000827,16,16,15,1,0.938,Closed,clear_majority
1325,60000836,20,20,20,0,1.0,Closed,clear_majority
1326,60000844,10,10,10,0,1.0,Closed,clear_majority
1327,60000806,19,19,19,0,1.0,Closed,clear_majority
1328,60000860,20,20,20,0,1.0,Closed,clear_majority
1329,60000861,20,20,20,0,1.0,Closed,clear_majority
1331,60000916,16,16,16,0,1.0,Closed,clear_majority
