teid,RdfId,PsseType,NodeType,CircuitIdentifier,Name,BusNumber1,BusName1,Substation1,BusNumber2,BusName2,Substation2,EquipmentName,OpEqName,branch_id,branch_name,b1,b2,ckt,DeviceType,FromName,ToName,OP_EQCODE,EQNAME,match_status,opeq_agrees,fuzzy_ratio,is_high_side
18959,c80c6c31-b83d-40b3-b504-b70eadbd91e9,Branch,SeriesCompensator,1,1,5863,DLYSWSTECSB9,DILLEYSW,8210,DILLEYSW2A,DILLEYSW,1,DILYSW_DILYMEC_1,60004308.0,DILYSW_DILYMEC1,,,1,Line,DILLEYSW2A,DLYSWSTECSB9,DILYSW_DILYMEC_1,1,matched,True,0.0,False
861405,c888b94b-6313-43fd-8f01-4e90199c1855,Branch,SeriesCompensator,1,1,60241,CLEARCRO7F,CLEARCRO,60514,CLEARCRO7B,CLEARCRO,1,CLEARC_SERDEV2_1,60105421.0,CLEARC_SERDEV21,,,1,Line,CLEARCRO7F,CLEARCRO7B,CLEARC_SERDEV2_1,1,matched,True,0.0,False
661650,c92766aa-5efe-4d23-919e-1fec4276719f,Branch,SeriesCompensator,1,1,136281,SHAMROCK_W,SHAMROCK,136284,SHAMROCK_4,SHAMROCK,1,SR_CLR1_1,,,,,,,,,,,unmatched,False,0.0,False
458846,c94e3e5d-a311-43c1-b386-8f8e4166f991,Branch,SeriesCompensator,1,1,8004,REVILLA4A,REVILLA,80084,VENDPOI4A,REVILLA,1,REVILL_SERDEV1_1,60011252.0,REVILL_SERDEV11,,,1,Line,VENDPOI4A,REVILLA4A,REVILL_SERDEV1_1,1,matched,True,0.0,False
827614,c99049fa-9951-488f-9ca9-6d8bd3f3bc55,Branch,SeriesCompensator,2,2,3712,WALLEYE_8,WCRSW,3714,WAL_SR4_8,WCRSW,2,WCRSW_SERDEV2_2,60103480.0,WCRSW_SERDEV2,,,2,Line,WALLEYE_8,WAL_SR4_8,WCRSW_SERDEV2_2,2,matched,True,0.0,False
281845,c9a7cd7d-2a9b-4600-943b-6ba44035d8ed,Branch,SeriesCompensator,94,1,40913,KING__94T3_8,KG,48185,KING__94TPA8,KG,1,KG2TAP94_1,60005620.0,KG2TAP941,,,94,Line,KING__94TPA8,KING__94T3_8,KG2TAP94_1,1,matched,True,0.0,False
399470,cb7c782a-3da7-47df-b3e1-fee4cbec6199,Branch,SeriesCompensator,BT,1,6201,ABNTHWST4B,ABNTHWST,6228,ABNTHWST4A,ABNTHWST,1,ABNTHW_SERDEV1_1,60009603.0,ABNTHW_SERDEV11,,,BT,Line,ABNTHWST4B,ABNTHWST4A,ABNTHW_SERDEV1_1,1,matched,True,0.0,False
468055,cc739d0b-58e7-4409-a439-765f27e83aa8,Branch,SeriesCompensator,3,1,8126,FORMOSA4A,FORMOSA,110471,FORFPC_1_8,FORMOSA,1,TIELINE8_1,60089173.0,TIELINE8,,,3,Line,FORMOSA4A,FORFPC_1_8,TIELINE8_1,1,matched,True,0.0,False
841198,cd055e21-907e-460a-9b5d-aaa1e76ec3d7,Branch,SeriesCompensator,1,1,144512,TROJ_SLR_5B,TROJ_SLR,144513,TROJ_SLR_5A,TROJ_SLR,1,TROJ_SLR_TLINE_1,60104053.0,TROJ_SLR_TLINE,,,1,Line,TROJ_SLR_5B,TROJ_SLR_5A,TROJ_SLR_TLINE_1,1,matched,True,0.0,False
281910,cdecf674-82c4-431a-8ba5-d584ddf271aa,Branch,SeriesCompensator,S1,1,1126,ODESSA2_8,ODESA,11126,ODESSA2X_8,ODESA,1,SPS_ZBR_28_1,60066691.0,SPS_ZBR_281,,,,Line,,,SPS_ZBR_28_1,1,matched,True,0.0,False
273565,cdfbf160-2d07-4ed4-a954-0ce26ae2777b,Branch,SeriesCompensator,S1,1,60704,KIRCHHOF7A,KIRCHHOF,60705,KIRCHHOF7B,KIRCHHOF,1,KIRCHH_XC1_1,60005640.0,KIRCHH_XC11,,,S1,Line,KIRCHHOF7A,KIRCHHOF7B,KIRCHH_XC1_1,1,matched,True,0.0,False
34550,ce5ba4ad-b102-4e2d-ad6d-4ae73b733bd7,Branch,SeriesCompensator,SG,1,110128,DOWGEN_3_8,DOWGEN,110129,DOWGEN_4_8,DOWGEN,1,DOW94_1,60004387.0,DOW941,,,SG,Line,DOWGEN_3_8,DOWGEN_4_8,DOW94_1,1,matched,True,0.0,False
472151,cea7969f-bc63-4fca-9101-ff737fa9447c,Branch,SeriesCompensator,1,1,8601,CEBOLLA7A,CEBOLLA,80509,LADKPOI7A,CEBOLLA,1,CEBOLL_SERDEV1_1,60011272.0,CEBOLL_SERDEV11,,,1,Line,CEBOLLA7A,LADKPOI7A,CEBOLL_SERDEV1_1,1,matched,True,0.0,False
613912,cefff705-0ee4-4153-874f-1be0122394f8,Branch,SeriesCompensator,05,1,42072,ALVIN_05T2_8,AV,48172,ALVIN_05TP_8,AV,1,AV_TAP05_1,60012760.0,AV_TAP051,,,05,Line,ALVIN_05T2_8,ALVIN_05TP_8,AV_TAP05_1,1,matched,True,0.0,False
508317,cf35b615-5af2-4889-8400-a1034c86583c,Branch,SeriesCompensator,GL,1,44000,W_A_P__POI5A,WAP,49205,GENWAP6_06_5,WAP,1,WAPGEN06_1,60011649.0,WAPGEN061,,,GL,Line,GENWAP6_06_5,W_A_P__POI5A,WAPGEN06_1,1,matched,True,0.0,False
412542,cf3994ab-0003-4563-8c50-7769bdc3fe31,Branch,SeriesCompensator,1,1,111321,HUD_8,HUD,111326,HUD_8_3,HUD,1,HUD_CKT5_1,60010508.0,HUD_CKT51,,,1,Line,HUD_8_3,HUD_8,HUD_CKT5_1,1,matched,True,0.0,False
281726,cf3f31c4-badc-41d3-9f6d-70802ad5ef98,Branch,SeriesCompensator,SG,1,110378,EXN_2_9,EXN,110379,EXN_3_9,EXN,1,LN_84_83_1,60005872.0,LN_84_831,,,SG,Line,EXN_3_9,EXN_2_9,LN_84_83_1,1,matched,True,0.0,False
281712,cf60cd19-b20a-456c-bd7d-f4d0ee24be47,Branch,SeriesCompensator,93,1,43500,WEBSTR_B138A,WEB,48392,WEBSTR93T9_8,WEB,1,WEBWEB93_1,60007790.0,WEBWEB931,,,93,Line,WEBSTR_B138A,WEBSTR93T9_8,WEBWEB93_1,1,matched,True,0.0,False
403499,cfc7f133-f4f4-4416-a588-cc0029d8c88e,Branch,SeriesCompensator,BT,1,8713,CELANEBI4B,CELANEBI,8714,CELANEBI4C,CELANEBI,1,CELANE_SERDEV2_1,60010285.0,CELANE_SERDEV21,,,BT,Line,CELANEBI4C,CELANEBI4B,CELANE_SERDEV2_1,1,matched,True,0.0,False
281765,d03d1c90-b068-4987-9504-787078fd7739,Branch,SeriesCompensator,63,1,42951,TERM_A_63UG8,SCH,42953,TERM_B_63UG8,SCH,1,SCHSCH63_1,60007123.0,SCHSCH631,,,63,Line,TERM_A_63UG8,TERM_B_63UG8,SCHSCH63_1,1,matched,True,0.0,False
327203,d0857cad-c76e-4800-891a-9fa2c7e14a51,Branch,SeriesCompensator,02,1,43212,SEADOC_X02T8,DOC,48334,SEADOC02TP_8,DOC,1,DOCTAP02_1,60004336.0,DOCTAP021,,,02,Line,SEADOC_X02T8,SEADOC02TP_8,DOCTAP02_1,1,matched,True,0.0,False
874050,d20b9c6c-3dda-4097-b75f-539caea221de,Branch,SeriesCompensator,1,1,6111,RILEY7B,RILEY,60225,RILEY7D,RILEY,1,RILEY_REACT3_1,60114133.0,RILEY_REACT31,,,1,Line,RILEY7B,RILEY7D,RILEY_REACT3_1,1,matched,True,0.0,False
281683,d2c931b9-4054-49f5-a2ab-14d56b2e383b,Branch,SeriesCompensator,25,1,47411,SHARPS_T25_8,ST,48340,SHARPS25TP_8,ST,1,ST_TAP25_1,60007361.0,ST_TAP251,,,25,Line,SHARPS_T25_8,SHARPS25TP_8,ST_TAP25_1,1,matched,True,0.0,False
737537,d2cb3591-f2d8-4c89-b385-b5c4f3b813ef,Branch,SeriesCompensator,1,1,154494,BLVN_SLR_5,BLVN_SLR,154499,BLVN_SLR_TL,BLVN_SLR,1,BLVN_SLR_TLINE_1,60095731.0,BLVN_SLR_TLINE,,,1,Line,BLVN_SLR_5,BLVN_SLR_TL,BLVN_SLR_TLINE_1,1,matched,True,0.0,False
392409,d3046ed3-cf94-47d3-acf1-edf174b528ca,Branch,SeriesCompensator,BT,1,8475,JAVELINA4A,JAVELINA,8539,JAVELNA4B,JAVELINA,1,JAVELI_SERDEV1_1,60009752.0,JAVELI_SERDEV11,,,BT,Line,JAVELINA4A,JAVELNA4B,JAVELI_SERDEV1_1,1,matched,True,0.0,False
281638,d3a427a1-6b0f-4f8f-acae-468c1d3f51c7,Branch,SeriesCompensator,96,1,40942,LAPORT96T2_8,LP,48214,LAPORT96TP_8,LP,1,LP_TAP96_1,60005934.0,LP_TAP961,,,96,Line,LAPORT96T2_8,LAPORT96TP_8,LP_TAP96_1,1,matched,True,0.0,False
281766,d3f22385-693e-4154-88e9-f3a75b8514e1,Branch,SeriesCompensator,S1,1,8064,NUECES_B2B,NUECES_B,8439,NUECES_B2A,NUECES_B,1,NBRE3_NUECES1_1,60006340.0,NBRE3_NUECES11,,,S1,Line,NUECES_B2B,NUECES_B2A,NBRE3_NUECES1_1,1,matched,True,0.0,False
618477,d3f9259a-0a21-4cbe-becc-c0252cf24bcf,Branch,SeriesCompensator,1,1,183405,JADE_5,JADE_SLR,183406,JADE_HI_5,JADE_SLR,1,SERIES_1_1,60012796.0,SERIES_11,,,1,Line,JADE_5,JADE_HI_5,SERIES_1_1,1,matched,True,0.0,False
10664,d40e9be8-d601-45fa-8911-d8607b8d149c,Branch,SeriesCompensator,3,3,12450,CNVLSW_R_E8,CNRSW,900476,CNVLSW_R_E8,CNRSW,3,CNRSW_SERDEV3_3,60024439.0,CNRSW_SERDEV33,,,,Line,,,CNRSW_SERDEV3_3,3,matched,True,0.0,False
395474,d414b4c0-073b-4817-9fe8-ed99d8aefb49,Branch,SeriesCompensator,BT,1,6319,OAKC4B,OAKC,6335,OAKC4A,OAKC,1,OAKC_SERDEV1_1,60009611.0,OAKC_SERDEV11,,,BT,Line,OAKC4A,OAKC4B,OAKC_SERDEV1_1,1,matched,True,0.0,False
501219,d4275c28-b28c-4994-9480-a99d1a4750bd,Branch,SeriesCompensator,76,1,45102,WORTHM76T2_8,WOR,48502,WORTHM76TP_8,WOR,1,WORTAP76_1,60011665.0,WORTAP761,,,76,Line,WORTHM76T2_8,WORTHM76TP_8,WORTAP76_1,1,matched,True,0.0,False
403496,d4580377-4d4e-4231-b0d1-cc2b0f2ba4e9,Branch,SeriesCompensator,BT,1,8516,CELANEBI4A,CELANEBI,8713,CELANEBI4B,CELANEBI,1,CELANE_SERDEV1_1,60010276.0,CELANE_SERDEV11,,,BT,Line,CELANEBI4A,CELANEBI4B,CELANE_SERDEV1_1,1,matched,True,0.0,False
281790,d45d88b5-67e5-48a6-b91d-109e67db0634,Branch,SeriesCompensator,36,1,42195,BOOSTR_X36T8,BST,48039,BOOSTR36TP_8,BST,1,BSTTAP36_1,60011631.0,BSTTAP361,,,36,Line,BOOSTR_X36T8,BOOSTR36TP_8,BSTTAP36_1,1,duplicate_resolved_by_opeqcode,True,0.0,False
728842,d463b04e-002a-4b1c-a7ca-33daa4b7fa18,Branch,SeriesCompensator,1,1,154413,ANOL_ESS_5,ANOL_ESS,154415,ANOL_ESS_6,ANOL_ESS,1,ANOL_ESS_TLINE_1,60095306.0,ANOL_ESS_TLINE,,,1,Line,ANOL_ESS_5,ANOL_ESS_6,ANOL_ESS_TLINE_1,1,matched,True,0.0,False
305433,d46cf6b6-c54a-44cb-90b6-84c745e40c90,Branch,SeriesCompensator,1,1,180754,DIVIDE_1_8,CAPRIDGE,180757,CAPRIDGE_3_8,CAPRIDGE,1,DIVIDE_CAPRIDG_1,60004316.0,DIVIDE_CAPRIDG1,,,1,Line,DIVIDE_1_8,CAPRIDGE_3_8,DIVIDE_CAPRIDG_1,1,matched,True,0.0,False
498164,d524a90d-e5ab-4781-8577-701e47cb2133,Branch,SeriesCompensator,59,1,42540,JONCRK__B138,JCK,48546,JONCRK59TP_8,JCK,1,JCKJCK59_1,60011632.0,JCKJCK591,,,59,Line,JONCRK__B138,JONCRK59TP_8,JCKJCK59_1,1,matched,True,0.0,False
11436,d5545474-50ea-44df-b61d-19896dce75bc,Branch,SeriesCompensator,S1,1,8901,NEDIN7B,NEDIN,8905,NEDIN7C,NEDIN,1,NEDIN_XC1_1,60006370.0,NEDIN_XC11,,,S1,Line,NEDIN7C,NEDIN7B,NEDIN_XC1_1,1,matched,True,0.0,False
281696,d5f9afff-c3e9-44c1-aacf-893af2006314,Branch,SeriesCompensator,09,1,46351,TODD__09T1_8,TO,48350,TODD__09TP_8,TO,1,TO_TAP09_1,60007592.0,TO_TAP091,,,09,Line,TODD__09T1_8,TODD__09TP_8,TO_TAP09_1,1,matched,True,0.0,False
619206,d6994ccd-ef9b-4a72-b173-52f0253f20ee,Branch,SeriesCompensator,52,1,40857,JORDAN86T1_8,JOR,48857,JORDAN86TP_8,JOR,1,JORTAP52_1,60012755.0,JORTAP521,,,52,Line,JORDAN86T1_8,JORDAN86TP_8,JORTAP52_1,1,matched,True,0.0,False
281905,d6e217ee-2eb8-407f-b4a9-250672ef0d55,Branch,SeriesCompensator,1,1,2136,BRKHLW2_8,BRHLW,15055,BRKHLW_SPS_8,BRHLW,1,SPS_ZBR_30_1,60066693.0,SPS_ZBR_301,,,,Line,,,SPS_ZBR_30_1,1,matched,True,0.0,False
34531,d70ef063-71bc-4553-8509-a15605267241,Branch,SeriesCompensator,35,1,110113,DOW_G37_G35,DOWGEN,110132,DOW_84_82_83,DOWGEN,1,DOW35-2_1,60004373.0,DOW35-21,,,35,Line,DOW_G37_G35,DOW_84_82_83,DOW35-2_1,1,matched,True,0.0,False
827615,d71119d7-e0f9-47ba-840d-5d7e72bbcaf9,Branch,SeriesCompensator,1,1,3712,WALLEYE_8,WCRSW,3713,WAL_SR3_8,WCRSW,1,WCRSW_SERDEV1_1,60103479.0,WCRSW_SERDEV1,,,1,Line,WALLEYE_8,WAL_SR3_8,WCRSW_SERDEV1_1,1,matched,True,0.0,False
874733,d77ded08-e82d-4d8b-8f84-b74b1d19a7bb,Branch,SeriesCompensator,1,1,60251,EDITHCLA7E,EDITHCLA,60500,EDITHCLA7A,EDITHCLA,1,EDITHC_REACT3_1,60114335.0,EDITHC_REACT31,,,1,Line,EDITHCLA7E,EDITHCLA7A,EDITHC_REACT3_1,1,matched,True,0.0,False
34549,d78c42bb-b34f-415a-b969-29ee1ebd9e6d,Branch,SeriesCompensator,SG,1,110127,DOWGEN_2_8,DOWGEN,110128,DOWGEN_3_8,DOWGEN,1,DOW69_1,60004378.0,DOW691,,,SG,Line,DOWGEN_2_8,DOWGEN_3_8,DOW69_1,1,matched,True,0.0,False
326457,d8b858d4-3202-4773-ae91-772e0fd343e0,Branch,SeriesCompensator,2,1,111202,NA_GT2,,111206,NA_3,,1,LINE_M2_1,,,,,,,,,,,unmatched,False,0.0,False
281708,d95a4ffa-359a-4459-8f39-5db2119ad8c9,Branch,SeriesCompensator,94,1,41712,WITTER94T2_8,WE,48401,WITTER94TP_8,WE,1,WE_TAP94_1,60007779.0,WE_TAP941,,,94,Line,WITTER94TP_8,WITTER94T2_8,WE_TAP94_1,1,matched,True,0.0,False
34536,da27aaaa-ced7-4954-a1cd-56ee7cfb4c9b,Branch,SeriesCompensator,SG,1,110131,DOWGEN_5_8,DOWGEN,110155,DOWGEN_16_8,DOWGEN,1,DOW02B_1,60004370.0,DOW02B1,,,SG,Line,DOWGEN_16_8,DOWGEN_5_8,DOW02B_1,1,duplicate_resolved_by_opeqcode,True,0.0,False
408922,dac0f1fa-307f-4214-8cc6-564916ea013c,Branch,SeriesCompensator,1,1,8606,GODDARD7A,GODDARD,88607,WLDRPOI7A,GODDARD,1,GODDAR_SERDEV2_1,60010281.0,GODDAR_SERDEV21,,,1,Line,WLDRPOI7A,GODDARD7A,GODDAR_SERDEV2_1,1,matched,True,0.0,False
697962,dbc8ab56-86cd-4426-a901-778856e84b8c,Branch,SeriesCompensator,03,1,40170,BAYTWN__B138,BT,48073,BAYTWN03TP_8,BT,1,BT_BT_03_1,60091721.0,BT_BT_03,,,03,Line,BAYTWN__B138,BAYTWN03TP_8,BT_BT_03_1,1,matched,True,0.0,False
34551,dbe48ef1-a8c1-40ec-99a5-1be29572a473,Branch,SeriesCompensator,SG,1,110142,DOW_G96_ST95,DOWGEN,110155,DOWGEN_16_8,DOWGEN,1,DOW46_1,60004376.0,DOW461,,,SG,Line,DOWGEN_16_8,DOW_G96_ST95,DOW46_1,1,matched,True,0.0,False
281832,dc0747e4-98ef-49c2-8a5d-f4275f706aff,Branch,SeriesCompensator,76,1,45801,GERTIE_T76_8,GE,48118,GERTIE76TP_8,GE,1,GE_TAP76_1,60005015.0,GE_TAP761,,,76,Line,GERTIE_T76_8,GERTIE76TP_8,GE_TAP76_1,1,matched,True,0.0,False
512749,dcf4274a-722c-4967-9b54-b7205b9a482b,Branch,SeriesCompensator,GL,1,45515,T_H_W__POI_8,THW,49203,GENTHW4X04_8,THW,1,THWGEN04_1,60011668.0,THWGEN041,,,GL,Line,GENTHW4X04_8,T_H_W__POI_8,THWGEN04_1,1,matched,True,0.0,False
281800,dd8f0599-d5f8-45b5-bd20-06c157288dba,Branch,SeriesCompensator,94,1,42312,COLEGE94T2_8,CG,48069,COLEGE94TP_8,CG,1,CG_TAP94_1,60003775.0,CG_TAP941,,,94,Line,COLEGE94TP_8,COLEGE94T2_8,CG_TAP94_1,1,matched,True,0.0,False
281898,ddd54564-8e9d-4ce2-996b-83d281d39a30,Branch,SeriesCompensator,24,1,45611,ADICKS24T3_8,ADK,48002,ADICKS24TP_8,ADK,1,ADKTAP24_1,60002911.0,ADKTAP241,,,24,Line,ADICKS24TP_8,ADICKS24T3_8,ADKTAP24_1,1,matched,True,0.0,False
619204,dde36185-97d0-4baf-b15e-7cb4b6f5f542,Branch,SeriesCompensator,52,1,40855,JORDAN__B138,JOR,48857,JORDAN86TP_8,JOR,1,JORJOR52_1,60012754.0,JORJOR521,,,52,Line,JORDAN__B138,JORDAN86TP_8,JORJOR52_1,1,matched,True,0.0,False
281913,dec00e4a-3f4b-4524-a7d0-88ed63f09370,Branch,SeriesCompensator,1,1,180157,SWEETWN3_1_8,SWEETWN3,180158,SWEETWN3_2_8,SWEETWN3,1,SWWND3A_1,60007432.0,SWWND3A1,,,1,Line,SWEETWN3_2_8,SWEETWN3_1_8,SWWND3A_1,1,matched,True,0.0,False
281819,ded1355e-c630-423a-a95a-9b30c4f10621,Branch,SeriesCompensator,67,1,45921,JESTER_X67T8,JES,48390,VETRAN67TP_8,JES,1,JESTAP67_1,60005521.0,JESTAP671,,,67,Line,JESTER_X67T8,VETRAN67TP_8,JESTAP67_1,1,matched,True,0.0,False
399828,def95d37-74c3-4874-aa42-4aacc5129683,Branch,SeriesCompensator,BT,1,8648,GATEWYE4A,GATE_WAY,8651,GATEWYW4B,GATE_WAY,1,GATE_W_SERDEV1_1,60034290.0,GATE_W_SERDEV11,,,,Line,,,GATE_W_SERDEV1_1,1,matched,True,0.0,False
298403,dfa58421-e3f9-4e75-b320-bd9a82fae740,Branch,SeriesCompensator,SG,1,110157,DOWGEN_7,DOWGEN,110161,DOW_647Y,DOWGEN,1,DOW_2672_1,,,,,,,,,,,unmatched,False,0.0,False
508333,e0145d44-297f-488b-b2b7-79fb85105c9b,Branch,SeriesCompensator,GL,1,44000,W_A_P__POI5A,WAP,49206,GENWAP7_07_5,WAP,1,WAPGEN07_1,60011650.0,WAPGEN071,,,GL,Line,W_A_P__POI5A,GENWAP7_07_5,WAPGEN07_1,1,matched,True,0.0,False
359899,e137dea1-c010-41c3-9b30-ae3ccd9069fc,Branch,SeriesCompensator,S2,1,111321,HUD_8,HUD,111325,HUD_8_2,HUD,1,HUD_CKT15_1,60009939.0,HUD_CKT151,,,S2,Line,HUD_8,HUD_8_2,HUD_CKT15_1,1,matched,True,0.0,False
281847,e178560a-4e3f-49dc-a962-d3964ea84c89,Branch,SeriesCompensator,95,1,42843,KEMAH_95T3_8,KM,48194,KEMAH_95TP_8,KM,1,KM_TAP95_1,60005655.0,KM_TAP951,,,95,Line,KEMAH_95T3_8,KEMAH_95TP_8,KM_TAP95_1,1,matched,True,0.0,False
281827,e17c9a8e-0cb7-462e-969c-7dc46a742bf0,Branch,SeriesCompensator,95,1,42614,FAIRMT95T4_8,FT,48108,FAIRMT95TP_8,FT,1,FT_TAP95_1,60004841.0,FT_TAP951,,,95,Line,FAIRMT95T4_8,FAIRMT95TP_8,FT_TAP95_1,1,matched,True,0.0,False
281853,e232e43b-a206-4c8a-88ed-ddf36a29b298,Branch,SeriesCompensator,95,1,46001,LAUDER95T1_8,LA,48207,LAUDER95TP_8,LA,1,LA_TAP95_1,60005729.0,LA_TAP951,,,95,Line,LAUDER95TP_8,LAUDER95T1_8,LA_TAP95_1,1,matched,True,0.0,False
847897,e29f84e5-91ea-4b5c-a69d-a451281bdf8c,Branch,SeriesCompensator,B1,1,60500,EDITHCLA7A,EDITHCLA,60505,EDITHCLA7B,EDITHCLA,1,EDTHCL_SERDEV1_1,60103517.0,EDTHCL_SERDEV1,,,B1,Line,EDITHCLA7A,EDITHCLA7B,EDTHCL_SERDEV1_1,1,matched,True,0.0,False
341323,e370b7f3-2b89-483d-9c9d-e5fb3c0f52d3,Branch,SeriesCompensator,SG,1,110952,SL_9_1,SL,110953,SL_9,SL,1,SL_RX1264_1,,,,,,,,,,,unmatched,False,0.0,False
281770,e3926661-fde9-4f74-b143-f32ecbbb943b,Branch,SeriesCompensator,R1,1,47707,MIDTWN_RCTR1,MID,47709,MIDTWN90LR8A,MID,1,LR1_1,60005941.0,LR11,,,R1,Line,MIDTWN_RCTR1,MIDTWN90LR8A,LR1_1,1,matched,True,0.0,False
442149,e3f866d4-eb7a-4bec-90e7-91ad66711539,Branch,SeriesCompensator,BT,1,8373,POLK_AVE4A,POLK_AVE,8621,POLKAVE4B,POLK_AVE,1,POLK_A_SERDEV1_1,60010941.0,POLK_A_SERDEV11,,,BT,Line,POLKAVE4B,POLK_AVE4A,POLK_A_SERDEV1_1,1,matched,True,0.0,False
624468,e59871d0-c394-4ad1-a179-b21b9ff5a181,Branch,SeriesCompensator,1,1,41300,PSARCO_POI_8,PSA,41301,PSA_POI_N8,PSA,1,CLR_N_1,60012757.0,CLR_N1,,,1,Line,PSARCO_POI_8,PSA_POI_N8,CLR_N_1,1,matched,True,0.0,False
847898,e622ccb0-3537-4ad3-bb6c-b94a77dee84d,Branch,SeriesCompensator,B2,1,60500,EDITHCLA7A,EDITHCLA,60505,EDITHCLA7B,EDITHCLA,1,EDTHCL_SERDEV2_1,60103518.0,EDTHCL_SERDEV2,,,B2,Line,EDITHCLA7A,EDITHCLA7B,EDTHCL_SERDEV2_1,1,matched,True,0.0,False
308293,e6433628-4e57-414b-b8b0-87bc292732d8,Branch,SeriesCompensator,01,1,110232,_AK_1_8,AK,110233,_AK_2_8,AK,1,3700FTRUN_1,60001416.0,3700FTRUN1,,,01,Line,_AK_1_8,_AK_2_8,3700FTRUN_1,1,matched,True,0.0,False
341333,e6b74eff-8902-49aa-b3fc-a089c5b40df5,Branch,SeriesCompensator,SG,1,110943,SL_SL_G3,SL,110944,SL_SL_G4,SL,1,SL_RX1285_1,,,,,,,,,,,unmatched,False,0.0,False
414061,e8207c9a-5397-47d1-a0ae-6c4ea11012ab,Branch,SeriesCompensator,B1,1,8452,LON_HILL4A,LON_HILL,84522,LON_HILL4C,LON_HILL,1,LON_HI_SERDEV3_1,60009742.0,LON_HI_SERDEV31,,,B1,Line,LON_HILL4A,LON_HILL4C,LON_HI_SERDEV3_1,1,matched,True,0.0,False
298528,e83ce11a-c3e0-4aa1-a69a-3aa4c745c532,Branch,SeriesCompensator,SG,1,110125,DOW_DOW_ST65,DOWGEN,110126,DOW_G66_ST65,DOWGEN,1,DOW_RE-T650_1,,,,,,,,,,,unmatched,False,0.0,False
298404,e8717aa1-d65a-4f07-8653-8e079a2e0af0,Branch,SeriesCompensator,SG,1,110124,DOWG_DOW_G66,DOWGEN,110126,DOW_G66_ST65,DOWGEN,1,DOW_RE-T660_1,,,,,,,,,,,unmatched,False,0.0,False
847499,e8bcf1e0-99fa-40ef-9f12-aa8079333c5c,Branch,SeriesCompensator,S2,1,151481,RRC_WIND_W3,RRC_WIND,151482,RRC_WIND_B1,RRC_WIND,1,RRC_WIND_CLR2_1,,,,,,,,,,,unmatched,False,0.0,False
281907,e96dbf00-1941-4a67-998e-fcc69aaadc14,Branch,SeriesCompensator,1,1,110466,FORMOSA_13_9,FORMOSA,110472,FORMOSA_0_9,FORMOSA,1,TIELINE2_1,60007560.0,TIELINE21,,,1,Line,FORMOSA_0_9,FORMOSA_13_9,TIELINE2_1,1,matched,True,0.0,False
341334,eb01df10-cf50-4714-b8cc-0dfed34c5881,Branch,SeriesCompensator,SG,1,110952,SL_9_1,SL,110954,SL_10,SL,1,SL_RX1293_1,,,,,,,,,,,unmatched,False,0.0,False
281851,eb034803-451c-4e49-bb5e-6afa065037e1,Branch,SeriesCompensator,66,1,44422,KATY__66T2_8,KT,48203,KATY__66TP_8,KT,1,KT_TAP66_1,60005702.0,KT_TAP661,,,66,Line,KATY__66T2_8,KATY__66TP_8,KT_TAP66_1,1,matched,True,0.0,False
281772,eb9aacfd-ea09-46a8-a9a5-ff1003a49965,Branch,SeriesCompensator,1,1,1922,LIGGETT_N8,LIGSW,11923,LIGSWSR2_8,LIGSW,1,SR8925_1,60007334.0,SR89251,,,1,Line,LIGGETT_N8,LIGSWSR2_8,SR8925_1,1,matched,True,0.0,False
82012,ec169cfe-2f3b-4aa8-a79d-4251b7a8371d,Branch,SeriesCompensator,C1,1,140653,GRANDVW1_5,GRANDVW1,140656,GRANDVW_B_5,GRANDVW1,1,COL_LINE_1,60008523.0,COL_LINE1,,,C1,Line,GRANDVW1_5,GRANDVW_B_5,COL_LINE_1,1,matched,True,0.0,False
281786,ec44215c-6074-4d39-b06c-c512ad444a35,Branch,SeriesCompensator,73,1,44052,BARKER73T3_8,BAR,48040,BARKER73TP_8,BAR,1,BARTAP73_1,60003209.0,BARTAP731,,,73,Line,BARKER73T3_8,BARKER73TP_8,BARTAP73_1,1,matched,True,0.0,False
442102,ec6fcb61-ef24-4894-b14a-8490e1e0b5de,Branch,SeriesCompensator,BT,1,8146,BIGTRE4A,BIGTRE,8157,BIGTRE4B,BIGTRE,1,BIGTRE_SERDEV1_1,60010929.0,BIGTRE_SERDEV11,,,BT,Line,BIGTRE4A,BIGTRE4B,BIGTRE_SERDEV1_1,1,matched,True,0.0,False
76157,ec73689b-5665-4065-a8cd-059be19367ba,Branch,SeriesCompensator,1,1,8126,FORMOSA4A,FORMOSA,110471,FORFPC_1_8,FORMOSA,1,TIELINE7_1,60011257.0,TIELINE71,,,1,Line,FORMOSA4A,FORFPC_1_8,TIELINE7_1,1,matched,True,0.0,False
498165,edfbbc15-4c2f-40f6-a914-6b86f3cd288e,Branch,SeriesCompensator,95,1,42546,JONCRK59T3_8,JCK,48546,JONCRK59TP_8,JCK,1,JCKTAP59_1,60011636.0,JCKTAP591,,,95,Line,JONCRK59T3_8,JONCRK59TP_8,JCKTAP59_1,1,matched,True,0.0,False
281715,ee6900d9-9972-4056-acdc-35146967ba2c,Branch,SeriesCompensator,24,1,44763,WCHASE24T3_8,WZ,48420,WCHASE24TP_8,WZ,1,WZ_TAP24_1,60007910.0,WZ_TAP241,,,24,Line,WCHASE24T3_8,WCHASE24TP_8,WZ_TAP24_1,1,matched,True,0.0,False
